
U-235 System
5	2	138	  0.003411	1.174716856541656806456331
5	4	124	  0.004858	1.027474156247750070036773
5	6	118	  0.006637	1.004430297415175976638579
5	8	116	   0.00864	0.9989441173343224233960314
5	10	115	  0.010415	0.9973825979093730031976861
5	12	114	  0.011797	0.9967994302451751442717409
5	14	114	  0.013818	0.9965050224980578352784732
5	16	114	  0.015584	0.9963200822777756870962662
5	18	114	  0.018171	0.9961870910488545005634364
5	20	114	  0.020112	0.9960851025784593915091136
5	22	114	  0.021577	0.9960048704697544996733427
5	24	114	  0.022934	0.9959410815762694824115897
5	26	114	  0.024867	0.9958899732020684014699441
5	28	114	  0.026694	0.9958486650215250257645039
5	30	114	  0.028626	0.9958149425922013797674026
5	32	114	  0.030391	0.9957871232220486534814086
5	34	114	  0.035127	0.9957639371351617585403915
5	36	114	  0.034248	0.9957444253769576203438874
5	38	114	  0.037611	0.9957278590269433848902736
5	40	114	  0.039514	0.9957136786914502213363676
5	42	114	  0.043021	0.9957014504188846926169276
5	44	114	   0.04185	0.9956908338759405951989834
5	46	114	  0.043439	0.9956815593374459538722476
5	48	114	  0.045417	0.9956734109245243269370462
5	50	114	  0.051004	0.9956662142697200179597417
5	52	114	  0.052471	0.9956598273387374797849247
5	54	114	  0.054841	0.9956541335250143065493944
5	56	114	   0.05627	0.9956490363989691783075386
5	58	114	  0.058026	0.9956444556753050179054298
5	60	114	  0.058175	0.9956403240869033943738486
5	62	114	  0.061147	0.9956365849402528667155821
5	64	114	  0.062502	0.9956331901883576085410255
10	2	122	  0.006049	1.103232656087202334660446
10	4	118	  0.009157	1.019326563978762090201258
10	6	116	  0.012747	1.005492275317742878470995
10	8	115	  0.016574	1.002014072426038238106116
10	10	114	   0.02016	1.00086257193731054115915
10	12	114	   0.02478	1.00033131768720640053516
10	14	114	  0.032715	1.00003481506477842621905
10	16	114	  0.032196	0.9998462465015581779326226
10	18	114	  0.036809	0.9997155473508904099944061
10	20	114	  0.041918	0.9996198775577385120527651
10	22	114	  0.042703	0.9995470591574137086965379
10	24	114	  0.046457	0.9994900758201338275554804
10	26	114	  0.050909	0.9994446420611161618907659
10	28	114	   0.05394	0.9994080055845168120143285
10	30	114	  0.058397	0.9993782506468192883275492
10	32	114	  0.062239	0.9993539133166190469026446
10	34	114	   0.06659	0.999333816371500316400045
10	36	114	  0.070052	0.9993170193653003741118823
10	38	114	  0.074503	0.9993027983837566852187706
10	40	114	  0.083925	0.9992906158129222227159971
10	42	114	  0.081439	0.9992800783032904643476968
10	44	114	  0.085294	0.9992708947534592045514046
10	46	114	  0.090719	0.9992628431367395203110959
10	48	114	  0.094438	0.9992557481515363937418783
10	50	114	  0.101053	0.9992494675071224019546889
10	52	114	  0.106424	0.9992438837001020868200385
10	54	114	  0.112592	0.9992388988188669607382053
10	56	114	  0.106097	0.9992344309085979814355483
10	58	114	  0.114491	0.9992304111703775859609777
10	60	114	  0.123451	0.9992267816804226709948011
10	62	114	  0.125216	0.9992234934994220774129303
10	64	114	  0.127643	0.9992205051077360788980286
15	2	119	  0.009229	1.083478548808449959395261
15	4	116	   0.01313	1.016362982480582877187203
15	6	115	  0.018525	1.005389491459932616024275
15	8	114	  0.024096	1.002473216569314429236215
15	10	114	  0.029118	1.001400996248117847287062
15	12	114	  0.035738	1.000875511191414046763271
15	14	114	  0.041837	1.000575676309792383378294
15	16	114	  0.048249	1.000382292765900293929349
15	18	114	  0.053113	1.000247843332006336680706
15	20	114	  0.058239	1.000149756720700722212314
15	22	114	  0.063932	1.000075624151325115462896
15	24	114	  0.069829	1.000018080009848597811128
15	26	114	   0.07525	0.9999724769900889542739719
15	28	114	  0.081619	0.9999357750042722203787093
15	30	114	  0.089013	0.999905905453512655611803
15	32	114	  0.092899	0.9998813909048047676719762
15	34	114	  0.097866	0.9998611195640632054448815
15	36	114	  0.105562	0.9998442171635198993939753
15	38	114	  0.111905	0.9998299805530121986407721
15	40	114	  0.115554	0.9998178476755301691270006
15	42	114	   0.12173	0.9998073826105683403753233
15	44	114	  0.130377	0.9997982604827285735282771
15	46	114	  0.137045	0.9997902460674176206012476
15	48	114	   0.14825	0.9997831682595900160137603
15	50	114	  0.143551	0.9997768964329436514049121
15	52	114	  0.148956	0.9997713234820172489847323
15	54	114	   0.15481	0.9997663566283152558611391
15	56	114	  0.161647	0.9997619140135586279782842
15	58	114	  0.177688	0.9997579241189762377928218
15	60	114	  0.170573	0.9997543257286640727699023
15	62	114	  0.179212	0.9997510673815154236265812
15	64	114	  0.185745	0.9997481062042731236871873
20	2	117	  0.010179	1.074066632563843937120396
20	4	115	   0.01756	1.014825146142762424261718
20	6	115	  0.025167	1.005254038928919735340628
20	8	114	   0.03271	1.002599764339283661129798
20	10	114	  0.040334	1.001564033840093292937468
20	12	114	  0.047875	1.001042464614092963870462
20	14	114	  0.055319	1.000739652879248486883057
20	16	114	  0.063075	1.000542423543355097237395
20	18	114	  0.070334	1.000405406828668963825635
20	20	114	   0.07851	1.000305811298307645529349
20	22	114	  0.085681	1.000230850573536889314141
20	24	114	  0.098252	1.000172880559621502172263
20	26	114	  0.101717	1.000127088146779197330716
20	28	114	  0.109721	1.000090318991330828879427
20	30	114	  0.117502	1.000060418503938786116692
20	32	114	  0.124738	1.000035857678890582889153
20	34	114	  0.135638	1.000015506049083180428738
20	36	114	  0.148971	0.9999984984318889269516717
20	38	114	  0.143721	0.99998415535036755397158
20	40	114	   0.16022	0.9999719370707131904651987
20	42	114	  0.171864	0.9999614173381403681162283
20	44	114	  0.171534	0.9999522658242677719542257
20	46	114	  0.172974	0.9999442329981682586748093
20	48	114	  0.196085	0.999937134330532884085585
20	50	114	  0.201264	0.999930833473508529074536
20	52	114	  0.209223	0.9999252260698949790196366
20	54	114	  0.206907	0.9999202265128969147056637
20	56	114	  0.218427	0.9999157593337116844978141
20	58	114	  0.224031	0.9999117554226462090127825
20	60	114	  0.232434	0.999908151816058965444256
20	62	114	  0.250209	0.9999048930454794703592825
20	64	114	  0.248881	0.9999019322720056335285221
25	2	116	  0.012497	1.068553260696122553241594
25	4	115	   0.02202	1.013887372866220326628195
25	6	114	  0.032019	1.005146932068574860963395
25	8	114	  0.042216	1.002645375216375533966584
25	10	114	  0.050732	1.001632429104769350658444
25	12	114	  0.060651	1.001113484600032244031809
25	14	114	  0.071485	1.000808211906059952411852
25	16	114	   0.08005	1.000608473424217770286759
25	18	114	  0.088485	1.000469930306499666272657
25	20	114	  0.098227	1.000369379824747273488583
