SP1_Transport	Problem type: adjoint
cell    node    group   phi     
5       0       0       0.156068
5       1       0       0.162039
6       0       0       0.162163
6       1       0       0.167738
7       0       0       0.167843
7       1       0       0.173079
8       0       0       0.17317 
8       1       0       0.178109
9       0       0       0.178189
9       1       0       0.182864
10      0       0       0.182936
10      1       0       0.187374
11      0       0       0.187438
11      1       0       0.191661
12      0       0       0.191719
12      1       0       0.195746
13      0       0       0.195799
13      1       0       0.199645
14      0       0       0.199694
14      1       0       0.203373
15      0       0       0.203417
15      1       0       0.206941
16      0       0       0.206982
16      1       0       0.210361
17      0       0       0.210399
17      1       0       0.213642
18      0       0       0.213678
18      1       0       0.216793
19      0       0       0.216827
19      1       0       0.219822
20      0       0       0.219853
20      1       0       0.222735
21      0       0       0.222765
21      1       0       0.225539
22      0       0       0.225567
22      1       0       0.22824 
23      0       0       0.228266
23      1       0       0.230842
24      0       0       0.230867
24      1       0       0.233351
25      0       0       0.233375
25      1       0       0.235772
26      0       0       0.235794
26      1       0       0.238107
27      0       0       0.238129
27      1       0       0.240362
28      0       0       0.240383
28      1       0       0.24254 
29      0       0       0.242559
29      1       0       0.244644
30      0       0       0.244662
30      1       0       0.246677
31      0       0       0.246695
31      1       0       0.248643
32      0       0       0.24866 
32      1       0       0.250543
33      0       0       0.25056 
33      1       0       0.252382
34      0       0       0.252397
34      1       0       0.25416 
35      0       0       0.254175
35      1       0       0.255881
36      0       0       0.255896
36      1       0       0.257547
37      0       0       0.257561
37      1       0       0.25916 
38      0       0       0.259173
38      1       0       0.260721
39      0       0       0.260734
39      1       0       0.262233
40      0       0       0.262245
40      1       0       0.263698
41      0       0       0.263709
41      1       0       0.265117
42      0       0       0.265128
42      1       0       0.266491
43      0       0       0.266502
43      1       0       0.267824
44      0       0       0.267834
44      1       0       0.269115
45      0       0       0.269125
45      1       0       0.270366
46      0       0       0.270376
46      1       0       0.271579
47      0       0       0.271588
47      1       0       0.272755
48      0       0       0.272764
48      1       0       0.273895
49      0       0       0.273904
49      1       0       0.275001
50      0       0       0.27501 
50      1       0       0.276074
51      0       0       0.276082
51      1       0       0.277114
52      0       0       0.277121
52      1       0       0.278122
53      0       0       0.27813 
53      1       0       0.279101
54      0       0       0.279108
54      1       0       0.28005 
55      0       0       0.280057
55      1       0       0.280971
56      0       0       0.280978
56      1       0       0.281865
57      0       0       0.281871
57      1       0       0.282732
58      0       0       0.282738
58      1       0       0.283573
59      0       0       0.283579
59      1       0       0.28439 
60      0       0       0.284396
60      1       0       0.285182
61      0       0       0.285188
61      1       0       0.285951
62      0       0       0.285957
62      1       0       0.286697
63      0       0       0.286703
63      1       0       0.287422
64      0       0       0.287427
64      1       0       0.288125
65      0       0       0.28813 
65      1       0       0.288807
66      0       0       0.288812
66      1       0       0.289469
67      0       0       0.289474
67      1       0       0.290112
68      0       0       0.290117
68      1       0       0.290736
69      0       0       0.290741
69      1       0       0.291342
70      0       0       0.291346
70      1       0       0.29193 
71      0       0       0.291934
71      1       0       0.292501
72      0       0       0.292505
72      1       0       0.293055
73      0       0       0.293059
73      1       0       0.293593
74      0       0       0.293597
74      1       0       0.294115
75      0       0       0.294119
75      1       0       0.294622
76      0       0       0.294626
76      1       0       0.295114
77      0       0       0.295118
77      1       0       0.295592
78      0       0       0.295595
78      1       0       0.296055
79      0       0       0.296059
79      1       0       0.296505
80      0       0       0.296509
80      1       0       0.296942
81      0       0       0.296945
81      1       0       0.297366
82      0       0       0.297369
82      1       0       0.297778
83      0       0       0.29778 
83      1       0       0.298177
84      0       0       0.29818 
84      1       0       0.298564
85      0       0       0.298567
85      1       0       0.29894 
86      0       0       0.298943
86      1       0       0.299305
87      0       0       0.299308
87      1       0       0.299659
88      0       0       0.299662
88      1       0       0.300003
89      0       0       0.300005
89      1       0       0.300336
90      0       0       0.300338
90      1       0       0.300659
91      0       0       0.300662
91      1       0       0.300973
92      0       0       0.300975
92      1       0       0.301277
93      0       0       0.301279
93      1       0       0.301572
94      0       0       0.301574
94      1       0       0.301858
95      0       0       0.30186 
95      1       0       0.302135
96      0       0       0.302137
96      1       0       0.302403
97      0       0       0.302405
97      1       0       0.302664
98      0       0       0.302666
98      1       0       0.302916
99      0       0       0.302918
99      1       0       0.303161
100     0       0       0.303162
100     1       0       0.303397
101     0       0       0.303399
101     1       0       0.303627
102     0       0       0.303628
102     1       0       0.303849
103     0       0       0.30385 
103     1       0       0.304064
104     0       0       0.304065
104     1       0       0.304272
105     0       0       0.304273
105     1       0       0.304473
106     0       0       0.304474
106     1       0       0.304667
107     0       0       0.304669
107     1       0       0.304856
108     0       0       0.304857
108     1       0       0.305037
109     0       0       0.305039
109     1       0       0.305213
110     0       0       0.305214
110     1       0       0.305383
111     0       0       0.305384
111     1       0       0.305547
112     0       0       0.305548
112     1       0       0.305705
113     0       0       0.305706
113     1       0       0.305857
114     0       0       0.305858
114     1       0       0.306004
115     0       0       0.306005
115     1       0       0.306146
116     0       0       0.306147
116     1       0       0.306282
117     0       0       0.306283
117     1       0       0.306414
118     0       0       0.306414
118     1       0       0.30654 
119     0       0       0.306541
119     1       0       0.306661
120     0       0       0.306662
120     1       0       0.306777
121     0       0       0.306778
121     1       0       0.306889
122     0       0       0.30689 
122     1       0       0.306996
123     0       0       0.306996
123     1       0       0.307098
124     0       0       0.307099
124     1       0       0.307196
125     0       0       0.307197
125     1       0       0.307289
126     0       0       0.30729 
126     1       0       0.307378
127     0       0       0.307379
127     1       0       0.307463
128     0       0       0.307464
128     1       0       0.307544
129     0       0       0.307544
129     1       0       0.30762 
130     0       0       0.307621
130     1       0       0.307692
131     0       0       0.307693
131     1       0       0.307761
132     0       0       0.307761
132     1       0       0.307825
133     0       0       0.307825
133     1       0       0.307885
134     0       0       0.307886
134     1       0       0.307942
135     0       0       0.307942
135     1       0       0.307994
136     0       0       0.307995
136     1       0       0.308043
137     0       0       0.308043
137     1       0       0.308088
138     0       0       0.308088
138     1       0       0.308129
139     0       0       0.30813 
139     1       0       0.308167
140     0       0       0.308167
140     1       0       0.308201
141     0       0       0.308201
141     1       0       0.308231
142     0       0       0.308231
142     1       0       0.308258
143     0       0       0.308258
143     1       0       0.308281
144     0       0       0.308281
144     1       0       0.3083  
145     0       0       0.3083  
145     1       0       0.308316
146     0       0       0.308316
146     1       0       0.308329
147     0       0       0.308329
147     1       0       0.308337
148     0       0       0.308338
148     1       0       0.308343
149     0       0       0.308343
149     1       0       0.308345
150     0       0       0.308345
150     1       0       0.308343
151     0       0       0.308343
151     1       0       0.308338
152     0       0       0.308337
152     1       0       0.308329
153     0       0       0.308329
153     1       0       0.308316
154     0       0       0.308316
154     1       0       0.3083  
155     0       0       0.3083  
155     1       0       0.308281
156     0       0       0.308281
156     1       0       0.308258
157     0       0       0.308258
157     1       0       0.308231
158     0       0       0.308231
158     1       0       0.308201
159     0       0       0.308201
159     1       0       0.308167
160     0       0       0.308167
160     1       0       0.30813 
161     0       0       0.308129
161     1       0       0.308088
162     0       0       0.308088
162     1       0       0.308043
163     0       0       0.308043
163     1       0       0.307995
164     0       0       0.307994
164     1       0       0.307942
165     0       0       0.307942
165     1       0       0.307886
166     0       0       0.307885
166     1       0       0.307825
167     0       0       0.307825
167     1       0       0.307761
168     0       0       0.307761
168     1       0       0.307693
169     0       0       0.307692
169     1       0       0.307621
170     0       0       0.30762 
170     1       0       0.307544
171     0       0       0.307544
171     1       0       0.307464
172     0       0       0.307463
172     1       0       0.307379
173     0       0       0.307378
173     1       0       0.30729 
174     0       0       0.307289
174     1       0       0.307197
175     0       0       0.307196
175     1       0       0.307099
176     0       0       0.307098
176     1       0       0.306996
177     0       0       0.306996
177     1       0       0.30689 
178     0       0       0.306889
178     1       0       0.306778
179     0       0       0.306777
179     1       0       0.306662
180     0       0       0.306661
180     1       0       0.306541
181     0       0       0.30654 
181     1       0       0.306414
182     0       0       0.306414
182     1       0       0.306283
183     0       0       0.306282
183     1       0       0.306147
184     0       0       0.306146
184     1       0       0.306005
185     0       0       0.306004
185     1       0       0.305858
186     0       0       0.305857
186     1       0       0.305706
187     0       0       0.305705
187     1       0       0.305548
188     0       0       0.305547
188     1       0       0.305384
189     0       0       0.305383
189     1       0       0.305214
190     0       0       0.305213
190     1       0       0.305039
191     0       0       0.305037
191     1       0       0.304857
192     0       0       0.304856
192     1       0       0.304669
193     0       0       0.304667
193     1       0       0.304474
194     0       0       0.304473
194     1       0       0.304273
195     0       0       0.304272
195     1       0       0.304065
196     0       0       0.304064
196     1       0       0.30385 
197     0       0       0.303849
197     1       0       0.303628
198     0       0       0.303627
198     1       0       0.303399
199     0       0       0.303397
199     1       0       0.303162
200     0       0       0.303161
200     1       0       0.302918
201     0       0       0.302916
201     1       0       0.302666
202     0       0       0.302664
202     1       0       0.302405
203     0       0       0.302403
203     1       0       0.302137
204     0       0       0.302135
204     1       0       0.30186 
205     0       0       0.301858
205     1       0       0.301574
206     0       0       0.301572
206     1       0       0.301279
207     0       0       0.301277
207     1       0       0.300975
208     0       0       0.300973
208     1       0       0.300662
209     0       0       0.300659
209     1       0       0.300338
210     0       0       0.300336
210     1       0       0.300005
211     0       0       0.300003
211     1       0       0.299662
212     0       0       0.299659
212     1       0       0.299308
213     0       0       0.299305
213     1       0       0.298943
214     0       0       0.29894 
214     1       0       0.298567
215     0       0       0.298564
215     1       0       0.29818 
216     0       0       0.298177
216     1       0       0.29778 
217     0       0       0.297778
217     1       0       0.297369
218     0       0       0.297366
218     1       0       0.296945
219     0       0       0.296942
219     1       0       0.296509
220     0       0       0.296505
220     1       0       0.296059
221     0       0       0.296055
221     1       0       0.295595
222     0       0       0.295592
222     1       0       0.295118
223     0       0       0.295114
223     1       0       0.294626
224     0       0       0.294622
224     1       0       0.294119
225     0       0       0.294115
225     1       0       0.293597
226     0       0       0.293593
226     1       0       0.293059
227     0       0       0.293055
227     1       0       0.292505
228     0       0       0.292501
228     1       0       0.291934
229     0       0       0.29193 
229     1       0       0.291346
230     0       0       0.291342
230     1       0       0.290741
231     0       0       0.290736
231     1       0       0.290117
232     0       0       0.290112
232     1       0       0.289474
233     0       0       0.289469
233     1       0       0.288812
234     0       0       0.288807
234     1       0       0.28813 
235     0       0       0.288125
235     1       0       0.287427
236     0       0       0.287422
236     1       0       0.286703
237     0       0       0.286697
237     1       0       0.285957
238     0       0       0.285951
238     1       0       0.285188
239     0       0       0.285182
239     1       0       0.284396
240     0       0       0.28439 
240     1       0       0.283579
241     0       0       0.283573
241     1       0       0.282738
242     0       0       0.282732
242     1       0       0.281871
243     0       0       0.281865
243     1       0       0.280978
244     0       0       0.280971
244     1       0       0.280057
245     0       0       0.28005 
245     1       0       0.279108
246     0       0       0.279101
246     1       0       0.27813 
247     0       0       0.278122
247     1       0       0.277121
248     0       0       0.277114
248     1       0       0.276082
249     0       0       0.276074
249     1       0       0.27501 
250     0       0       0.275001
250     1       0       0.273904
251     0       0       0.273895
251     1       0       0.272764
252     0       0       0.272755
252     1       0       0.271588
253     0       0       0.271579
253     1       0       0.270376
254     0       0       0.270366
254     1       0       0.269125
255     0       0       0.269115
255     1       0       0.267834
256     0       0       0.267824
256     1       0       0.266502
257     0       0       0.266491
257     1       0       0.265128
258     0       0       0.265117
258     1       0       0.263709
259     0       0       0.263698
259     1       0       0.262245
260     0       0       0.262233
260     1       0       0.260734
261     0       0       0.260721
261     1       0       0.259173
262     0       0       0.25916 
262     1       0       0.257561
263     0       0       0.257547
263     1       0       0.255896
264     0       0       0.255881
264     1       0       0.254175
265     0       0       0.25416 
265     1       0       0.252397
266     0       0       0.252382
266     1       0       0.25056 
267     0       0       0.250543
267     1       0       0.24866 
268     0       0       0.248643
268     1       0       0.246695
269     0       0       0.246677
269     1       0       0.244662
270     0       0       0.244644
270     1       0       0.242559
271     0       0       0.24254 
271     1       0       0.240383
272     0       0       0.240362
272     1       0       0.238129
273     0       0       0.238107
273     1       0       0.235794
274     0       0       0.235772
274     1       0       0.233375
275     0       0       0.233351
275     1       0       0.230867
276     0       0       0.230842
276     1       0       0.228266
277     0       0       0.22824 
277     1       0       0.225567
278     0       0       0.225539
278     1       0       0.222765
279     0       0       0.222735
279     1       0       0.219853
280     0       0       0.219822
280     1       0       0.216827
281     0       0       0.216793
281     1       0       0.213678
282     0       0       0.213642
282     1       0       0.210399
283     0       0       0.210361
283     1       0       0.206982
284     0       0       0.206941
284     1       0       0.203417
285     0       0       0.203373
285     1       0       0.199694
286     0       0       0.199645
286     1       0       0.195799
287     0       0       0.195746
287     1       0       0.191719
288     0       0       0.191661
288     1       0       0.187438
289     0       0       0.187374
289     1       0       0.182936
290     0       0       0.182864
290     1       0       0.178189
291     0       0       0.178109
291     1       0       0.17317 
292     0       0       0.173079
292     1       0       0.167843
293     0       0       0.167738
293     1       0       0.162163
294     0       0       0.162039
294     1       0       0.156068
295     0       0       0.155918
295     1       0       0.149474
296     0       0       0.149286
296     1       0       0.142253
297     0       0       0.142004
297     1       0       0.134195
298     0       0       0.133837
298     1       0       0.124885
299     0       0       0.124269
299     1       0       0.113124
0       0       1       0.0387323
0       1       1       0.0425769
1       0       1       0.0426809
1       1       1       0.0459466
2       0       1       0.0460018
2       1       1       0.0489643
3       0       1       0.0490007
3       1       1       0.0517521
4       0       1       0.051779
4       1       1       0.0543661
5       0       1       0.0543875
5       1       1       0.0568387
6       0       1       0.0568566
6       1       1       0.0591907
7       0       1       0.0592062
7       1       1       0.0614369
8       0       1       0.0614508
8       1       1       0.0635885
9       0       1       0.0636011
9       1       1       0.065654
10      0       1       0.0656656
10      1       1       0.0676403
11      0       1       0.0676512
11      1       1       0.0695531
12      0       1       0.0695634
12      1       1       0.0713974
13      0       1       0.0714071
13      1       1       0.0731772
14      0       1       0.0731865
14      1       1       0.0748962
15      0       1       0.0749051
15      1       1       0.0765577
16      0       1       0.0765662
16      1       1       0.0781644
17      0       1       0.0781727
17      1       1       0.0797191
18      0       1       0.0797271
18      1       1       0.0812241
19      0       1       0.0812318
19      1       1       0.0826815
20      0       1       0.0826889
20      1       1       0.0840933
21      0       1       0.0841006
21      1       1       0.0854614
22      0       1       0.0854685
22      1       1       0.0867876
23      0       1       0.0867945
23      1       1       0.0880734
24      0       1       0.0880801
24      1       1       0.0893204
25      0       1       0.0893268
25      1       1       0.0905299
26      0       1       0.0905362
26      1       1       0.0917033
27      0       1       0.0917095
27      1       1       0.092842
28      0       1       0.0928479
28      1       1       0.093947
29      0       1       0.0939528
29      1       1       0.0950195
30      0       1       0.0950252
30      1       1       0.0960607
31      0       1       0.0960662
31      1       1       0.0970716
32      0       1       0.0970769
32      1       1       0.0980531
33      0       1       0.0980583
33      1       1       0.0990062
34      0       1       0.0990113
34      1       1       0.0999318
35      0       1       0.0999368
35      1       1       0.100831
36      0       1       0.100836
36      1       1       0.101704
37      0       1       0.101709
37      1       1       0.102552
38      0       1       0.102557
38      1       1       0.103377
39      0       1       0.103381
39      1       1       0.104177
40      0       1       0.104182
40      1       1       0.104955
41      0       1       0.104959
41      1       1       0.105711
42      0       1       0.105715
42      1       1       0.106445
43      0       1       0.106449
43      1       1       0.107159
44      0       1       0.107163
44      1       1       0.107853
45      0       1       0.107857
45      1       1       0.108527
46      0       1       0.10853 
46      1       1       0.109182
47      0       1       0.109185
47      1       1       0.109819
48      0       1       0.109822
48      1       1       0.110437
49      0       1       0.110441
49      1       1       0.111039
50      0       1       0.111042
50      1       1       0.111623
51      0       1       0.111627
51      1       1       0.112192
52      0       1       0.112195
52      1       1       0.112744
53      0       1       0.112747
53      1       1       0.113281
54      0       1       0.113284
54      1       1       0.113803
55      0       1       0.113806
55      1       1       0.11431 
56      0       1       0.114313
56      1       1       0.114803
57      0       1       0.114806
57      1       1       0.115283
58      0       1       0.115286
58      1       1       0.115749
59      0       1       0.115752
59      1       1       0.116202
60      0       1       0.116205
60      1       1       0.116642
61      0       1       0.116645
61      1       1       0.117071
62      0       1       0.117073
62      1       1       0.117487
63      0       1       0.117489
63      1       1       0.117891
64      0       1       0.117894
64      1       1       0.118285
65      0       1       0.118287
65      1       1       0.118667
66      0       1       0.118669
66      1       1       0.119039
67      0       1       0.119041
67      1       1       0.1194  
68      0       1       0.119402
68      1       1       0.119751
69      0       1       0.119753
69      1       1       0.120093
70      0       1       0.120095
70      1       1       0.120424
71      0       1       0.120426
71      1       1       0.120747
72      0       1       0.120749
72      1       1       0.12106 
73      0       1       0.121062
73      1       1       0.121365
74      0       1       0.121367
74      1       1       0.121661
75      0       1       0.121663
75      1       1       0.121949
76      0       1       0.121951
76      1       1       0.122229
77      0       1       0.12223 
77      1       1       0.122501
78      0       1       0.122502
78      1       1       0.122765
79      0       1       0.122766
79      1       1       0.123021
80      0       1       0.123023
80      1       1       0.123271
81      0       1       0.123272
81      1       1       0.123513
82      0       1       0.123514
82      1       1       0.123748
83      0       1       0.12375 
83      1       1       0.123977
84      0       1       0.123978
84      1       1       0.124199
85      0       1       0.1242  
85      1       1       0.124415
86      0       1       0.124416
86      1       1       0.124624
87      0       1       0.124626
87      1       1       0.124828
88      0       1       0.124829
88      1       1       0.125026
89      0       1       0.125027
89      1       1       0.125217
90      0       1       0.125219
90      1       1       0.125404
91      0       1       0.125405
91      1       1       0.125584
92      0       1       0.125586
92      1       1       0.12576 
93      0       1       0.125761
93      1       1       0.12593 
94      0       1       0.125931
94      1       1       0.126095
95      0       1       0.126096
95      1       1       0.126256
96      0       1       0.126257
96      1       1       0.126411
97      0       1       0.126412
97      1       1       0.126562
98      0       1       0.126563
98      1       1       0.126708
99      0       1       0.126709
99      1       1       0.12685 
100     0       1       0.126851
100     1       1       0.126988
101     0       1       0.126988
101     1       1       0.127121
102     0       1       0.127122
102     1       1       0.12725 
103     0       1       0.127251
103     1       1       0.127375
104     0       1       0.127376
104     1       1       0.127496
105     0       1       0.127497
105     1       1       0.127613
106     0       1       0.127614
106     1       1       0.127726
107     0       1       0.127727
107     1       1       0.127836
108     0       1       0.127837
108     1       1       0.127942
109     0       1       0.127943
109     1       1       0.128045
110     0       1       0.128045
110     1       1       0.128144
111     0       1       0.128144
111     1       1       0.128239
112     0       1       0.12824 
112     1       1       0.128332
113     0       1       0.128332
113     1       1       0.128421
114     0       1       0.128421
114     1       1       0.128507
115     0       1       0.128507
115     1       1       0.12859 
116     0       1       0.12859 
116     1       1       0.12867 
117     0       1       0.12867 
117     1       1       0.128746
118     0       1       0.128747
118     1       1       0.12882 
119     0       1       0.128821
119     1       1       0.128891
120     0       1       0.128892
120     1       1       0.128959
121     0       1       0.12896 
121     1       1       0.129025
122     0       1       0.129025
122     1       1       0.129088
123     0       1       0.129088
123     1       1       0.129148
124     0       1       0.129148
124     1       1       0.129205
125     0       1       0.129205
125     1       1       0.12926 
126     0       1       0.12926 
126     1       1       0.129312
127     0       1       0.129313
127     1       1       0.129362
128     0       1       0.129362
128     1       1       0.129409
129     0       1       0.12941 
129     1       1       0.129454
130     0       1       0.129455
130     1       1       0.129497
131     0       1       0.129497
131     1       1       0.129537
132     0       1       0.129537
132     1       1       0.129575
133     0       1       0.129575
133     1       1       0.12961 
134     0       1       0.12961 
134     1       1       0.129643
135     0       1       0.129644
135     1       1       0.129674
136     0       1       0.129675
136     1       1       0.129703
137     0       1       0.129703
137     1       1       0.12973 
138     0       1       0.12973 
138     1       1       0.129754
139     0       1       0.129754
139     1       1       0.129776
140     0       1       0.129776
140     1       1       0.129796
141     0       1       0.129796
141     1       1       0.129814
142     0       1       0.129814
142     1       1       0.12983 
143     0       1       0.12983 
143     1       1       0.129843
144     0       1       0.129843
144     1       1       0.129855
145     0       1       0.129855
145     1       1       0.129864
146     0       1       0.129864
146     1       1       0.129871
147     0       1       0.129871
147     1       1       0.129877
148     0       1       0.129877
148     1       1       0.12988 
149     0       1       0.12988 
149     1       1       0.129881
150     0       1       0.129881
150     1       1       0.12988 
151     0       1       0.12988 
151     1       1       0.129877
152     0       1       0.129877
152     1       1       0.129871
153     0       1       0.129871
153     1       1       0.129864
154     0       1       0.129864
154     1       1       0.129855
155     0       1       0.129855
155     1       1       0.129843
156     0       1       0.129843
156     1       1       0.12983 
157     0       1       0.12983 
157     1       1       0.129814
158     0       1       0.129814
158     1       1       0.129796
159     0       1       0.129796
159     1       1       0.129776
160     0       1       0.129776
160     1       1       0.129754
161     0       1       0.129754
161     1       1       0.12973 
162     0       1       0.12973 
162     1       1       0.129703
163     0       1       0.129703
163     1       1       0.129675
164     0       1       0.129674
164     1       1       0.129644
165     0       1       0.129643
165     1       1       0.12961 
166     0       1       0.12961 
166     1       1       0.129575
167     0       1       0.129575
167     1       1       0.129537
168     0       1       0.129537
168     1       1       0.129497
169     0       1       0.129497
169     1       1       0.129455
170     0       1       0.129454
170     1       1       0.12941 
171     0       1       0.129409
171     1       1       0.129362
172     0       1       0.129362
172     1       1       0.129313
173     0       1       0.129312
173     1       1       0.12926 
174     0       1       0.12926 
174     1       1       0.129205
175     0       1       0.129205
175     1       1       0.129148
176     0       1       0.129148
176     1       1       0.129088
177     0       1       0.129088
177     1       1       0.129025
178     0       1       0.129025
178     1       1       0.12896 
179     0       1       0.128959
179     1       1       0.128892
180     0       1       0.128891
180     1       1       0.128821
181     0       1       0.12882 
181     1       1       0.128747
182     0       1       0.128746
182     1       1       0.12867 
183     0       1       0.12867 
183     1       1       0.12859 
184     0       1       0.12859 
184     1       1       0.128507
185     0       1       0.128507
185     1       1       0.128421
186     0       1       0.128421
186     1       1       0.128332
187     0       1       0.128332
187     1       1       0.12824 
188     0       1       0.128239
188     1       1       0.128144
189     0       1       0.128144
189     1       1       0.128045
190     0       1       0.128045
190     1       1       0.127943
191     0       1       0.127942
191     1       1       0.127837
192     0       1       0.127836
192     1       1       0.127727
193     0       1       0.127726
193     1       1       0.127614
194     0       1       0.127613
194     1       1       0.127497
195     0       1       0.127496
195     1       1       0.127376
196     0       1       0.127375
196     1       1       0.127251
197     0       1       0.12725 
197     1       1       0.127122
198     0       1       0.127121
198     1       1       0.126988
199     0       1       0.126988
199     1       1       0.126851
200     0       1       0.12685 
200     1       1       0.126709
201     0       1       0.126708
201     1       1       0.126563
202     0       1       0.126562
202     1       1       0.126412
203     0       1       0.126411
203     1       1       0.126257
204     0       1       0.126256
204     1       1       0.126096
205     0       1       0.126095
205     1       1       0.125931
206     0       1       0.12593 
206     1       1       0.125761
207     0       1       0.12576 
207     1       1       0.125586
208     0       1       0.125584
208     1       1       0.125405
209     0       1       0.125404
209     1       1       0.125219
210     0       1       0.125217
210     1       1       0.125027
211     0       1       0.125026
211     1       1       0.124829
212     0       1       0.124828
212     1       1       0.124626
213     0       1       0.124624
213     1       1       0.124416
214     0       1       0.124415
214     1       1       0.1242  
215     0       1       0.124199
215     1       1       0.123978
216     0       1       0.123977
216     1       1       0.12375 
217     0       1       0.123748
217     1       1       0.123514
218     0       1       0.123513
218     1       1       0.123272
219     0       1       0.123271
219     1       1       0.123023
220     0       1       0.123021
220     1       1       0.122766
221     0       1       0.122765
221     1       1       0.122502
222     0       1       0.122501
222     1       1       0.12223 
223     0       1       0.122229
223     1       1       0.121951
224     0       1       0.121949
224     1       1       0.121663
225     0       1       0.121661
225     1       1       0.121367
226     0       1       0.121365
226     1       1       0.121062
227     0       1       0.12106 
227     1       1       0.120749
228     0       1       0.120747
228     1       1       0.120426
229     0       1       0.120424
229     1       1       0.120095
230     0       1       0.120093
230     1       1       0.119753
231     0       1       0.119751
231     1       1       0.119402
232     0       1       0.1194  
232     1       1       0.119041
233     0       1       0.119039
233     1       1       0.118669
234     0       1       0.118667
234     1       1       0.118287
235     0       1       0.118285
235     1       1       0.117894
236     0       1       0.117891
236     1       1       0.117489
237     0       1       0.117487
237     1       1       0.117073
238     0       1       0.117071
238     1       1       0.116645
239     0       1       0.116642
239     1       1       0.116205
240     0       1       0.116202
240     1       1       0.115752
241     0       1       0.115749
241     1       1       0.115286
242     0       1       0.115283
242     1       1       0.114806
243     0       1       0.114803
243     1       1       0.114313
244     0       1       0.11431 
244     1       1       0.113806
245     0       1       0.113803
245     1       1       0.113284
246     0       1       0.113281
246     1       1       0.112747
247     0       1       0.112744
247     1       1       0.112195
248     0       1       0.112192
248     1       1       0.111627
249     0       1       0.111623
249     1       1       0.111042
250     0       1       0.111039
250     1       1       0.110441
251     0       1       0.110437
251     1       1       0.109822
252     0       1       0.109819
252     1       1       0.109185
253     0       1       0.109182
253     1       1       0.10853 
254     0       1       0.108527
254     1       1       0.107857
255     0       1       0.107853
255     1       1       0.107163
256     0       1       0.107159
256     1       1       0.106449
257     0       1       0.106445
257     1       1       0.105715
258     0       1       0.105711
258     1       1       0.104959
259     0       1       0.104955
259     1       1       0.104182
260     0       1       0.104177
260     1       1       0.103381
261     0       1       0.103377
261     1       1       0.102557
262     0       1       0.102552
262     1       1       0.101709
263     0       1       0.101704
263     1       1       0.100836
264     0       1       0.100831
264     1       1       0.0999368
265     0       1       0.0999318
265     1       1       0.0990113
266     0       1       0.0990062
266     1       1       0.0980583
267     0       1       0.0980531
267     1       1       0.0970769
268     0       1       0.0970716
268     1       1       0.0960662
269     0       1       0.0960607
269     1       1       0.0950252
270     0       1       0.0950195
270     1       1       0.0939528
271     0       1       0.093947
271     1       1       0.0928479
272     0       1       0.092842
272     1       1       0.0917095
273     0       1       0.0917033
273     1       1       0.0905362
274     0       1       0.0905299
274     1       1       0.0893268
275     0       1       0.0893204
275     1       1       0.0880801
276     0       1       0.0880734
276     1       1       0.0867945
277     0       1       0.0867876
277     1       1       0.0854685
278     0       1       0.0854614
278     1       1       0.0841006
279     0       1       0.0840933
279     1       1       0.0826889
280     0       1       0.0826815
280     1       1       0.0812318
281     0       1       0.0812241
281     1       1       0.0797271
282     0       1       0.0797191
282     1       1       0.0781727
283     0       1       0.0781644
283     1       1       0.0765662
284     0       1       0.0765577
284     1       1       0.0749051
285     0       1       0.0748962
285     1       1       0.0731865
286     0       1       0.0731772
286     1       1       0.0714071
287     0       1       0.0713974
287     1       1       0.0695634
288     0       1       0.0695531
288     1       1       0.0676512
289     0       1       0.0676403
289     1       1       0.0656656
290     0       1       0.065654
290     1       1       0.0636011
291     0       1       0.0635885
291     1       1       0.0614508
292     0       1       0.0614369
292     1       1       0.0592062
293     0       1       0.0591907
293     1       1       0.0568566
294     0       1       0.0568387
294     1       1       0.0543875
295     0       1       0.0543661
295     1       1       0.051779
296     0       1       0.0517521
296     1       1       0.0490007
297     0       1       0.0489643
297     1       1       0.0460018
298     0       1       0.0459466
298     1       1       0.0426809
299     0       1       0.0425769
299     1       1       0.0387323
iterations: 70

Monte Carlo	Total particles: 1000000	Num histories: 1000000	Implicit capture: 0	Init with adjoint: 0	Runtime: 109.197
cell/edge       group           current         surface_flux    volume_flux     collision_flux  curr_var        sur_var         vol_var         coll_var        curr_err        sur_err         vol_err         coll_err        curr_rel        sur_rel         vol_rel         coll_rel        curr_fom        sur_fom         vol_fom         coll_fom        
0               0               0.058418        0.111902        0.118863        0.1167          0.0550053       0.73511         0.570539        3.91578         0.000234532     0.000857386     0.000755341     0.00197883      0.00401472      0.00766193      0.00635474      0.0169566       568.168         155.995         226.774         31.8502         
1               0               0.061684        0.124472        0.129216        0.12858         0.0618931       1.19696         0.707936        4.26027         0.000248783     0.00109406      0.000841389     0.00206404      0.00403319      0.00878961      0.00651151      0.0160526       562.978         118.536         215.986         35.5385         
2               0               0.065079        0.133987        0.139088        0.13992         0.0687777       1.75869         0.823856        4.64782         0.000262255     0.00132615      0.000907665     0.00215588      0.0040298       0.00989766      0.00652582      0.015408        563.926         93.4811         215.04          38.5743         
3               0               0.068235        0.144348        0.146758        0.14655         0.075311        1.98585         0.897305        4.83942         0.000274428     0.0014092       0.000947262     0.00219987      0.00402181      0.0097625       0.00645459      0.015011        566.167         96.0875         219.812         40.6412         
