SP1_Transport	Problem type: adjoint
cell    node    group   phi     
246             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
247             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
248             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
249             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
250             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
251             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
252             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
253             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
254             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
255             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
256             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
257             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
258             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
259             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
260             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
261             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
262             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
263             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
264             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
265             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
266             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
267             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
268             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
269             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
270             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
271             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
272             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
273             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
274             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
275             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
276             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
277             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
278             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
279             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
280             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
281             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
282             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
283             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
284             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
285             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
286             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
287             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
288             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
289             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
290             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
291             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
292             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
293             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
294             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
295             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
296             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
297             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
298             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
299             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
300             0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            
0               1               4.05802         8.53039         8.51245         8.539           52.4163         1182.13         608.109         8962.09         0.00723991      0.0343822       0.0246599       0.0946683       0.0017841       0.00403055      0.00289692      0.0110866       1899.1          372.099         720.302         49.1804         
1               1               4.05817         8.49794         8.50764         8.47            52.2454         539.775         510.76          8870.26         0.0072281       0.0232331       0.0226          0.0941821       0.00178112      0.00273396      0.00265643      0.0111195       1905.46         808.727         856.621         48.8897         
2               1               4.05796         8.51129         8.49483         8.365           52.0855         680.592         474.408         8733.03         0.00721703      0.0260882       0.0217809       0.0934507       0.00177849      0.00306512      0.00256402      0.0111716       1911.11         643.415         919.485         48.4344         
3               1               4.05827         8.48542         8.48755         8.553           51.9434         501.682         464.941         8989.85         0.00720718      0.0223983       0.0215625       0.0948148       0.00177592      0.00263962      0.00254048      0.0110856       1916.63         867.571         936.602         49.1894         
4               1               4.05804         8.49518         8.48001         8.47            51.7791         825.24          440.94          8906.26         0.00719577      0.028727        0.0209986       0.094373        0.00177322      0.00338156      0.00247624      0.011142        1922.49         528.631         985.828         48.6921         
5               1               4.0578          8.46857         8.47853         8.433           51.6176         466.455         439.252         8787.88         0.00718454      0.0215976       0.0209583       0.0937437       0.00177055      0.00255032      0.00247193      0.0111163       1928.28         929.389         989.269         48.9178         
6               1               4.05796         8.49099         8.47177         8.587           51.4489         624.522         414.669         8957.26         0.00717279      0.0249904       0.0203634       0.0946428       0.00176758      0.00294317      0.00240368      0.0110216       1934.76         697.841         1046.24         49.7616         
7               1               4.05771         8.48391         8.48726         8.551           51.3016         634.782         442.865         8909.88         0.00716251      0.0251949       0.0210444       0.0943922       0.00176516      0.00296973      0.00247952      0.0110387       1940.07         685.417         983.221         49.6077         
8               1               4.05743         8.48185         8.48259         8.616           51.1501         515.623         417.328         8913.76         0.00715193      0.0227073       0.0204286       0.0944127       0.00176267      0.00267717      0.0024083       0.0109578       1945.55         843.404         1042.24         50.3428         
9               1               4.05703         8.48172         8.48161         8.558           50.9792         468.299         414.597         8946.76         0.00713997      0.0216402       0.0203617       0.0945873       0.0017599       0.00255139      0.00240068      0.0110525       1951.69         928.607         1048.86         49.4841         
10              1               4.05698         8.50609         8.48404         8.472           50.8323         1014.3          429.293         8786.23         0.00712967      0.0318481       0.0207194       0.0937349       0.00175739      0.00374415      0.00244216      0.0110641       1957.28         431.201         1013.54         49.3806         
11              1               4.05736         8.47627         8.47671         8.454           50.7057         454.437         416.443         8804.53         0.0071208       0.0213175       0.0204069       0.0938325       0.00175503      0.00251497      0.00240741      0.0110992       1962.54         955.703         1043            49.0688         
12              1               4.05656         8.49098         8.4768          8.531           50.5549         949.878         433.686         8906.22         0.00711019      0.0308201       0.0208251       0.0943728       0.00175276      0.00362975      0.00245672      0.0110623       1967.61         458.812         1001.56         49.3962         
13              1               4.05604         8.45929         8.46071         8.547           50.4155         423.892         409.202         8893.95         0.00710039      0.0205886       0.0202287       0.0943077       0.00175057      0.00243385      0.0023909       0.011034        1972.54         1020.47         1057.46         49.6501         
14              1               4.05589         8.48973         8.45966         8.329           50.2643         1405.04         395.447         8695.63         0.00708973      0.0374839       0.0198858       0.0932503       0.00174801      0.0044152       0.00235067      0.0111959       1978.33         310.089         1093.97         48.225          
15              1               4.05532         8.44922         8.4551          8.51            50.124          406.044         389.797         8885.58         0.00707983      0.0201505       0.0197433       0.0942634       0.00174581      0.0023849       0.00233507      0.0110768       1983.31         1062.79         1108.63         49.2675         
16              1               4.05666         8.45137         8.45608         8.416           50.0242         405.519         393.844         8755.17         0.00707278      0.0201375       0.0198455       0.0935691       0.0017435       0.00238275      0.00234689      0.011118        1988.58         1064.71         1097.49         48.9028         
17              1               4.05622         8.44363         8.45572         8.369           49.8815         395.095         381.071         8660.96         0.00706268      0.019877        0.019521        0.0930643       0.0017412       0.00235408      0.00230862      0.0111201       1993.84         1090.8          1134.18         48.8842         
18              1               4.05555         8.45872         8.45729         8.501           49.7363         409.782         384.843         8816.73         0.0070524       0.0202431       0.0196174       0.0938975       0.00173895      0.00239316      0.00231959      0.0110455       1999.01         1055.46         1123.48         49.5472         
19              1               4.05588         8.4541          8.46225         8.693           49.63           398.731         387.402         9051.43         0.00704486      0.0199683       0.0196825       0.095139        0.00173695      0.00236196      0.00232592      0.0109443       2003.61         1083.53         1117.37         50.4672         
20              1               4.05565         8.47493         8.46441         8.559           49.4878         486.54          401.416         8943.74         0.00703476      0.0220577       0.0200354       0.0945714       0.00173456      0.0026027       0.00236701      0.0110493       2009.14         892.36          1078.91         49.5124         
21              1               4.0548          8.44557         8.45704         8.565           49.3253         412.237         381.673         8881.64         0.0070232       0.0203036       0.0195365       0.0942425       0.00173207      0.00240405      0.00231008      0.0110032       2014.92         1045.92         1132.74         49.9285         
22              1               4.05493         8.45657         8.45765         8.502           49.2022         418.618         395.774         8849.72         0.00701443      0.0204602       0.0198941       0.0940729       0.00172985      0.00241944      0.0023522       0.0110648       2020.09         1032.66         1092.54         49.3742         
23              1               4.05391         8.45475         8.44919         8.412           49.0503         474.358         386.442         8753.24         0.00700359      0.0217798       0.0196581       0.0935587       0.00172761      0.00257604      0.00232663      0.0111221       2025.32         910.926         1116.69         48.8671         
24              1               4.0541          8.44821         8.46125         8.433           48.9194         423.962         390.478         8795.88         0.00699424      0.0205903       0.0197605       0.0937864       0.00172522      0.00243724      0.00233541      0.0111214       2030.93         1017.63         1108.3          48.8733         
25              1               4.05363         8.45546         8.46142         8.47            48.8019         437.849         386.902         8824.26         0.00698583      0.0209248       0.0196698       0.0939375       0.00172335      0.00247471      0.00232465      0.0110906       2035.34         987.047         1118.59         49.1446         
26              1               4.05315         8.44593         8.45537         8.472           48.6721         382.646         385.052         8790.23         0.00697654      0.0195613       0.0196227       0.0937562       0.00172126      0.00231607      0.00232074      0.0110666       2040.29         1126.9          1122.36         49.3582         
27              1               4.05206         8.43983         8.45644         8.513           48.5308         388.689         395.334         8844.53         0.0069664       0.0197152       0.019883        0.0940454       0.00171923      0.00233597      0.00235123      0.0110473       2045.13         1107.78         1093.45         49.5311         
28              1               4.05172         8.45952         8.47003         8.522           48.4016         408.23          389.199         8843.38         0.00695713      0.0202047       0.0197281       0.0940392       0.00171708      0.0023884       0.00232917      0.0110349       2050.25         1059.68         1114.26         49.6423         
29              1               4.05147         8.47514         8.47454         8.47            48.2863         520.151         409.933         8796.26         0.00694884      0.0228068       0.0202468       0.0937884       0.00171514      0.00269102      0.00238913      0.011073        2054.88         834.742         1059.02         49.301          
30              1               4.05071         8.47096         8.45671         8.385           48.148          518.946         379.161         8694.69         0.00693888      0.0227804       0.0194721       0.0932453       0.001713        0.00268923      0.00230256      0.0111205       2060.02         835.853         1140.16         48.8809         
31              1               4.05036         8.45041         8.46492         8.497           48.0405         400.098         394.869         8878.8          0.00693112      0.0200025       0.0198713       0.0942274       0.00171124      0.00236704      0.00234749      0.0110895       2064.27         1078.89         1096.93         49.1546         
32              1               4.05078         8.46997         8.4617          8.48            47.9295         559.978         383.972         8764.09         0.00692311      0.0236639       0.0195952       0.0936167       0.00170908      0.00279385      0.00231575      0.0110397       2069.49         774.427         1127.2          49.5989         
33              1               4.0511          8.44187         8.45389         8.305           47.8099         380.652         373.203         8626.03         0.00691447      0.0195103       0.0193185       0.0928764       0.00170681      0.00231113      0.00228516      0.0111832       2074.99         1131.72         1157.59         48.3343         
34              1               4.05124         8.44295         8.46269         8.514           47.7081         370.375         369.794         8819.51         0.0069071       0.0192451       0.01923         0.0939123       0.00170494      0.00227943      0.00227233      0.0110303       2079.56         1163.41         1170.7          49.6832         
35              1               4.05105         8.47133         8.46682         8.395           47.5818         484.789         381.007         8660.52         0.00689796      0.0220179       0.0195194       0.0930619       0.00170276      0.00259911      0.0023054       0.0110854       2084.88         894.824         1137.35         49.1909         
36              1               4.05018         8.46056         8.45801         8.408           47.4459         389.762         361.207         8705.31         0.0068881       0.0197424       0.0190054       0.0933022       0.00170069      0.00233346      0.00224703      0.0110968       2089.95         1110.16         1197.2          49.0895         
37              1               4.04942         8.45299         8.45682         8.417           47.3109         432.728         382.239         8734.15         0.00687829      0.0208021       0.0195509       0.0934567       0.00169859      0.00246092      0.00231185      0.0111033       2095.13         998.145         1131.01         49.0321         
38              1               4.04843         8.455           8.45661         8.409           47.1771         395.076         378.877         8718.29         0.00686856      0.0198765       0.0194648       0.0933718       0.0016966       0.00235086      0.00230172      0.0111038       2100.05         1093.79         1140.99         49.028          
39              1               4.04785         8.45179         8.4524          8.354           47.0476         404.081         375.383         8644.21         0.00685912      0.0201018       0.0193748       0.0929742       0.00169451      0.00237841      0.00229222      0.0111293       2105.22         1068.6          1150.46         48.8035         
40              1               4.04688         8.44667         8.45018         8.44            46.9216         454.65          368.606         8744.77         0.00684994      0.0213225       0.0191991       0.0935135       0.00169265      0.00252437      0.00227204      0.0110798       2109.87         948.595         1171            49.2407         
41              1               4.0462          8.43809         8.44496         8.534           46.788          378.36          356.988         8853.17         0.00684018      0.0194515       0.0188941       0.0940913       0.00169052      0.0023052       0.00223733      0.0110255       2115.18         1137.55         1207.62         49.7271         
42              1               4.04549         8.45119         8.45678         8.415           46.6491         456.324         394.276         8698.19         0.00683001      0.0213617       0.0198564       0.0932641       0.0016883       0.00252766      0.00234798      0.0110831       2120.73         946.127         1096.47         49.2115         
43              1               4.04581         8.47159         8.4525          8.528           46.5339         615.182         367.326         8879.27         0.00682157      0.0248029       0.0191658       0.0942299       0.00168608      0.00292777      0.00226747      0.0110495       2126.32         705.202         1175.72         49.5113         
44              1               4.04471         8.44775         8.45827         8.449           46.4087         398.412         389.89          8745.61         0.0068124       0.0199603       0.0197456       0.093518        0.00168427      0.00236279      0.00233448      0.0110685       2130.9          1082.77         1109.2          49.3409         
45              1               4.04356         8.44873         8.43842         8.346           46.2886         423.363         360.736         8624.34         0.00680358      0.0205758       0.0189931       0.0928673       0.00168257      0.00243537      0.00225078      0.0111272       2135.21         1019.19         1193.22         48.8223         
46              1               4.0432          8.4364          8.43643         8.547           46.1737         393.085         356.315         8855.95         0.00679512      0.0198264       0.0188763       0.0941061       0.00168063      0.0023501       0.00223748      0.0110104       2140.15         1094.5          1207.45         49.8631         
47              1               4.04285         8.43779         8.44739         8.443           46.0634         394.197         359.433         8739.72         0.006787        0.0198544       0.0189587       0.0934864       0.00167877      0.00235303      0.00224433      0.0110727       2144.9          1091.77         1200.09         49.3041         
48              1               4.0431          8.45034         8.44815         8.377           45.9787         416.732         362.92          8708.83         0.00678076      0.020414        0.0190505       0.0933211       0.00167712      0.00241576      0.00225499      0.0111402       2149.12         1035.81         1188.77         48.7085         
49              1               4.04254         8.44836         8.44817         8.51            45.864          417.676         363.285         8851.58         0.0067723       0.0204371       0.01906         0.0940828       0.00167526      0.00241906      0.00225611      0.0110556       2153.89         1032.98         1187.59         49.4567         
50              1               4.04193         8.45484         8.44928         8.385           45.7575         485.115         364.273         8704.69         0.00676443      0.0220253       0.0190859       0.0932989       0.00167356      0.00260505      0.00225888      0.0111269       2158.25         890.745         1184.68         48.8247         
51              1               4.04144         8.44741         8.45543         8.378           45.675          423.468         372.639         8691.81         0.00675833      0.0205783       0.0193039       0.0932299       0.00167226      0.00243605      0.00228302      0.0111279       2161.62         1018.62         1159.76         48.8155         
52              1               4.04085         8.44945         8.4558          8.334           45.572          407.756         381.515         8676.54         0.0067507       0.020193        0.0195324       0.093148        0.00167061      0.00238986      0.00230994      0.0111769       2165.88         1058.38         1132.88         48.3891         
53              1               4.0404          8.45348         8.46287         8.476           45.4502         457.221         403.53          8806.16         0.00674168      0.0213827       0.0200881       0.0938411       0.00166857      0.00252946      0.00237367      0.0110714       2171.2          944.784         1072.87         49.3154         
54              1               4.03916         8.44241         8.43284         8.427           45.3212         414.75          353.402         8735.99         0.0067321       0.0203654       0.018799        0.0934665       0.00166671      0.00241227      0.00222926      0.0110913       2176.05         1038.81         1216.37         49.1384         
55              1               4.03869         8.43425         8.41934         8.285           45.2165         481.789         345.547         8604.36         0.00672432      0.0219497       0.0185889       0.0927597       0.00166498      0.00260245      0.00220788      0.0111961       2180.57         892.531         1240.04         48.2229         
56              1               4.03763         8.42621         8.42208         8.555           45.093          501.327         351.167         8835.81         0.00671513      0.0223903       0.0187395       0.093999        0.00166314      0.00265723      0.00222504      0.0109876       2185.4          856.111         1220.99         50.0704         
57              1               4.03652         8.408           8.42119         8.453           44.9817         361.316         352.967         8709.55         0.00670684      0.0190083       0.0187874       0.093325        0.00166154      0.00226074      0.00223097      0.0110405       2189.6          1182.73         1214.51         49.5922         
58              1               4.03645         8.42031         8.42775         8.409           44.8807         387.295         353.874         8648.29         0.0066993       0.0196798       0.0188115       0.0929962       0.0016597       0.00233718      0.00223209      0.0110591       2194.46         1106.63         1213.28         49.4249         
59              1               4.03628         8.42847         8.42139         8.352           44.7752         378.741         347.907         8632.24         0.00669143      0.0194613       0.0186523       0.0929099       0.00165782      0.00230899      0.00221487      0.0111243       2199.44         1133.82         1232.23         48.8477         
60              1               4.03538         8.41614         8.41573         8.388           44.6558         364.584         349.912         8675.64         0.0066825       0.0190941       0.0187059       0.0931431       0.00165598      0.00226875      0.00222274      0.0111043       2204.34         1174.4          1223.52         49.0233         
61              1               4.03471         8.39862         8.41394         8.434           44.5517         350.714         356.241         8736.87         0.0066747       0.0187274       0.0188744       0.0934712       0.00165432      0.00222981      0.00224323      0.0110827       2208.75         1215.77         1201.27         49.2151         
62              1               4.03504         8.41715         8.41548         8.306           44.4699         385.11          337.033         8561.01         0.00666858      0.0196242       0.0183585       0.0925257       0.00165267      0.00233146      0.00218151      0.0111396       2213.18         1112.07         1270.2          48.7131         
63              1               4.03434         8.42228         8.41231         8.468           44.3633         403.868         344.535         8698.29         0.00666058      0.0200965       0.0185616       0.0932646       0.00165097      0.00238611      0.00220649      0.0110138       2217.73         1061.71         1241.61         49.8327         
64              1               4.03269         8.40377         8.40569         8.322           44.2475         391.249         335.405         8596.74         0.00665188      0.01978         0.0183141       0.0927186       0.00164949      0.00235371      0.00217877      0.0111414       2221.72         1091.14         1273.4          48.6977         
65              1               4.03175         8.41111         8.40465         8.481           44.1504         368.503         345.434         8755.07         0.00664458      0.0191964       0.0185859       0.0935685       0.00164806      0.00228227      0.00221138      0.0110327       2225.56         1160.52         1236.12         49.6617         
66              1               4.03128         8.43201         8.40653         8.254           44.0394         719.448         373.539         8573.87         0.00663622      0.0268225       0.0193272       0.0925952       0.00164618      0.00318103      0.00229906      0.0112182       2230.65         597.379         1143.63         48.0329         
67              1               4.03018         8.39672         8.39764         8.345           43.918          528.099         362.328         8591.36         0.00662707      0.0229804       0.0190349       0.0926896       0.00164436      0.00273683      0.0022667       0.0111072       2235.6          807.034         1176.52         48.9979         
68              1               4.02962         8.38916         8.3935          8.331           43.8282         403.105         340.86          8621.59         0.00662029      0.0200775       0.0184624       0.0928525       0.00164291      0.00239326      0.00219961      0.0111454       2239.55         1055.37         1249.39         48.6624         
69              1               4.02902         8.37838         8.39241         8.49            43.7232         355.933         386.488         8811.92         0.00661235      0.0188662       0.0196593       0.0938718       0.00164118      0.00225177      0.00234251      0.0110568       2244.27         1192.17         1101.6          49.4461         
70              1               4.02786         8.37752         8.36831         8.483           43.6192         438.769         327.004         8789.04         0.00660449      0.0209468       0.0180832       0.0937499       0.0016397       0.00250036      0.00216092      0.0110515       2248.31         966.902         1294.52         49.4931         
71              1               4.02685         8.3744          8.37591         8.347           43.5014         374.823         351.976         8635.33         0.00659556      0.0193603       0.018761        0.0929265       0.0016379       0.00231185      0.00223988      0.0111329       2253.28         1131.02         1204.86         48.7718         
72              1               4.02602         8.35799         8.36551         8.435           43.3932         332.472         328.773         8747.85         0.00658735      0.0182338       0.0181321       0.0935299       0.00163619      0.0021816       0.00216748      0.0110883       2257.97         1270.09         1286.7          49.165          
