
Uranium System
1	2	733	  0.007984	2.223595708095472023302364
1	4	565	   0.00965	0.9936824992818339419287099
1	6	560	  0.014082	0.9986672340678915960054951
1	8	563	  0.018332	0.9959343921016414746816281
1	10	563	  0.022494	0.9967781711526593202421509
1	12	563	  0.025451	0.9966690767086592295243008
1	14	563	  0.030379	0.9967969236928547749343466
1	16	563	  0.032462	0.9967857152348981175649101
1	18	563	  0.039273	0.9968143379423878291945016
1	20	563	  0.040301	0.9968151075514448677949986
1	22	563	  0.044848	0.9968209264625693677430718
1	24	563	  0.052487	0.9968219323224527528282124
1	26	563	  0.056301	0.9968228579384014187425578
1	28	563	  0.056131	0.9968229287549146278024637
1	30	563	  0.061505	0.9968227488511662848225114
1	32	563	  0.072703	0.996822380354037806959866
1	34	563	   0.08365	0.9968219300040573882526473
1	36	563	  0.082383	0.9968214451402055420459192
1	38	563	  0.085234	0.9968209561772261029233277
1	40	563	  0.096107	0.996820479976893381035552
1	42	563	  0.098328	0.9968200257737062086604851
1	44	563	  0.097947	0.9968195981109243541951059
1	46	563	  0.103922	0.9968191987148850019551105
1	48	563	  0.111656	0.9968188276378208145800386
1	50	563	  0.111289	0.9968184839658214002611203
1	52	563	  0.115259	0.9968181662575931190062306
1	54	563	   0.12523	0.996817872815725647406282
1	56	563	  0.126052	0.9968176018529604220930196
1	58	563	  0.136497	0.9968173515919808158614046
1	60	563	  0.136607	0.9968171203234676980287077
1	62	563	  0.140256	0.9968169064373947341195503
1	64	563	  0.146068	0.9968167084382636433659286
2	2	1816	  0.038877	2.335361658749842028726107
2	4	837	  0.030515	0.9971661134238494206272208
2	6	801	  0.038098	0.9999153812762586746032412
2	8	793	  0.052987	0.9990416131263980537013936
2	10	792	  0.062692	0.9994924201417579867623431
2	12	791	  0.076759	0.9993888892625027997596021
2	14	791	  0.085582	0.9994214476959285553547829
2	16	790	  0.100708	0.9993950708510139779860992
2	18	790	  0.106432	0.9993964218165219959288947
2	20	790	  0.122813	0.9993869970491766618891916
2	22	790	  0.133236	0.999383788568605768709574
2	24	790	  0.144384	0.999379512865058217130354
2	26	790	  0.161501	0.9993766457592238028340148
2	28	790	  0.179596	0.9993741080822758915402915
2	30	790	  0.189407	0.9993720701598595157477689
2	32	790	  0.205838	0.9993703579981891849115527
2	34	790	   0.22184	0.9993689228398191515267968
2	36	790	  0.234572	0.9993677062279625600282884
2	38	790	  0.250982	0.9993666676434508344684104
2	40	790	  0.262846	0.9993657745287928273469902
2	42	790	  0.271189	0.9993650014151138627482851
2	44	790	  0.260736	0.9993643280487816138446533
2	46	790	  0.294241	0.9993637382092226406626878
2	48	790	  0.292708	0.9993632187967195212863203
2	50	790	  0.309947	0.9993627591501414997310349
2	52	790	  0.337232	0.9993623505291943098782781
2	54	790	  0.353213	0.9993619857185310761948926
2	56	790	  0.370235	0.999361658722783707808901
2	58	790	  0.382678	0.999361364529487428143284
2	60	790	  0.381829	0.9993610989236573205474201
2	62	790	  0.379603	0.9993608583412607604401501
2	64	790	  0.412138	0.9993606397533859597714923
3	2	2810	   0.08814	1.604160700755107971104962
3	4	922	  0.057214	0.9982509858069883446063386
3	6	907	  0.077595	0.9996156652075840476356916
3	8	904	  0.116634	0.9990663132374610899688605
3	10	904	  0.128393	0.9994196277702765973671717
3	12	904	  0.157441	0.9993618581706066317238424
3	14	903	  0.177019	0.9993904681940460887901168
3	16	903	  0.201203	0.9993721262836418040009789
3	18	903	  0.255237	0.9993719091833258572066256
3	20	903	  0.259432	0.9993638725863719374231664
3	22	903	  0.280904	0.999360634316011298139415
3	24	903	  0.321975	0.9993566334062854439324042
3	26	903	     0.297	0.9993538807746468188852873
3	28	903	  0.311723	0.9993514410362949185184789
3	30	903	  0.327316	0.9993494743274522473797106
3	32	903	  0.341797	0.9993478147533514377442998
3	34	903	  0.385201	0.9993464201423695181247808
3	36	903	  0.418037	0.9993452347185893813730218
3	38	903	  0.454083	0.9993442206458412746528097
3	40	903	  0.478401	0.9993433470069215118769534
3	42	903	   0.46238	0.9993425895753011989341985
3	44	903	      0.46	0.9993419289866299903835056
3	46	903	  0.500568	0.9993413496773343451806682
3	48	903	  0.537601	0.9993408390365779991881823
3	50	903	  0.584237	0.9993403867714079069628497
3	52	903	  0.602166	0.9993399844216734884128073
3	54	903	  0.561984	0.9993396249873348624603864
3	56	903	  0.600391	0.9993393026400460010805205
3	58	903	  0.645555	0.9993390124981157418559974
3	60	903	   0.67627	0.9993387504497652784607453
3	62	903	  0.687272	0.9993385130131476890014142
3	64	903	  0.668364	0.9993382972252478069208337
4	2	6304	  0.279416	1.1853747303092381226719
4	4	948	  0.075582	0.9990569325356061236576011
4	6	936	   0.10554	0.9997823544942822104886204
4	8	933	  0.140599	0.9993921197576658421724005
4	10	933	  0.169433	0.9996599821678564534721545
4	12	933	  0.209107	0.9996081164988905864987601
4	14	933	  0.240427	0.9996277403979869635719524
4	16	933	  0.257401	0.9996127551109696973696828
4	18	933	  0.313025	0.9996121639497154154341274
4	20	933	  0.333602	0.9996053407166096693714508
4	22	933	  0.330996	0.9996023233147426356737242
4	24	933	  0.349241	0.9995986579698535878790722
4	26	933	  0.402293	0.999596090988414842648524
4	28	933	  0.462784	0.9995938104698887105570293
4	30	933	  0.498913	0.9995919701375403088050575
4	32	933	  0.541294	0.9995904144737491892058756
4	34	933	  0.523814	0.9995891066624559284647944
4	36	933	  0.516261	0.9995879940161549459531898
4	38	933	  0.568112	0.9995870415146720366905697
4	40	933	  0.619329	0.9995862202502628912625937
4	42	933	  0.660799	0.9995855076376437553520304
4	44	933	  0.677301	0.9995848856116115177528059
4	46	933	  0.664554	0.9995843396560892823998756
4	48	933	  0.748153	0.9995838580077550661329155
4	50	933	  0.785827	0.9995834310636022568274939
4	52	933	  0.812693	0.9995830509281772302543345
4	54	933	  0.826514	0.9995827110660865377766982
4	56	933	  0.901045	0.9995824060333190486105082
4	58	933	  0.932175	0.9995821312676662628859958
4	60	933	  0.958607	0.9995818829242839598236969
4	62	933	  0.984429	0.9995816577453907614270179
4	64	933	  0.997194	0.9995814529569162498745527
5	2	3188	  0.175369	1.103886583919027053468653
5	4	959	  0.092859	0.9995205717021238278618966
5	6	949	   0.12907	0.9999075170783350285930169
5	8	947	  0.167897	0.9996040326709081380585076
5	10	948	  0.199166	0.9998102555674682756503557
5	12	947	  0.229561	0.9997594206574864639236466
5	14	947	   0.26515	0.9997725807579233014976694
5	16	947	   0.31683	0.9997584485566745060580729
5	18	947	  0.357863	0.9997565719483396673439302
5	20	947	  0.427192	0.9997499377863209302219616
5	22	947	  0.435556	0.9997468404677655184897844
5	24	947	  0.462826	0.9997433176579175739817629
5	26	947	  0.488449	0.9997408360974888719141518
5	28	947	  0.545567	0.999738633871470772085388
5	30	947	  0.606045	0.999736852885525717482551
5	32	947	  0.645474	0.9997353444684389245367129
5	34	947	  0.706183	0.999734075718514025865602
5	36	947	  0.686394	0.9997329958955992745828212
5	38	947	  0.738464	0.9997320715342087327215381
5	40	947	  0.793051	0.9997312746171164166142376
5	42	947	  0.851912	0.9997305832304083095252167
5	44	947	   0.86683	0.999729979806201263237142
5	46	947	  0.883983	0.9997294502237935587274364
5	48	947	  0.970088	0.9997289830414446409889706
5	50	947	  0.935291	0.9997285689227042304594306
5	52	947	  0.993174	0.9997282001953948782357884
5	54	947	  1.064342	0.9997278705124522657499142
5	56	947	  1.059498	0.9997275745895642939942149
5	58	947	  1.097962	0.9997273080004407397325394
5	60	947	  1.149355	0.9997270670163403982755312
5	62	947	  1.128755	0.9997268484789779696697565
5	64	947	  1.220695	0.9997266496998106211080426
6	2	1919	  0.120302	1.082677328763604895911499
6	4	966	  0.106578	0.9998023494535230870638998
6	6	957	  0.152339	0.9999902593397591576973582
6	8	955	   0.19188	0.999737607591303256704407
6	10	955	  0.230912	0.999899160678641929500543
6	12	955	  0.272126	0.9998488746205856925186595
6	14	955	  0.317731	0.9998572724787659904421844
6	16	955	  0.363656	0.9998431164050074482219088
6	18	955	  0.412873	0.9998400667707313393961499
6	20	955	  0.468877	0.9998334107442988782921134
6	22	955	  0.518302	0.9998301125727926397246392
6	24	955	  0.541961	0.9998265548337679220480823
6	26	955	  0.574952	0.9998240385596910417831396
6	28	955	  0.636078	0.999821833790543457176625
6	30	955	  0.691036	0.999820060405160582206463
6	32	955	  0.736368	0.9998185628896516519148463
6	34	955	  0.746703	0.9998173051313227199798916
6	36	955	  0.791867	0.9998162349698881401494077
6	38	955	  0.866152	0.9998153189749748870340795
6	40	955	  0.882584	0.9998145292900998404306279
6	42	955	  0.918437	0.99981384423305297293183
6	44	955	   1.00006	0.9998132464098332672364222
6	46	955	  1.018295	0.9998127218273327176945031
6	48	955	  1.071942	0.9998122591357887500862489
6	50	955	  1.139682	0.9998118490676168867992146
6	52	955	  1.143778	0.9998114840046711249144096
6	54	955	  1.218833	0.9998111576441687242677858
6	56	955	   1.22931	0.9998108647392582870594424
6	58	955	   1.31249	0.9998106008960626622794621
6	60	955	  1.315473	0.9998103624142135048558089
6	62	955	  1.350577	0.9998101461604784745418328
6	64	955	  1.402374	0.9998099494685447341524309
7	2	1394	  0.095305	1.07006133238470790836061
7	4	969	  0.116516	0.9999860326463592130608049
7	6	961	  0.167175	1.000047394152691060398297
7	8	960	   0.21829	0.9998266214599651480199327
7	10	960	  0.275539	0.9999546852602161362000288
7	12	960	  0.320916	0.9999048321358252611190665
7	14	960	  0.375803	0.9999095668075377307815188
7	16	959	  0.429349	0.9998951476186965781067784
7	18	959	  0.467473	0.9998911329680211235171328
7	20	959	  0.501079	0.9998843614412186164841501
7	22	959	  0.563823	0.9998808272582456746491175
7	24	959	  0.632745	0.9998771844976993561360246
7	26	959	  0.700635	0.9998746018871097485103405
7	28	959	  0.711121	0.9998723600503683917040121
7	30	959	  0.763589	0.9998705619541645717163192
7	32	959	  0.842766	0.9998690481424610254634899
7	34	959	  0.893875	0.9998677803504901762110535
7	36	959	  0.927325	0.9998667039620322549708931
7	38	959	  0.990443	0.999865784082686004374807
7	40	959	  1.030672	0.999864991807988268135432
7	42	959	  1.061165	0.9998643048961822765718921
7	44	959	  1.165572	0.9998637056562867941877926
7	46	959	  1.159435	0.9998631799459958280351657
7	48	959	  1.260215	0.9998627163368327686043813
7	50	959	  1.278475	0.9998623055149900018534481
7	52	959	  1.347412	0.9998619398309954720005521
7	54	959	  1.393907	0.9998616129582486022897569
7	56	959	  1.434142	0.999861319630595990481936
7	58	959	  1.449175	0.9998610554381484050168183
7	60	959	  1.530315	0.9998608166672284802700688
7	62	959	  1.559514	0.9998606001735541592978507
7	64	959	  1.667983	0.9998604032817195452764736
8	2	1195	  0.095842	1.06126399183377584378718
8	4	971	  0.133325	1.000112977505644318299005
8	6	964	  0.189683	1.000089007301228516411129
8	8	962	  0.248623	0.9998894213747905324041199
8	10	962	  0.306143	0.9999916210950529071865844
8	12	962	  0.362763	0.9999421106603014752778336
8	14	962	  0.426341	0.999943889464036117509238
8	16	962	  0.498633	0.9999291412760065167475432
8	18	962	  0.545804	0.9999243403089952408890895
8	20	962	  0.580582	0.9999174261327523627329583
8	22	962	  0.632623	0.9999136632098614141384019
8	24	962	  0.714964	0.9999099197670342498156515
8	26	962	    0.7922	0.9999072576558503122612365
8	28	962	  0.801906	0.999904963894077569719343
8	30	962	  0.866109	0.999903129148386304869689
8	32	962	  0.968254	0.9999015887383696510326558
8	34	962	  0.984226	0.9999003014368578190484982
8	36	962	  1.039418	0.999899210115970715762046
8	38	962	  1.189003	0.9998982787172854269641675
8	40	962	   1.19571	0.9998974774385878117044513
8	42	962	  1.278256	0.9998967833976428742914777
8	44	962	   1.25541	0.9998961784048805423452677
8	46	962	  1.370242	0.9998956479520578755071369
8	48	962	  1.385921	0.9998951803527913462232846
8	50	962	  1.493602	0.9998947661159195421376467
8	52	962	  1.494529	0.9998943974700368331198774
8	54	962	  1.624066	0.9998940680027501581861316
8	56	962	  1.631385	0.999893772385279766545807
8	58	962	  1.676249	0.9998935061600988660757139
8	60	962	  1.802994	0.9998932655759719123622631
8	62	962	  1.862444	0.9998930474581371186104661
8	64	962	  1.915025	0.9998928491059434486842861
9	2	1135	  0.096821	1.054699511903764541642659
9	4	972	  0.147151	1.000204870786098654278362
9	6	965	   0.21008	1.000120709044080902216933
9	8	964	  0.275039	0.999935900212759021243869
9	10	964	  0.349558	1.000017612077235495959826
9	12	964	  0.423277	0.9999683687865067449607182
9	14	964	  0.530502	0.9999676890464933576296858
9	16	964	  0.552578	0.9999526034911766503299191
9	18	964	  0.603888	0.9999471456463833174410638
9	20	964	  0.723256	0.9999400817311844269497101
9	22	964	  0.802596	0.9999361091773388832137925
9	24	964	  0.820932	0.9999322647566818433872982
9	26	964	  0.918478	0.9999295214671396481165289
9	28	964	  1.044738	0.9999271710552795067172838
9	30	964	  1.020296	0.9999252949260257761210369
9	32	964	  1.065164	0.999923723144635290260851
9	34	964	  1.141102	0.9999224119874678962105463
9	36	964	  1.159603	0.999921301940880691283553
9	38	964	  1.249275	0.9999203556710489770864569
9	40	964	  1.294029	0.999919542346932699317108
9	42	964	  1.371739	0.9999188384063072421170659
9	44	964	  1.440655	0.9999182251801495002752063
9	46	964	  1.517152	0.9999176878118156697183849
9	48	964	  1.545555	0.9999172143480695718054108
9	50	964	  1.701456	0.9999167950883057764954742
