SP1_Transport	Problem type: adjoint
cell    node    group   phi     
187             0               0.152298        0.306536        0.306028        0.305244        0.224224        4.2397          1.76767         10.25           0.000149741     0.00065113      0.000420437     0.00101242      0.00098321      0.00212416      0.00137385      0.00331676      968.813         207.568         496.198         85.1342         
188             0               0.152165        0.305361        0.305516        0.306246        0.22389         2.72313         1.75995         10.292          0.00014963      0.000521837     0.000419517     0.0010145       0.000983338     0.00170891      0.00137314      0.00331269      968.561         320.695         496.707         85.3439         
189             0               0.152042        0.305195        0.305354        0.305682        0.223657        2.58247         1.77806         10.24           0.000149552     0.00050818      0.00042167      0.00101193      0.000983618     0.0016651       0.00138092      0.0033104       968.01          337.793         491.128         85.4619         
190             0               0.151935        0.305037        0.305011        0.304722        0.223548        2.90858         1.75413         10.2242         0.000149515     0.000539312     0.000418823     0.00101115      0.000984074     0.00176802      0.00137314      0.00331826      967.113         299.612         496.71          85.0572         
191             0               0.151962        0.305053        0.305405        0.303879        0.223774        2.50844         1.77781         10.2007         0.000149591     0.000500843     0.000421641     0.00100998      0.000984393     0.00164182      0.0013806       0.00332364      966.486         347.44          491.359         84.7822         
192             0               0.151901        0.305437        0.305307        0.304419        0.223749        2.89266         1.77869         10.2077         0.000149582     0.000537835     0.000421745     0.00101033      0.000984733     0.00176087      0.00138138      0.00331889      965.819         302.05          490.802         85.025          
193             0               0.15173         0.304776        0.305022        0.304197        0.223469        2.63975         1.78225         10.2122         0.000149489     0.000513785     0.000422167     0.00101055      0.000985228     0.00168578      0.00138405      0.00332204      964.85          329.557         488.908         84.864          
194             0               0.151591        0.304669        0.304219        0.303657        0.223293        2.85571         1.75845         10.1504         0.00014943      0.000534389     0.000419339     0.00100749      0.000985744     0.001754        0.00137841      0.00331787      963.839         304.422         492.92          85.0776         
195             0               0.151386        0.304288        0.303829        0.302787        0.222915        6.25699         1.75702         10.1425         0.000149303     0.000791012     0.000419168     0.0010071       0.000986245     0.00259955      0.00137962      0.0033261       962.861         138.592         492.057         84.657          
196             0               0.151219        0.30328         0.303412        0.304773        0.222573        3.66973         1.74208         10.2207         0.000149189     0.000605783     0.000417383     0.00101097      0.000986577     0.00199744      0.00137563      0.00331713      962.212         234.739         494.913         85.1151         
197             0               0.151192        0.303616        0.303936        0.304851        0.22258         2.70103         1.77039         10.2446         0.000149191     0.000519714     0.00042076      0.00101215      0.000986768     0.00171175      0.00138437      0.00332016      961.839         319.634         488.684         84.9601         
198             0               0.151138        0.304254        0.303711        0.301593        0.222509        3.22462         1.76496         10.1178         0.000149167     0.000567858     0.000420115     0.00100587      0.000986958     0.00186639      0.00138327      0.0033352       961.469         268.86          489.462         84.1953         
199             0               0.150972        0.303491        0.302869        0.301395        0.222444        3.14271         1.75416         10.0947         0.000149145     0.000560598     0.000418827     0.00100473      0.000987902     0.00184717      0.00138287      0.00333358      959.632         274.486         489.748         84.2772         
200             0               0.150766        0.303014        0.302673        0.3024          0.222238        2.73496         1.74214         10.1354         0.000149077     0.000522968     0.00041739      0.00100675      0.000988797     0.00172589      0.00137901      0.0033292       957.897         314.418         492.491         84.4995         
201             0               0.150652        0.302453        0.302818        0.303612        0.222045        2.53404         1.76721         10.172          0.000149012     0.000503393     0.000420382     0.00100856      0.000989113     0.00166437      0.00138824      0.00332188      957.284         338.091         485.967         84.8723         
202             0               0.150414        0.302069        0.302353        0.301413        0.221521        2.72493         1.75066         10.1107         0.000148836     0.000522009     0.000418409     0.00100552      0.000989511     0.00172811      0.00138384      0.00333603      956.515         313.61          489.057         84.1538         
203             0               0.1503          0.302146        0.302213        0.302577        0.22146         3.16937         1.73844         10.1419         0.000148815     0.000562972     0.000416946     0.00100707      0.000990118     0.00186325      0.00137964      0.00332831      955.341         269.769         492.04          84.5445         
204             0               0.150172        0.30176         0.301966        0.301344        0.221392        2.6747          1.74735         10.1226         0.000148793     0.000517175     0.000418013     0.00100611      0.000990815     0.00171386      0.00138431      0.00333874      953.998         318.846         488.728         84.017          
205             0               0.14999         0.301264        0.301243        0.302238        0.220899        2.78085         1.74094         10.1451         0.000148627     0.000527337     0.000417246     0.00100723      0.000990907     0.00175041      0.00138508      0.00333256      953.821         305.669         488.184         84.3288         
206             0               0.149777        0.301263        0.300942        0.300879        0.2207          3.06816         1.72323         10.0684         0.00014856      0.00055391      0.000415119     0.00100341      0.000991874     0.00183863      0.0013794       0.00333494      951.963         277.042         492.214         84.2085         
207             0               0.149629        0.300883        0.300945        0.301209        0.220582        2.66143         1.73393         10.1055         0.00014852      0.00051589      0.000416405     0.00100526      0.000992587     0.00171459      0.00138366      0.00333741      950.595         318.577         489.187         84.0838         
208             0               0.149387        0.300637        0.300493        0.298563        0.220257        2.95859         1.74774         10.0198         0.00014841      0.000543929     0.000418059     0.00100099      0.000993463     0.00180926      0.00139125      0.00335268      948.92          286.109         483.866         83.3197         
209             0               0.149226        0.300052        0.299924        0.300147        0.220205        3.06222         1.7347          10.0825         0.000148393     0.000553373     0.000416497     0.00100412      0.000994416     0.00184426      0.00138867      0.00334542      947.101         275.353         485.66          83.6819         
210             0               0.149085        0.300066        0.299914        0.300447        0.219965        4.89929         1.73346         10.0553         0.000148312     0.00069995      0.000416348     0.00100276      0.000994818     0.00233265      0.00138822      0.00333757      946.337         172.121         485.976         84.0759         
211             0               0.148937        0.300123        0.299925        0.298788        0.219847        5.26586         1.75115         10.0256         0.000148272     0.000725662     0.000418468     0.00100128      0.00099554      0.00241788      0.00139524      0.00335114      944.964         160.2           481.098         83.3963         
212             0               0.14876         0.300721        0.299252        0.299661        0.219563        10.8332         1.71372         10.0531         0.000148177     0.00104082      0.00041397      0.00100265      0.000996075     0.0034611       0.00138335      0.00334595      943.95          78.1816         489.405         83.6552         
213             0               0.148562        0.298761        0.299467        0.299754        0.219358        2.67246         1.75204         10.0783         0.000148107     0.000516958     0.000418574     0.00100391      0.000996941     0.00173034      0.00139773      0.00334911      942.311         312.803         479.388         83.4975         
214             0               0.148386        0.298965        0.298802        0.297429        0.219092        2.56325         1.73353         9.96211         0.000148017     0.000506285     0.000416357     0.000998104     0.000997513     0.00169346      0.00139342      0.00335577      941.23          326.575         482.356         83.1665         
215             0               0.148121        0.298417        0.298398        0.298806        0.218712        2.54361         1.74384         10.0154         0.000147889     0.000504342     0.000417594     0.00100077      0.000998434     0.00169006      0.00139945      0.00334922      939.495         327.891         478.209         83.4919         
216             0               0.147872        0.298024        0.297942        0.298437        0.21828         2.69737         1.73132         9.99787         0.000147743     0.000519362     0.000416091     0.000999893     0.00099913      0.00174268      0.00139655      0.00335043      938.185         308.387         480.197         83.4317         
217             0               0.147616        0.29767         0.297327        0.299283        0.217917        3.12325         1.74826         10.0559         0.00014762      0.00055886      0.000418122     0.00100279      0.00100003      0.00187745      0.00140627      0.00335064      936.504         265.703         473.581         83.4214         
218             0               0.147347        0.297173        0.2964          0.296229        0.217451        3.31642         1.71886         9.9234          0.000147462     0.000575884     0.000414591     0.000996163     0.00100078      0.00193787      0.00139876      0.00336281      935.088         249.392         478.684         82.8185         
219             0               0.147022        0.295792        0.295956        0.296742        0.216906        2.51153         1.72233         9.96872         0.000147277     0.000501152     0.000415009     0.000998435     0.00100173      0.00169427      0.00140227      0.00336466      933.315         326.262         476.291         82.7278         
220             0               0.14677         0.296389        0.295857        0.296229        0.216539        3.31988         1.72148         9.95724         0.000147153     0.000576184     0.000414907     0.00099786      0.00100261      0.00194401      0.00140239      0.00336854      931.688         247.82          476.206         82.5371         
221             0               0.146477        0.295149        0.295464        0.292962        0.216224        2.39879         1.73436         9.84621         0.000147045     0.000489775     0.000416457     0.000992281     0.00100388      0.00165942      0.0014095       0.00338706      929.329         340.112         471.414         81.6368         
222             0               0.146236        0.294858        0.294897        0.293094        0.215826        3.02084         1.72352         9.83678         0.00014691      0.000549621     0.000415152     0.000991805     0.00100461      0.00186402      0.00140779      0.00338392      927.974         269.544         472.562         81.7888         
223             0               0.146038        0.294707        0.294834        0.295629        0.21565         3.90219         1.71687         9.92789         0.00014685      0.000624675     0.000414351     0.000996388     0.00100556      0.00211965      0.00140537      0.0033704       926.217         208.451         474.188         82.446          
224             0               0.145819        0.294098        0.294466        0.293919        0.215326        2.44478         1.72614         9.87634         0.00014674      0.000494448     0.000415468     0.000993798     0.00100631      0.00168123      0.00141092      0.0033812       924.839         331.342         470.464         81.9204         
225             0               0.145568        0.294295        0.293889        0.295401        0.214992        3.57278         1.7153          9.90913         0.000146626     0.000597727     0.000414162     0.000995446     0.00100727      0.00203105      0.00140925      0.00336981      923.084         227.034         471.585         82.4748         
226             0               0.145305        0.294034        0.293492        0.294696        0.214742        4.65413         1.7067          9.87129         0.000146541     0.000682212     0.000413123     0.000993544     0.0010085       0.00232018      0.00140761      0.00337142      920.83          173.976         472.681         82.3962         
227             0               0.145007        0.292866        0.292836        0.293031        0.214374        2.39637         1.71799         9.83078         0.000146415     0.000489528     0.000414487     0.000991503     0.00100971      0.00167151      0.00141543      0.00338361      918.623         335.209         467.476         81.8035         
228             0               0.144586        0.292286        0.292204        0.291933        0.213751        2.82666         1.70808         9.78391         0.000146202     0.000531664     0.000413289     0.000989136     0.00101118      0.00181898      0.00141439      0.00338823      915.965         283.059         468.163         81.5806         
229             0               0.144327        0.292573        0.291598        0.291909        0.21338         12.6403         1.70536         9.78374         0.000146075     0.00112429      0.00041296      0.000989128     0.00101211      0.00384277      0.00141619      0.00338848      914.272         63.4226         466.969         81.5686         
230             0               0.14399         0.291174        0.291368        0.29136         0.212734        2.72651         1.70639         9.79549         0.000145854     0.00052216      0.000413084     0.000989722     0.00101295      0.00179329      0.00141774      0.0033969       912.764         291.226         465.949         81.1646         
231             0               0.143686        0.290701        0.290891        0.291225        0.212316        2.66708         1.69566         9.76398         0.000145711     0.000516438     0.000411783     0.000988128     0.00101409      0.00177653      0.00141559      0.00339301      910.708         296.749         467.365         81.3511         
232             0               0.143385        0.290985        0.290312        0.290814        0.211944        2.80366         1.70667         9.76737         0.000145583     0.000529496     0.000413119     0.0009883       0.00101533      0.00181967      0.00142302      0.00339839      908.49          282.845         462.5           81.0935         
233             0               0.143001        0.290171        0.289679        0.289065        0.211339        2.74237         1.69156         9.70493         0.000145375     0.000523676     0.000411286     0.000985136     0.0010166       0.00180472      0.0014198       0.00340801      906.218         287.551         464.598         80.6364         
234             0               0.142601        0.289255        0.28894         0.290415        0.210633        2.47207         1.67844         9.74555         0.000145132     0.0004972       0.000409688     0.000987195     0.00101775      0.00171889      0.0014179       0.00339926      904.168         316.982         465.845         81.0522         
235             0               0.142187        0.288765        0.28852         0.288456        0.209978        4.86526         1.70934         9.68485         0.000144906     0.000697514     0.000413441     0.000984117     0.00101912      0.00241551      0.00143297      0.00341167      901.735         160.515         456.097         80.4635         
236             0               0.141743        0.288438        0.287711        0.288597        0.209332        3.81339         1.69969         9.6998          0.000144683     0.000617526     0.000412273     0.000984876     0.00102074      0.00214093      0.00143294      0.00341263      898.873         204.328         456.117         80.4181         
237             0               0.141349        0.287367        0.286632        0.286359        0.208834        3.24212         1.68632         9.59795         0.000144511     0.000569396     0.000410648     0.000979691     0.00102237      0.00198143      0.00143267      0.0034212       896.025         238.549         456.291         80.0159         
238             0               0.140829        0.286037        0.285498        0.285573        0.208016        2.66936         1.66958         9.58976         0.000144228     0.000516659     0.000408605     0.000979273     0.00102413      0.00180626      0.0014312       0.00342915      892.943         287.058         457.224         79.6452         
239             0               0.140354        0.28501         0.284746        0.285012        0.207285        2.73153         1.66603         9.55669         0.000143974     0.00052264      0.00040817      0.000977583     0.00102579      0.00183376      0.00143346      0.00342997      890.052         278.513         455.79          79.6071         
240             0               0.1399          0.284459        0.28424         0.284928        0.206689        2.59922         1.68407         9.5553          0.000143767     0.000509826     0.000410375     0.000977512     0.00102764      0.00179227      0.00144376      0.00343073      886.851         291.56          449.305         79.5718         
241             0               0.139431        0.283765        0.283274        0.283743        0.206116        2.48544         1.66773         9.53086         0.000143567     0.000498542     0.000408379     0.000976261     0.00102966      0.00175688      0.00144164      0.00344065      883.369         303.423         450.63          79.1136         
242             0               0.138975        0.282625        0.28218         0.281331        0.205484        2.66479         1.65751         9.41846         0.000143347     0.000516216     0.000407126     0.000970488     0.00103146      0.00182651      0.00144279      0.00344963      880.292         280.731         449.914         78.7024         
243             0               0.138496        0.281634        0.281192        0.278613        0.204694        4.26757         1.64951         9.35536         0.000143071     0.000653266     0.000406142     0.000967231     0.00103304      0.00231956      0.00144436      0.00347159      877.606         174.069         448.934         77.7096         
244             0               0.137897        0.280321        0.280081        0.280506        0.203639        2.72889         1.64484         9.40732         0.000142702     0.000522388     0.000405566     0.000969913     0.00103485      0.00186353      0.00144803      0.00345773      874.545         269.686         446.66          78.3342         
245             0               0.137396        0.279048        0.279284        0.278766        0.20292         2.56916         1.6556          9.35447         0.00014245      0.000506868     0.00040689      0.000967185     0.00103678      0.00181642      0.00145691      0.00346952      871.283         283.857         441.234         77.8025         
246             0               0.13684         0.278768        0.278437        0.279711        0.202084        2.73967         1.62762         9.40911         0.000142156     0.000523418     0.000403438     0.000970006     0.00103885      0.00187761      0.00144894      0.00346789      867.818         265.657         446.101         77.8759         
247             0               0.136302        0.277721        0.277415        0.277299        0.201157        2.13289         1.62847         9.3093          0.00014183      0.000461833     0.000403543     0.000964847     0.00104055      0.00166294      0.00145465      0.00347945      864.978         338.674         442.603         77.3593         
248             0               0.135725        0.276122        0.276287        0.276108        0.200122        2.22432         1.62429         9.26288         0.000141464     0.000471627     0.000403025     0.000962439     0.00104229      0.00170804      0.00145872      0.00348573      862.104         321.024         440.138         77.0805         
249             0               0.135107        0.275801        0.275227        0.27531         0.199009        2.53442         1.63361         9.23182         0.000141071     0.00050343      0.00040418      0.000960824     0.00104414      0.00182534      0.00146853      0.00348997      859.04          281.091         434.277         76.8934         
250             0               0.134493        0.274901        0.274133        0.273057        0.197889        3.00856         1.63025         9.17141         0.000140673     0.000548504     0.000403763     0.000957675     0.00104595      0.00199528      0.00147287      0.00350723      856.076         235.249         431.72          76.1383         
251             0               0.133925        0.273396        0.272741        0.272772        0.19703         2.61702         1.60221         9.17256         0.000140367     0.000511568     0.000400276     0.000957735     0.00104811      0.00187116      0.00146761      0.00351112      852.556         267.492         434.824         75.97           
252             0               0.133285        0.272164        0.271485        0.271608        0.195948        2.74099         1.60153         9.12189         0.000139981     0.000523545     0.000400192     0.000955086     0.00105024      0.00192363      0.00147409      0.00351641      849.099         253.097         431.01          75.7414         
253             0               0.132599        0.270131        0.270398        0.270333        0.194881        2.18538         1.58272         9.02439         0.0001396       0.00046748      0.000397835     0.000949968     0.00105279      0.00173057      0.00147129      0.00351407      844.98          312.719         432.648         75.8426         
254             0               0.131951        0.270195        0.269754        0.268305        0.193737        2.37761         1.60441         8.9956          0.000139189     0.000487607     0.000400551     0.000948451     0.00105486      0.00180465      0.00148488      0.00353498      841.675         287.572         424.769         74.948          
255             0               0.131251        0.268813        0.268719        0.268374        0.192472        2.40166         1.63324         9.01798         0.000138734     0.000490067     0.000404134     0.00094963      0.00105702      0.00182308      0.00150392      0.00353846      838.241         281.789         414.077         74.8005         
256             0               0.130532        0.26755         0.267107        0.266133        0.191384        2.50867         1.59691         8.93664         0.000138341     0.000500866     0.000399613     0.000945338     0.00105983      0.00187205      0.00149608      0.00355213      833.804         267.238         418.432         74.226          
257             0               0.129836        0.266504        0.265889        0.266451        0.190418        2.65698         1.5757          8.93971         0.000137992     0.000515459     0.00039695      0.000945501     0.00106282      0.00193415      0.00149292      0.0035485       829.11          250.352         420.204         74.3779         
258             0               0.129128        0.265309        0.265042        0.265626        0.189319        2.46746         1.60303         8.9199          0.000137593     0.000496735     0.000400378     0.000944452     0.00106556      0.00187229      0.00151062      0.00355557      824.862         267.17          410.412         74.0822         
259             0               0.12834         0.264022        0.263124        0.262236        0.188068        6.08612         1.56136         8.78255         0.000137138     0.000780136     0.00039514      0.000937153     0.00106855      0.00295481      0.00150173      0.0035737       820.237         107.269         415.291         73.3325         
260             0               0.127586        0.262488        0.261567        0.260463        0.186805        3.00853         1.55284         8.72219         0.000136677     0.000548501     0.000394061     0.000933927     0.00107125      0.00208962      0.00150654      0.00358564      816.112         214.485         412.64          72.8449         
261             0               0.12678         0.260661        0.260099        0.260583        0.185466        2.5401          1.53678         8.73905         0.000136186     0.000503994     0.000392017     0.000934829     0.00107419      0.00193352      0.00150718      0.00358745      811.65          250.515         412.288         72.7714         
262             0               0.125893        0.259098        0.258675        0.259866        0.183982        2.24362         1.53487         8.71755         0.00013564      0.000473669     0.000391774     0.000933678     0.00107742      0.00182814      0.00151454      0.00359292      806.792         280.228         408.294         72.55           
263             0               0.125023        0.258013        0.257175        0.255951        0.182583        2.82018         1.52469         8.58448         0.000135123     0.000531054     0.000390473     0.000926525     0.00108079      0.00205825      0.00151832      0.00361993      801.777         221.074         406.263         71.4714         
264             0               0.124077        0.255985        0.255525        0.25491         0.181077        2.17859         1.53706         8.5455          0.000134565     0.000466754     0.000392054     0.000924419     0.00108452      0.00182336      0.00153431      0.00362645      796.258         281.7           397.839         71.2146         
265             0               0.123174        0.254164        0.253404        0.254706        0.179699        2.24369         1.48801         8.53678         0.000134052     0.000473676     0.000385748     0.000923947     0.00108831      0.00186366      0.00152227      0.0036275       790.725         269.649         404.159         71.1733         
266             0               0.122131        0.252538        0.251902        0.25158         0.177893        2.40286         1.51913         8.43865         0.000133376     0.00049019      0.000389761     0.000918621     0.00109208      0.00194105      0.00154727      0.00365141      785.284         248.575         391.201         70.2445         
267             0               0.121168        0.250346        0.249665        0.249906        0.1763          2.1912          1.48047         8.36587         0.000132778     0.000468103     0.000384769     0.000914651     0.00109582      0.00186982      0.00154114      0.00365998      779.93          267.875         394.32          69.9158         
268             0               0.120101        0.248665        0.247581        0.247185        0.174463        2.56724         1.46983         8.31133         0.000132084     0.00050668      0.000383384     0.000911665     0.00109978      0.0020376       0.00154852      0.00368819      774.32          225.578         390.57          68.8504         
269             0               0.119042        0.246489        0.245396        0.245775        0.172547        2.50678         1.46553         8.25172         0.000131357     0.000500678     0.000382822     0.00090839      0.00110346      0.00203123      0.00156001      0.00369602      769.172         226.993         384.836         68.5588         
270             0               0.117925        0.244392        0.243641        0.244647        0.170774        2.31567         1.46049         8.22114         0.00013068      0.000481214     0.000382163     0.000906705     0.00110817      0.00196903      0.00156855      0.00370618      762.642         241.562         380.658         68.1837         
271             0               0.116703        0.242497        0.241488        0.242439        0.168507        2.44383         1.44193         8.13329         0.00012981      0.000494351     0.000379727     0.000901848     0.00111231      0.00203858      0.00157245      0.0037199       756.968         225.359         378.775         67.6817         
272             0               0.115594        0.240487        0.239608        0.239283        0.166693        2.32377         1.45742         8.00791         0.00012911      0.000482055     0.000381762     0.000894869     0.00111693      0.0020045       0.00159328      0.0037398       750.729         233.09          368.936         66.9633         
273             0               0.114417        0.238764        0.237269        0.238182        0.164824        2.41396         1.42597         8.00043         0.000128384     0.00049132      0.00037762      0.000894451     0.00112207      0.00205777      0.00159153      0.00375533      743.861         221.177         369.747         66.4106         
274             0               0.113152        0.235591        0.234901        0.236079        0.162508        2.15792         1.42208         7.9423          0.000127479     0.000464534     0.000377105     0.000891196     0.00112662      0.00197178      0.00160538      0.00377499      737.873         240.887         363.394         65.7206         
275             0               0.111869        0.233758        0.232849        0.231054        0.160114        2.17112         1.42857         7.77787         0.000126536     0.000465953     0.000377964     0.000881923     0.00113111      0.00199332      0.00162321      0.00381695      732.022         235.711         355.452         64.2834         
276             0               0.110601        0.230995        0.229884        0.230946        0.157796        1.90931         1.39185         7.76082         0.000125617     0.000436956     0.000373076     0.000880955     0.00113576      0.00189162      0.00162289      0.00381455      726.032         261.736         355.596         64.3644         
277             0               0.10922         0.228184        0.227115        0.228981        0.155171        2.10667         1.37717         7.6954          0.000124568     0.000458985     0.000371103     0.000877234     0.00114052      0.00201147      0.00163399      0.00383103      719.987         231.476         350.781         63.8118         
278             0               0.107703        0.225373        0.224094        0.224679        0.152335        2.3809          1.34883         7.51699         0.000123424     0.000487945     0.000367265     0.000867006     0.00114597      0.00216505      0.00163889      0.00385886      713.159         199.8           348.686         62.8947         
279             0               0.106179        0.222781        0.221127        0.22194         0.149556        2.23078         1.31166         7.41336         0.000122293     0.000472311     0.000362169     0.000861009     0.00115176      0.00212007      0.00163784      0.00387947      706.004         208.37          349.134         62.2284         
280             0               0.104689        0.220433        0.218516        0.218253        0.146731        2.64118         1.32561         7.32742         0.000121132     0.000513924     0.000364089     0.000856003     0.00115707      0.00233144      0.00166619      0.00392207      699.547         172.3           337.354         60.8839         
281             0               0.10307         0.21665         0.21511         0.216096        0.143684        2.80553         1.29204         7.2334          0.000119868     0.000529673     0.000359449     0.000850494     0.00116298      0.00244484      0.001671        0.00393572      692.456         156.687         335.414         60.4622         
282             0               0.101426        0.213009        0.211646        0.21057         0.140574        2.41107         1.263           7.04802         0.000118564     0.000491026     0.000355387     0.000839525     0.00116897      0.00230519      0.00167916      0.00398692      685.366         176.246         332.163         58.9194         
283             0               0.0996978       0.209747        0.208187        0.208266        0.137343        1.85078         1.23339         6.95125         0.000117193     0.000430207     0.000351197     0.000833741     0.00117549      0.00205107      0.00168693      0.00400325      677.794         222.623         329.108         58.4396         
284             0               0.0979905       0.207004        0.204905        0.205044        0.134188        2.19206         1.22672         6.8606          0.000115839     0.000468194     0.000350245     0.000828287     0.00118215      0.00226177      0.00170931      0.00403956      670.174         183.078         320.547         57.3938         
285             0               0.0961472       0.203362        0.201469        0.202215        0.130635        2.2278          1.21403         6.78714         0.000114296     0.000471995     0.00034843      0.000823841     0.00118876      0.00232096      0.00172945      0.00407408      662.746         173.859         313.125         56.4252         
286             0               0.094293        0.199694        0.197806        0.19815         0.127076        2.00388         1.19699         6.62596         0.000112728     0.000447648     0.000345976     0.000814        0.00119551      0.00224167      0.00174906      0.004108        655.282         186.376         306.141         55.4974         
287             0               0.0923208       0.195317        0.193433        0.19263         0.123236        1.66371         1.15245         6.42003         0.000111012     0.000407886     0.000339477     0.000801251     0.00120246      0.00208833      0.00175501      0.00415953      647.728         214.751         304.071         54.1307         
288             0               0.090324        0.191414        0.189645        0.190203        0.1194          1.89715         1.15942         6.36561         0.00010927      0.000435562     0.000340503     0.000797848     0.00120976      0.00227549      0.00179548      0.00419472      639.934         180.876         290.517         53.2264         
289             0               0.0882394       0.187332        0.185245        0.183741        0.115354        1.7876          1.13187         6.14069         0.000107403     0.000422801     0.000336433     0.000783626     0.00121718      0.00225696      0.00181615      0.00426484      632.156         183.859         283.941         51.4906         
290             0               0.0861          0.183171        0.180821        0.181611        0.111172        1.82726         1.08981         6.05399         0.000105438     0.000427465     0.000330123     0.000778074     0.0012246       0.00233369      0.00182569      0.00428429      624.517         171.967         280.982         51.0241         
291             0               0.0838504       0.178168        0.17571         0.176103        0.106639        1.66454         1.04176         5.87002         0.000103266     0.000407987     0.000322763     0.00076616      0.00123155      0.00228991      0.00183691      0.00435064      617.484         178.607         277.559         49.4797         
292             0               0.0814942       0.173704        0.170692        0.170127        0.101999        2.13195         1.02731         5.65519         0.000100995     0.000461731     0.000320517     0.00075201      0.00123929      0.00265815      0.00187775      0.00442028      609.802         132.549         265.617         47.9328         
293             0               0.0790517       0.167829        0.165354        0.165954        0.0970981       1.56771         0.986144        5.54346         9.85384e-05     0.000395943     0.000314029     0.000744544     0.00124651      0.0023592       0.00189914      0.00448645      602.76          168.268         259.669         46.5294         
294             0               0.0765356       0.162989        0.159592        0.160608        0.0920343       2.81542         0.953867        5.36107         9.59345e-05     0.000530606     0.000308847     0.000732193     0.00125346      0.00325547      0.00193523      0.00455888      596.088         88.3703         250.073         45.0626         
295             0               0.073844        0.156529        0.153681        0.154155        0.0866325       1.47217         0.931827        5.13603         9.30766e-05     0.000383689     0.000305258     0.000716661     0.00126045      0.00245122      0.00198631      0.00464896      589.498         155.871         237.377         43.3332         
296             0               0.0711373       0.149909        0.146162        0.145749        0.0811388       1.44409         0.83879         4.84785         9.00771e-05     0.000380012     0.000289619     0.000696265     0.00126624      0.00253494      0.0019815       0.00477715      584.116         145.746         238.531         41.0388         
297             0               0.0682368       0.142171        0.13872         0.138621        0.0752159       1.20012         0.796332        4.59769         8.67271e-05     0.000346428     0.000282194     0.000678063     0.00127097      0.00243669      0.00203427      0.00489149      579.776         157.737         226.316         39.1427         
298             0               0.0651382       0.134012        0.129528        0.129879        0.0688644       1.13131         0.694223        4.30988         8.29846e-05     0.000336349     0.000263481     0.000656497     0.00127398      0.00250985      0.00203417      0.00505468      577.045         148.675         226.339         36.656          
299             0               0.0618359       0.1249          0.118831        0.11781         0.0621384       1.96893         0.558628        3.88798         7.88279e-05     0.000443727     0.000236353     0.000623537     0.00127479      0.00355265      0.00198899      0.00529273      576.307         74.2043         236.738         33.4328         
300             0               0.0583157       0.11165         0.054915        1.10552         7.41046e-05     0.000332494     0.00127075      0.002978        579.98          105.605         
0               1               0.0207901       0.0379649       0.0404027       0.040614        0.0203579       0.159642        0.15669         1.23567         4.51197e-05     0.000126349     0.000125176     0.000351521     0.00217025      0.00332806      0.00309821      0.00865517      198.845         84.5571         97.5687         12.5021         
1               1               0.0220148       0.0422811       0.0442112       0.044445        0.0217315       0.262693        0.195059        1.35351         4.66171e-05     0.000162078     0.000139664     0.000367901     0.00211753      0.00383335      0.00315901      0.00827768      208.868         63.7348         93.8493         13.6683         
2               1               0.0232112       0.0459299       0.0475103       0.047898        0.0230656       0.395555        0.225304        1.45823         4.80267e-05     0.000198886     0.000150101     0.000381867     0.00206912      0.0043302       0.00315935      0.00797251      218.757         49.9479         93.8292         14.7348         
3               1               0.0243592       0.0489629       0.050519        0.050589        0.0243506       0.386743        0.244615        1.53851         4.93464e-05     0.000196658     0.000156402     0.000392239     0.00202578      0.00401646      0.0030959       0.00775344      228.217         58.0558         97.7146         15.5792         
4               1               0.025497        0.0516318       0.0531627       0.053139        0.0256413       0.490711        0.258545        1.61655         5.06372e-05     0.00022152      0.000160793     0.000402063     0.00198601      0.00429038      0.00302456      0.00756625      237.449         50.8794         102.379         16.3596         
5               1               0.026573        0.0544208       0.0557864       0.055872        0.0268553       0.49568         0.276014        1.70184         5.18221e-05     0.000222639     0.000166137     0.000412533     0.00195018      0.00409106      0.00297809      0.00738355      246.255         55.9578         105.598         17.1792         
6               1               0.0276287       0.0571192       0.05821         0.058425        0.0280462       0.89842         0.285897        1.77724         5.29586e-05     0.000299736     0.000169085     0.000421573     0.0019168       0.00524756      0.00290474      0.00721562      254.906         34.0108         110.999         17.9881         
7               1               0.028657        0.0592896       0.0603226       0.06051         0.0291808       0.458997        0.289848        1.84728         5.40192e-05     0.000214242     0.000170249     0.0004298       0.00188503      0.00361348      0.00282231      0.00710295      263.571         71.7266         117.577         18.5633         
8               1               0.0296263       0.0613752       0.0624637       0.062196        0.030231        0.874011        0.295247        1.89729         5.49827e-05     0.000295637     0.000171827     0.000435579     0.00185587      0.00481688      0.00275084      0.00700333      271.916         40.3647         123.767         19.0952         
9               1               0.0305563       0.0634249       0.0646002       0.064599        0.0312668       0.612262        0.311769        1.97322         5.59167e-05     0.000247439     0.00017657      0.000444209     0.00182996      0.00390129      0.00273327      0.00687641      279.673         61.534          125.363         19.8066         
10              1               0.031515        0.0660441       0.0667009       0.066954        0.0323132       3.25051         0.325291        2.04518         5.68447e-05     0.000570133     0.000180358     0.000452236     0.00180373      0.0086326       0.00270399      0.00675443      287.864         12.5675         128.093         20.5284         
11              1               0.0324288       0.0675812       0.0684651       0.068796        0.0333452       0.617345        0.337857        2.09407         5.77453e-05     0.000248464     0.000183809     0.00045761      0.00178068      0.00367653      0.00268471      0.00665169      295.367         69.2878         129.939         21.1675         
