Monte Carlo	Total particles: 10000000	Num histories: 10000000	Implicit capture: 0	Init with adjoint: 0	Runtime: 1602.43
cell/edge       group           current         surface_flux    volume_flux     collision_flux  curr_var        sur_var         vol_var         coll_var        curr_err        sur_err         vol_err         coll_err        curr_rel        sur_rel         vol_rel         coll_rel        curr_fom        sur_fom         vol_fom         coll_fom        
133             0               0.0394463       0.0750921       0.0694347       0.069241        0.328072        2.82205         1.34476         1.91164         0.000181128     0.00053123      0.000366709     0.000437223     0.00459175      0.00707438      0.00528136      0.0063145       29.5982         12.4694         22.3733         15.651          
134             0               0.0337343       0.0645705       0.0596798       0.059533        0.279796        2.33032         1.16755         1.67673         0.000167271     0.000482733     0.000341694     0.000409478     0.00495848      0.00747607      0.00572546      0.00687818      25.3819         11.1654         19.0371         13.1909         
135             0               0.0288827       0.0546539       0.0508837       0.050742        0.23863         1.64497         0.980541        1.40469         0.000154477     0.000405582     0.000313136     0.000374791     0.00534842      0.00742092      0.00615396      0.00738621      21.8158         11.332          16.4783         11.4387         
136             0               0.02472         0.047035        0.0434561       0.043462        0.204216        1.39849         0.837625        1.21669         0.000142904     0.000373964     0.000289417     0.000348811     0.00578091      0.00795076      0.00665999      0.00802565      18.6737         9.87198         14.0693         9.68859         
137             0               0.0211397       0.0397751       0.0370083       0.036662        0.174543        1.22943         0.70521         1.0133          0.000132115     0.000350632     0.000265558     0.000318323     0.00624961      0.00881537      0.00717563      0.00868264      15.9777         8.03046         12.12           8.27785         
138             0               0.0181303       0.0339924       0.0320016       0.031644        0.149701        0.996169        0.617041        0.874559        0.000122352     0.000315621     0.000248403     0.000295729     0.0067485       0.00928506      0.00776221      0.00934551      13.7027         7.23856         10.3574         7.14522         
139             0               0.0156253       0.0296907       0.0274289       0.027459        0.129478        1.0175          0.530795        0.767316        0.000113788     0.000318982     0.00023039      0.000277005     0.0072823       0.0107435       0.00839952      0.0100879       11.7675         5.40668         8.84531         6.13221         
140             0               0.0133313       0.0252195       0.0236216       0.02371         0.110384        0.781517        0.462827        0.666498        0.000105064     0.000279556     0.000215134     0.000258166     0.00788098      0.0110849       0.00910753      0.0108885       10.0476         5.07873         7.5235          5.26364         
141             0               0.0115027       0.0219441       0.0202446       0.020236        0.0962966       0.635731        0.395034        0.566811        9.81308e-05     0.000252137     0.000198755     0.000238078     0.00853114      0.01149         0.00981767      0.0117651       8.57448         4.72697         6.47448         4.50851         
142             0               0.00988667      0.0188761       0.0172898       0.017553        0.0822223       0.700855        0.332479        0.499102        9.06765e-05     0.000264737     0.00018234      0.000223406     0.00917159      0.014025        0.0105461       0.0127275       7.41877         3.17262         5.61099         3.85243         
143             0               0.008465        0.0159817       0.0147989       0.014756        0.0697939       0.46769         0.2834          0.405762        8.35427e-05     0.000216261     0.000168345     0.000201435     0.0098692       0.0135318       0.0113755       0.0136511       6.40705         3.40806         4.82257         3.34878         
144             0               0.00725833      0.0140294       0.0127673       0.012746        0.0601195       0.809117        0.247603        0.357318        7.75368e-05     0.00028445      0.000157354     0.000189028     0.0106825       0.0202753       0.0123248       0.0148304       5.46864         1.51805         4.10829         2.83736         
145             0               0.006244        0.0117873       0.0110012       0.011101        0.0517343       0.323193        0.209656        0.312987        7.19266e-05     0.000179776     0.000144795     0.000176914     0.0115193       0.0152516       0.0131617       0.0159368       4.70293         2.68281         3.60242         2.45708         
146             0               0.00537733      0.0103033       0.00949115      0.009631        0.0443089       0.308343        0.18297         0.270717        6.65649e-05     0.000175597     0.000135266     0.000164535     0.0123788       0.0170427       0.0142519       0.0170839       4.07254         2.14854         3.07241         2.1382          
147             0               0.004572        0.00859463      0.00795699      0.007946        0.037608        0.238775        0.148705        0.217757        6.13254e-05     0.000154524     0.000121945     0.000147566     0.0134132       0.0179791       0.0153255       0.0185711       3.4686          1.93057         2.65701         1.80945         
148             0               0.00388633      0.00716167      0.00676716      0.006843        0.0317927       0.173082        0.125422        0.189023        5.6385e-05      0.000131561     0.000111992     0.000137486     0.0145085       0.0183701       0.0165493       0.0200914       2.96466         1.84926         2.27857         1.54596         
149             0               0.00333967      0.00635065      0.00592494      0.005753        0.0274455       0.200096        0.11322         0.156937        5.23885e-05     0.000141455     0.000106405     0.000125274     0.0156867       0.0222741       0.0179588       0.0217755       2.53604         1.25782         1.93494         1.31609         
150             0               0.00294333      0.00567635      0.00517873      0.005097        0.0245513       0.223368        0.098973        0.139944        4.95493e-05     0.000149455     9.94852e-05     0.000118298     0.0168344       0.0263294       0.0192104       0.0232093       2.20204         0.900201        1.69103         1.1585          
151             0               0.00251         0.00477806      0.00444609      0.004506        0.0211226       0.133747        0.0863921       0.12534         4.59593e-05     0.000115649     9.29473e-05     0.000111955     0.0183105       0.0242042       0.0209054       0.0248458       1.86132         1.06522         1.42792         1.01092         
152             0               0.002159        0.00412636      0.00381208      0.003797        0.0180431       0.139889        0.0751214       0.105776        4.24772e-05     0.000118275     8.66726e-05     0.000102847     0.0196745       0.0286632       0.0227363       0.0270865       1.61219         0.75958         1.20721         0.850584        
153             0               0.00185533      0.00347724      0.00324506      0.003184        0.0153943       0.0890701       0.0606659       0.0884699       3.92356e-05     9.4377e-05      7.78883e-05     9.40584e-05     0.0211475       0.0271414       0.0240021       0.029541        1.39542         0.847145        1.08323         0.715109        
154             0               0.00161367      0.00316029      0.00285878      0.002801        0.0131896       0.123736        0.0558387       0.0801622       3.63175e-05     0.000111237     7.47253e-05     8.95333e-05     0.0225062       0.0351983       0.0261388       0.0319648       1.23202         0.503708        0.913374        0.610771        
155             0               0.001375        0.00257537      0.00243293      0.002376        0.0110326       0.0631873       0.0461664       0.0654144       3.32153e-05     7.94904e-05     6.79459e-05     8.08791e-05     0.0241566       0.0308656       0.0279276       0.03404         1.06943         0.655046        0.800118        0.538569        
156             0               0.00121133      0.00227044      0.00212411      0.002124        0.00994964      0.0626445       0.039695        0.0587555       3.15431e-05     7.91483e-05     6.3004e-05      7.66521e-05     0.0260399       0.0348604       0.0296613       0.0360886       0.920325        0.513521        0.709318        0.479162        
157             0               0.001027        0.00189789      0.00178896      0.001793        0.00845339      0.042607        0.0349727       0.0514668       2.90747e-05     6.5274e-05      5.91377e-05     7.17404e-05     0.0283103       0.034393        0.033057        0.0400114       0.778631        0.527572        0.571075        0.389812        
158             0               0.000883667     0.00173234      0.00155734      0.00154         0.00729366      0.05366         0.0307073       0.0436776       2.70068e-05     7.3253e-05      5.54142e-05     6.60891e-05     0.0305622       0.0422855       0.0355826       0.042915        0.668117        0.34901         0.492886        0.338847        
159             0               0.000746333     0.0013977       0.00131295      0.001313        0.00609167      0.0334386       0.0237049       0.0359283       2.46813e-05     5.78261e-05     4.86877e-05     5.99402e-05     0.0330701       0.0413724       0.0370826       0.0456513       0.570625        0.364586        0.453818        0.299443        
160             0               0.000632333     0.00116579      0.00109497      0.001077        0.00523627      0.0274831       0.0204126       0.0279288       2.28829e-05     5.24243e-05     4.51803e-05     5.28477e-05     0.036188        0.0449691       0.0412616       0.0490694       0.476532        0.308598        0.366546        0.259179        
161             0               0.000532667     0.000968567     0.000948455     0.000963        0.00429749      0.0210343       0.0172131       0.0262891       2.07304e-05     4.58631e-05     4.14886e-05     5.12729e-05     0.0389181       0.0473516       0.0437434       0.0532429       0.412019        0.278326        0.326134        0.22014         
162             0               0.000459667     0.000889581     0.000765971     0.00076         0.00370312      0.0232595       0.0134037       0.0186594       1.92435e-05     4.82281e-05     3.66111e-05     4.31966e-05     0.041864        0.0542144       0.0477969       0.0568376       0.356073        0.21232         0.273163        0.193175        
163             0               0.000377        0.000708539     0.000648322     0.000659        0.00289875      0.0187636       0.0116357       0.0172096       1.70257e-05     4.3317e-05      3.41112e-05     4.14844e-05     0.045161        0.0611357       0.0526146       0.0629506       0.305981        0.166968        0.225429        0.157479        
164             0               0.000321        0.000591166     0.000593616     0.000637        0.00264323      0.0127442       0.0125991       0.0196696       1.6258e-05      3.5699e-05      3.54952e-05     4.43504e-05     0.050648        0.0603874       0.0597949       0.0696239       0.243274        0.171131        0.174539        0.128737        
165             0               0.00028         0.000522737     0.000498826     0.000532        0.00237325      0.013022        0.0103293       0.0169797       1.54054e-05     3.6086e-05      3.21392e-05     4.12065e-05     0.0550192       0.0690328       0.0644297       0.0774557       0.206155        0.130951        0.150331        0.104019        
166             0               0.000231667     0.000455181     0.000432492     0.000396        0.00179217      0.017506        0.00914205      0.0101198       1.33872e-05     4.18402e-05     3.02358e-05     3.18117e-05     0.0577864       0.0919199       0.0699107       0.0803326       0.186883        0.0738588       0.127683        0.0967026       
167             0               0.000217667     0.000416848     0.000372037     0.000366        0.0018944       0.0113337       0.00722156      0.0100799       1.37637e-05     3.36655e-05     2.6873e-05      3.17488e-05     0.063233        0.0807622       0.072232        0.0867454       0.156075        0.0956765       0.119609        0.0829333       
168             0               0.000184333     0.000333445     0.000345762     0.000344        0.00156552      0.00764186      0.00709912      0.0102399       1.25121e-05     2.76439e-05     2.66442e-05     3.19998e-05     0.0678775       0.0829041       0.0770593       0.0930227       0.135447        0.0907967       0.105092        0.072118        
169             0               0.000164667     0.00031895      0.000281596     0.000291        0.00139108      0.00872849      0.00540359      0.00804992      1.17944e-05     2.9544e-05      2.32456e-05     2.83724e-05     0.071626        0.092629        0.0825497       0.0974996       0.121641        0.0727324       0.091578        0.0656472       
170             0               0.000141667     0.000264257     0.000242929     0.000242        0.0012322       0.00759504      0.0047235       0.00657994      1.11005e-05     2.75591e-05     2.17336e-05     2.56514e-05     0.0783562       0.104289        0.0894651       0.105998        0.101642        0.0573779       0.0779677       0.0555431       
171             0               0.000118        0.000223664     0.0002101       0.000231        0.00100221      0.00512991      0.00388907      0.00658995      1.0011e-05      2.26493e-05     1.97207e-05     2.56709e-05     0.0848393       0.101265        0.0938635       0.111129        0.0867017       0.0608562       0.0708318       0.0505317       
172             0               0.000102        0.000464659     0.000191779     0.000181        0.000791101     0.648863        0.00401839      0.00474997      8.89438e-06     0.000254728     2.00459e-05     2.17944e-05     0.0871998       0.548204        0.104526        0.120411        0.0820711       0.00207653      0.0571177       0.0430416       
173             0               8.7e-05         0.000163752     0.000150391     0.000148        0.000723326     0.00477628      0.00312153      0.00377998      8.50486e-06     2.18547e-05     1.76679e-05     1.94422e-05     0.097757        0.133462        0.117479        0.131366        0.0653019       0.0350352       0.0452166       0.0361623       
174             0               7.73333e-05     0.000131671     0.000136068     0.000117        0.000666661     0.00277492      0.0026908       0.00286999      8.16493e-06     1.66581e-05     1.64036e-05     1.6941e-05      0.105581        0.126513        0.120555        0.144795        0.0559822       0.0389898       0.0429388       0.0297655       
175             0               7.06667e-05     0.00013293      0.00011319      0.000102        0.000635551     0.00366513      0.00228461      0.00321999      7.97214e-06     1.91445e-05     1.51149e-05     1.79443e-05     0.112813        0.14402         0.133536        0.175925        0.0490344       0.0300867       0.0349963       0.0201636       
176             0               5.96667e-05     0.000103683     0.000125386     0.000113        0.000609996     0.00250884      0.00409834      0.00384999      7.81023e-06     1.58393e-05     2.02444e-05     1.96214e-05     0.130898        0.152766        0.161457        0.173641        0.0364215       0.0267403       0.0239392       0.0206976       
177             0               5.5e-05         0.000146523     0.000111538     0.000121        0.000554441     0.00860195      0.00261532      0.00358999      7.44608e-06     2.93291e-05     1.6172e-05      1.89473e-05     0.135383        0.200167        0.144991        0.156589        0.034048        0.0155753       0.0296852       0.0254507       
178             0               4.46667e-05     8.87945e-05     8.2741e-05      8.3e-05         0.000413331     0.00226811      0.00190897      0.00248999      6.42908e-06     1.50602e-05     1.38165e-05     1.57797e-05     0.143935        0.169608        0.166985        0.190117        0.0301224       0.0216935       0.0223803       0.0172655       
179             0               4.33333e-05     0.000108197     7.86051e-05     6.9e-05         0.000519998     0.00846164      0.00193099      0.00185         7.21109e-06     2.90889e-05     1.3896e-05      1.36015e-05     0.16641         0.268851        0.176783        0.197123        0.0225353       0.00863374      0.0199684       0.0160601       
180             0               3.53333e-05     6.2173e-05      7.55284e-05     8.5e-05         0.000335554     0.00125393      0.00210036      0.00350999      5.7927e-06      1.11979e-05     1.44926e-05     1.8735e-05      0.163944        0.180109        0.191883        0.220411        0.0232182       0.0192376       0.0169492       0.0128456       
181             0               3.46667e-05     6.57424e-05     5.9654e-05      6.3e-05         0.000326665     0.00142065      0.00118474      0.00165         5.71547e-06     1.19191e-05     1.08846e-05     1.28452e-05     0.164869        0.1813          0.182462        0.203892        0.0229584       0.0189857       0.0187447       0.0150113       
182             0               2.6e-05         5.11608e-05     5.10621e-05     4.4e-05         0.00023111      0.00131028      0.00107096      0.00132         4.80739e-06     1.14467e-05     1.03487e-05     1.14891e-05     0.1849          0.223741        0.202669        0.261116        0.0182536       0.0124661       0.0151931       0.00915279      
183             0               2.26667e-05     5.88152e-05     3.56881e-05     3.2e-05         0.000217777     0.00403909      0.000586236     0.000559999     4.66666e-06     2.00975e-05     7.65661e-06     7.48331e-06     0.205882        0.341706        0.214542        0.233853        0.0147226       0.00534463      0.013558        0.0114113       
184             0               1.73333e-05     3.24312e-05     3.86075e-05     3.4e-05         0.000126666     0.000804639     0.00112404      0.00104         3.55902e-06     8.97017e-06     1.06021e-05     1.0198e-05      0.205328        0.27659         0.274612        0.299942        0.0148021       0.00815732      0.00827526      0.0069366       
185             0               1.93333e-05     4.36722e-05     3.73645e-05     3.9e-05         0.000193333     0.00202559      0.000824953     0.00163         4.39696e-06     1.42323e-05     9.08269e-06     1.27671e-05     0.227429        0.325889        0.243084        0.327363        0.012065        0.00587599      0.0105611       0.00582322      
186             0               1.6e-05         3.57165e-05     2.67791e-05     2.8e-05         0.000128889     0.00151052      0.000427699     0.000659999     3.59011e-06     1.22903e-05     6.53987e-06     8.12403e-06     0.224382        0.344107        0.244215        0.290144        0.012395        0.00527029      0.0104635       0.007413        
187             0               1.26667e-05     2.68233e-05     2.81449e-05     3.4e-05         9.1111e-05      0.000563917     0.000670893     0.00144         3.01846e-06     7.50944e-06     8.19081e-06     1.2e-05         0.238299        0.27996         0.291023        0.352941        0.0109894       0.00796215      0.0073683       0.00500976      
188             0               1.33333e-05     2.27756e-05     2.41278e-05     2.6e-05         0.000151111     0.000533416     0.000686641     0.000819999     3.8873e-06      7.30353e-06     8.28638e-06     9.05538e-06     0.291547        0.320673        0.343437        0.348284        0.00734181      0.0060687       0.00529087      0.00514464      
189             0               8.66667e-06     1.30032e-05     1.25629e-05     1.3e-05         7.33333e-05     0.000177312     0.00017555      0.00033         2.70801e-06     4.21085e-06     4.18987e-06     5.74456e-06     0.312463        0.323833        0.333511        0.441889        0.00639182      0.00595087      0.0056105       0.00319591      
190             0               8.66667e-06     1.22886e-05     1.16752e-05     1.1e-05         7.99999e-05     0.000182213     0.000172195     0.00025         2.82843e-06     4.26864e-06     4.14963e-06     5e-06           0.326357        0.347367        0.355424        0.454545        0.00585917      0.00517184      0.00494001      0.00302042      
191             0               5.33333e-06     8.42557e-06     1.11767e-05     1.4e-05         5.55555e-05     0.000143839     0.000347986     0.00076         2.35702e-06     3.79261e-06     5.89904e-06     8.7178e-06      0.441942        0.450131        0.527797        0.6227          0.00319515      0.00307995      0.00224021      0.0016094       
192             0               6.66667e-06     1.15973e-05     9.7318e-06      1e-05           0.000106667     0.000356065     0.000291554     0.00044         3.26599e-06     5.96712e-06     5.39958e-06     6.63325e-06     0.489898        0.514529        0.554839        0.663325        0.00260022      0.00235723      0.00202716      0.0014183       
193             0               4.66667e-06     7.16117e-06     6.90693e-06     4e-06           8.44444e-05     0.000243992     0.000240095     6e-05           2.90593e-06     4.93956e-06     4.89995e-06     2.44949e-06     0.6227          0.68977         0.709424        0.612372        0.0016094       0.00131164      0.00123996      0.00166414      
194             0               4e-06           6.43929e-06     5.20018e-06     5e-06           7.55555e-05     0.000233328     0.000130877     0.00025         2.74874e-06     4.8304e-06      3.61769e-06     5e-06           0.687184        0.750145        0.695686        1               0.00132152      0.001109        0.00128942      0.000624053     
195             0               2.66667e-06     4.57724e-06     6.51391e-06     4e-06           2.22222e-05     9.09709e-05     0.000240478     0.00016         1.49071e-06     3.01614e-06     4.90385e-06     4e-06           0.559017        0.658943        0.752828        1               0.00199697      0.00143723      0.00110111      0.000624053     
196             0               3.33333e-06     7.4174e-06      7.33105e-06     3e-06           4.44444e-05     0.000335886     0.00033497      3e-05           2.10818e-06     5.79557e-06     5.78766e-06     1.73205e-06     0.632455        0.781347        0.789472        0.57735         0.00156013      0.00102219      0.00100126      0.00187216      
197             0               3.33333e-06     8.54164e-06     5.72287e-06     8e-06           4.44444e-05     0.000357026     0.000109094     0.00018         2.10818e-06     5.97516e-06     3.30294e-06     4.24264e-06     0.632455        0.699533        0.577148        0.53033         0.00156013      0.00127528      0.00187347      0.00221886      
198             0               2e-06           3.18081e-06     2.75082e-06     3e-06           2e-05           6.13346e-05     4.2859e-05      5e-05           1.41421e-06     2.47658e-06     2.07024e-06     2.23607e-06     0.707107        0.7786          0.75259         0.745356        0.00124811      0.00102942      0.0011018       0.0011233       
199             0               1e-06           1.8757e-06      1.60088e-06     2e-06           5.55555e-06     2.3007e-05      1.57473e-05     4e-05           7.45356e-07     1.51681e-06     1.25488e-06     2e-06           0.745356        0.80866         0.783869        1               0.0011233       0.00095431      0.00101563      0.000624053     
200             0               3.33333e-07     4.17482e-07     4.17482e-07     0               1.11111e-06     1.74291e-06     1.74291e-06     0               3.33333e-07     4.17482e-07     4.17482e-07     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
201             0               3.33333e-07     4.17482e-07     4.17482e-07     0               1.11111e-06     1.74291e-06     1.74291e-06     0               3.33333e-07     4.17482e-07     4.17482e-07     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
202             0               3.33333e-07     4.17482e-07     4.17482e-07     0               1.11111e-06     1.74291e-06     1.74291e-06     0               3.33333e-07     4.17482e-07     4.17482e-07     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
203             0               3.33333e-07     4.17482e-07     1.07509e-06     1e-05           1.11111e-06     1.74291e-06     1.15582e-05     0.001           3.33333e-07     4.17482e-07     1.07509e-06     1e-05           1               1               1               1               0.000624053     0.000624053     0.000624053     0.000624053     
204             0               6.66667e-07     1.8264e-06      1.8264e-06      0               4.44444e-06     3.33575e-05     3.33575e-05     0               6.66667e-07     1.8264e-06      1.8264e-06      0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
205             0               6.66667e-07     1.8264e-06      1.8264e-06      0               4.44444e-06     3.33575e-05     3.33575e-05     0               6.66667e-07     1.8264e-06      1.8264e-06      0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
206             0               6.66667e-07     1.8264e-06      1.8264e-06      0               4.44444e-06     3.33575e-05     3.33575e-05     0               6.66667e-07     1.8264e-06      1.8264e-06      0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
207             0               6.66667e-07     1.8264e-06      1.8264e-06      0               4.44444e-06     3.33575e-05     3.33575e-05     0               6.66667e-07     1.8264e-06      1.8264e-06      0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
208             0               6.66667e-07     1.8264e-06      1.8264e-06      0               4.44444e-06     3.33575e-05     3.33575e-05     0               6.66667e-07     1.8264e-06      1.8264e-06      0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
209             0               6.66667e-07     1.8264e-06      1.8264e-06      0               4.44444e-06     3.33575e-05     3.33575e-05     0               6.66667e-07     1.8264e-06      1.8264e-06      0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
210             0               6.66667e-07     1.8264e-06      1.8264e-06      0               4.44444e-06     3.33575e-05     3.33575e-05     0               6.66667e-07     1.8264e-06      1.8264e-06      0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
211             0               6.66667e-07     1.8264e-06      1.31998e-06     1e-05           4.44444e-06     3.33575e-05     1.74234e-05     0.001           6.66667e-07     1.8264e-06      1.31998e-06     1e-05           1               1               1               1               0.000624053     0.000624053     0.000624053     0.000624053     
212             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
213             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
214             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
215             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
216             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
217             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
218             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
219             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
220             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
221             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
222             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
223             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
224             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
225             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
226             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
227             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
228             0               6.66667e-07     1.01909e-06     1.01909e-06     0               4.44444e-06     1.03855e-05     1.03855e-05     0               6.66667e-07     1.01909e-06     1.01909e-06     0               1               1               1               -nan            0.000624053     0.000624053     0.000624053     -nan            
229             0               6.66667e-07     1.01909e-06     5.47552e-07     1e-05           4.44444e-06     1.03855e-05     2.99813e-06     0.001           6.66667e-07     1.01909e-06     5.47552e-07     1e-05           1               1               1               1               0.000624053     0.000624053     0.000624053     0.000624053     
230             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
231             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
232             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
233             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
234             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
235             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
236             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
237             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
238             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
239             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
240             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
241             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
242             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
243             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
244             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
245             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
246             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
247             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
248             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
249             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
250             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
251             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
252             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
253             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
254             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
255             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
256             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
257             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
258             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
259             0               0               0               0               0               0               0               0               0               0               0               0               0               -nan            -nan            -nan            -nan            -nan            -nan            -nan            -nan            
