Monte Carlo	Total particles: 90656993	Num histories: 10000000	Implicit capture: 1	Init with adjoint: 1	Runtime: 2304.04
cell/edge       group           current         surface_flux    volume_flux     collision_flux  curr_var        sur_var         vol_var         coll_var        curr_err        sur_err         vol_err         coll_err        curr_rel        sur_rel         vol_rel         coll_rel        curr_fom        sur_fom         vol_fom         coll_fom        
10              0               7.76393         18.097          18.0909         18.0983         68.4938         1504.99         843.5           18597.3         0.00261713      0.0122678       0.00918422      0.0431246       0.000337088     0.000677889     0.00050767      0.0023828       3819.64         944.48          1684.02         76.4423         
11              0               7.76272         18.0968         18.0842         18.0983         68.1358         1402.51         838.54          18586.6         0.00261028      0.0118428       0.00915718      0.0431122       0.000336259     0.000654414     0.000506363     0.00238212      3838.51         1013.46         1692.72         76.4863         
12              0               7.76104         18.0858         18.0804         18.1433         67.7714         1289.75         836.312         18647.3         0.00260329      0.0113567       0.00914501      0.0431826       0.000335431     0.000627936     0.000505798     0.00238009      3857.48         1100.73         1696.51         76.617          
13              0               7.75935         18.0688         18.0725         18.047          67.4146         1029.74         821.643         18541.8         0.00259643      0.0101476       0.00906446      0.0430602       0.00033462      0.000561609     0.000501562     0.00238601      3876.21         1376.07         1725.29         76.2373         
14              0               7.75719         18.065          18.0633         18.0766         67.0622         1050.88         812.89          18572.7         0.00258964      0.0102513       0.00901604      0.0430961       0.000333837     0.000567465     0.000499136     0.00238408      3894.4          1347.82         1742.1          76.3606         
15              0               7.75506         18.0593         18.0575         18.0924         66.7097         1073.82         805.391         18580.8         0.00258282      0.0103625       0.00897436      0.0431054       0.00033305      0.000573806     0.000496989     0.00238252      3912.84         1318.2          1757.18         76.4607         
16              0               7.75321         18.0585         18.056          18.0573         66.3706         1015.4          806.353         18534.1         0.00257625      0.0100767       0.00897972      0.0430513       0.000332282     0.000558003     0.000497327     0.00238415      3930.94         1393.92         1754.79         76.3559         
17              0               7.75059         18.0616         18.0558         17.9773         66.0254         1518.03         807.244         18441           0.00256954      0.0123209       0.00898468      0.042943        0.000331528     0.000682159     0.000497606     0.00238873      3948.84         932.693         1752.83         76.0632         
18              0               7.74841         18.0504         18.0447         18.0932         65.6966         1024.42         792.134         18570.1         0.00256314      0.0101213       0.00890019      0.0430931       0.000330795     0.000560726     0.00049323      0.00238173      3966.36         1380.41         1784.07         76.5112         
19              0               7.74587         18.038          18.0349         18.0222         65.3646         966.617         791.973         18484.3         0.00255665      0.00983167      0.00889929      0.0429934       0.000330066     0.000545052     0.000493448     0.00238558      3983.9          1460.95         1782.49         76.2646         
20              0               7.7431          18.0267         18.0293         18.0141         65.0271         965.628         792.843         18489.5         0.00255004      0.00982664      0.00890418      0.0429994       0.000329331     0.000545117     0.000493873     0.00238698      4001.71         1460.6          1779.43         76.1748         
21              0               7.7401          18.0183         18.0189         18.0002         64.7            951.227         786.487         18458.2         0.00254362      0.00975309      0.00886841      0.042963        0.000328629     0.000541288     0.000492172     0.00238681      4018.82         1481.34         1791.75         76.1857         
22              0               7.73728         18.0191         18.0066         17.9779         64.3735         1128.39         785.58          18452.8         0.00253719      0.0106226       0.00886329      0.0429567       0.000327918     0.000589517     0.000492224     0.00238942      4036.27         1248.87         1791.37         76.0195         
23              0               7.73452         18.0087         17.9977         18.0183         64.0593         1341.18         778.032         18462           0.00253099      0.011581        0.00882061      0.0429674       0.000327233     0.000643076     0.000490097     0.00238466      4053.17         1049.51         1806.95         76.3236         
24              0               7.73084         17.9886         17.9952         17.9399         63.7364         974.208         787.599         18396.1         0.00252461      0.0098702       0.00887468      0.0428907       0.000326563     0.000548692     0.00049317      0.0023908       4069.83         1441.62         1784.5          75.9317         
25              0               7.72739         17.9893         17.9799         17.9632         63.4203         1103.22         773.611         18413.3         0.00251834      0.0105034       0.00879552      0.0429107       0.000325897     0.00058387      0.000489187     0.00238881      4086.47         1273.15         1813.68         76.0581         
26              0               7.72399         17.9674         17.9669         17.9481         63.1026         923.961         774.472         18397.1         0.00251202      0.00961229      0.00880041      0.0428918       0.000325223     0.000534983     0.000489811     0.00238977      4103.43         1516.45         1809.06         75.9971         
27              0               7.72015         17.9661         17.9526         17.9805         62.7927         1829.11         745.027         18431.4         0.00250585      0.0135245       0.0086315       0.0429318       0.000324585     0.000752778     0.000480793     0.00238768      4119.57         765.907         1877.56         76.1302         
28              0               7.71638         17.9487         17.9448         17.9084         62.4834         988.416         763.439         18353.3         0.00249967      0.00994191      0.0087375       0.0428408       0.000323943     0.000553908     0.00048691      0.00239222      4135.93         1414.6          1830.68         75.8415         
29              0               7.71225         17.9334         17.9282         17.9278         62.182          959.892         755.276         18361.8         0.00249363      0.00979741      0.00869066      0.0428506       0.000323334     0.000546322     0.000484749     0.00239017      4151.52         1454.16         1847.04         75.9716         
30              0               7.70812         17.924          17.9188         17.8557         61.88           1090.04         755.283         18332           0.00248757      0.0104405       0.0086907       0.0428159       0.000322721     0.000582487     0.000485004     0.00239788      4167.32         1279.2          1845.1          75.4843         
31              0               7.70388         17.9085         17.9039         17.918          61.5809         1057.91         740.429         18360           0.00248155      0.0102855       0.00860482      0.0428485       0.000322117     0.000574336     0.00048061      0.00239137      4182.96         1315.76         1878.99         75.8955         
32              0               7.69972         17.8995         17.8929         17.8545         61.2882         1174.76         739.694         18293.7         0.00247565      0.0108387       0.00860055      0.0427711       0.000321524     0.000605527     0.000480668     0.00239554      4198.4          1183.7          1878.54         75.6315         
33              0               7.69542         17.8837         17.881          17.9105         60.9919         978.235         735.222         18351.7         0.00246965      0.00989058      0.00857451      0.0428389       0.000320925     0.000553049     0.000479531     0.00239183      4214.08         1419            1887.45         75.8664         
34              0               7.69069         17.8748         17.8738         17.9114         60.6888         1016.65         744.267         18366.1         0.00246351      0.0100829       0.00862709      0.0428557       0.000320324     0.000564084     0.000482668     0.00239265      4229.92         1364.02         1863            75.8146         
35              0               7.68615         17.8667         17.8591         17.852          60.3944         1025.96         749.176         18276.8         0.00245753      0.010129        0.0086555       0.0427513       0.000319735     0.000566918     0.000484656     0.00239476      4245.52         1350.42         1847.75         75.681          
36              0               7.68165         17.8624         17.8419         17.7477         60.1169         1510.67         729.069         18168.1         0.00245188      0.0122909       0.00853856      0.042624        0.000319186     0.000688089     0.000478569     0.00240167      4260.13         916.687         1895.05         75.246          
37              0               7.67658         17.8279         17.8223         17.7657         59.832          903.359         727.404         18191.1         0.00244606      0.00950452      0.0085288       0.042651        0.000318639     0.000533125     0.000478546     0.00240075      4274.76         1527.04         1895.24         75.3037         
38              0               7.67083         17.8136         17.81           17.8547         59.5362         944.197         740.57          18287.5         0.00244         0.00971698      0.00860564      0.0427638       0.000318089     0.000545483     0.00048319      0.0023951       4289.57         1458.64         1858.97         75.6596         
39              0               7.66546         17.8029         17.7953         17.8001         59.2594         1039.93         729.955         18230.5         0.00243433      0.0101977       0.00854374      0.0426972       0.000317571     0.000572811     0.000480111     0.0023987       4303.58         1322.78         1882.9          75.4323         
40              0               7.66016         17.7843         17.7828         17.764          58.9806         979.365         740.658         18192.2         0.00242859      0.00989629      0.00860615      0.0426523       0.000317042     0.000556463     0.000483959     0.00240105      4317.95         1401.64         1853.07         75.2849         
41              0               7.65438         17.7717         17.7633         17.771          58.7033         1368.77         724.68          18194           0.00242288      0.0116994       0.00851282      0.0426544       0.000316535     0.000658317     0.000479235     0.00240022      4331.8          1001.48         1889.78         75.3368         
42              0               7.6485          17.758          17.7414         17.7473         58.4232         1553.52         715.481         18132.7         0.00241709      0.012464        0.00845861      0.0425826       0.000316022     0.00070188      0.000476773     0.00239938      4345.87         881.017         1909.36         75.39           
43              0               7.64253         17.743          17.7288         17.7866         58.1469         1395.39         717.203         18195.3         0.00241137      0.0118127       0.00846878      0.042656        0.000315519     0.000665766     0.000477686     0.0023982       4359.71         979.19          1902.07         75.4637         
44              0               7.63604         17.7104         17.7073         17.6488         57.8718         905.075         719.172         18061.8         0.00240566      0.00951354      0.0084804       0.0424992       0.00031504      0.000537173     0.00047892      0.00240806      4373            1504.12         1892.27         74.8473         
45              0               7.63011         17.7285         17.6835         17.6658         57.6055         6932.4          708.685         18069.6         0.00240011      0.0263294       0.00841834      0.0425083       0.000314558     0.00148515      0.000476057     0.00240625      4386.4          196.775         1915.1          74.9601         
46              0               7.62373         17.6752         17.6666         17.6838         57.3339         924.869         710.817         18089.8         0.00239445      0.00961701      0.008431        0.0425321       0.000314079     0.000544095     0.000477227     0.00240514      4399.8          1466.09         1905.72         75.0292         
47              0               7.61734         17.6613         17.648          17.6417         57.064          1044.74         712.97          18024.3         0.00238881      0.0102212       0.00844376      0.042455        0.000313601     0.000578737     0.000478453     0.00240652      4413.22         1295.83         1895.97         74.9429         
48              0               7.6103          17.6395         17.6221         17.5928         56.7931         1417.07         711.291         18012.8         0.00238313      0.0119041       0.00843381      0.0424415       0.000313146     0.000674853     0.000478593     0.00241243      4426.06         952.998         1894.86         74.5763         
49              0               7.60353         17.6007         17.5922         17.5932         56.5384         910.821         693.09          18028           0.00237778      0.00954369      0.0083252       0.0424594       0.00031272      0.000542232     0.000473232     0.00241339      4438.11         1476.18         1938.04         74.5169         
50              0               7.59638         17.5798         17.576          17.6006         56.2739         968.955         695.71          18022.4         0.00237221      0.00984355      0.00834092      0.0424528       0.000312282     0.000559936     0.000474562     0.002412        4450.58         1384.31         1927.19         74.6028         
51              0               7.58925         17.5713         17.5539         17.5743         56.0122         956.096         694.205         17966.5         0.00236669      0.00977801      0.0083319       0.0423869       0.000311848     0.000556476     0.000474646     0.00241187      4462.98         1401.58         1926.5          74.6109         
52              0               7.58154         17.544          17.532          17.5111         55.7472         1616.89         697.12          17909.6         0.00236109      0.0127157       0.00834937      0.0423197       0.000311426     0.000724788     0.000476237     0.00241674      4475.09         826.205         1913.66         74.3106         
53              0               7.57427         17.5196         17.5074         17.547          55.4936         968.705         694.702         17935           0.00235571      0.00984228      0.00833488      0.0423498       0.000311015     0.000561786     0.000476077     0.0024135       4486.92         1375.21         1914.94         74.5101         
54              0               7.56654         17.5018         17.4795         17.4005         55.2375         986.95          698.68          17805.7         0.00235027      0.00993454      0.00835871      0.0421967       0.000310613     0.00056763      0.000478201     0.00242503      4498.54         1347.04         1897.97         73.8032         
55              0               7.55862         17.4539         17.4489         17.456          54.9861         909.94          679.789         17851.9         0.00234491      0.00953908      0.00824493      0.0422515       0.00031023      0.00054653      0.000472518     0.00242045      4509.65         1453.06         1943.9          74.0829         
56              0               7.55179         17.4346         17.4288         17.4099         54.7667         1018.5          679.12          17804.2         0.00234023      0.0100921       0.00824088      0.042195        0.00030989      0.000578856     0.00047283      0.00242362      4519.54         1295.3          1941.33         73.8891         
57              0               7.58671         17.4853         17.4718         17.4325         54.5922         922.908         681.973         17811           0.0023365       0.00960681      0.00825817      0.0422031       0.000307972     0.000549422     0.000472657     0.00242094      4576.01         1437.8          1942.76         74.0531         
58              0               7.53479         17.3874         17.3777         17.4035         53.4423         967.334         680.541         17725.3         0.00231176      0.00983531      0.00824949      0.0421015       0.000306812     0.000565657     0.000474718     0.00241913      4610.7          1356.45         1925.92         74.1636         
59              0               7.52623         17.3589         17.3452         17.3152         53.1886         860.006         664.674         17635.7         0.00230627      0.00927365      0.00815275      0.0419949       0.00030643      0.000534231     0.00047003      0.00242532      4622.18         1520.73         1964.53         73.7856         
60              0               7.51785         17.3264         17.3217         17.2792         52.9372         839.677         665.364         17578.9         0.00230081      0.00916339      0.00815698      0.0419271       0.000306046     0.000528868     0.000470912     0.00242645      4633.79         1551.73         1957.18         73.7167         
61              0               7.50927         17.3165         17.3018         17.3416         52.6952         902.232         672.478         17651.2         0.00229554      0.00949859      0.00820048      0.0420133       0.000305695     0.000548529     0.000473968     0.00242269      4644.45         1442.48         1932.02         73.9458         
62              0               7.50055         17.2863         17.2714         17.2566         52.4558         1078.85         659.941         17557.5         0.00229032      0.0103868       0.00812367      0.0419017       0.000305354     0.000600868     0.000470355     0.00242816      4654.82         1202.13         1961.82         73.6134         
63              0               7.49169         17.2617         17.2425         17.3471         52.2174         1159.18         664.897         17649.6         0.00228511      0.0107665       0.00815412      0.0420114       0.00030502      0.000623721     0.000472907     0.00242182      4665.03         1115.65         1940.7          73.9994         
64              0               7.48236         17.2201         17.2081         17.2083         51.9697         805.053         654.025         17505.4         0.00227969      0.00897248      0.00808718      0.0418394       0.000304675     0.000521048     0.000469963     0.00243136      4675.6          1598.65         1965.09         73.4197         
65              0               7.47314         17.1913         17.181          17.2104         51.7333         879.839         661.485         17504.1         0.0022745       0.00937997      0.00813317      0.0418379       0.000304356     0.000545623     0.000473381     0.00243096      4685.39         1457.89         1936.81         73.4437         
66              0               7.46378         17.187          17.153          17.1069         51.4945         2675.21         655.225         17398.7         0.00226924      0.0163561       0.0080946       0.0417117       0.000304034     0.000951652     0.000471906     0.00243829      4695.34         479.241         1948.95         73.0026         
67              0               7.45434         17.1355         17.1169         17.1436         51.2567         866.473         650.498         17455.1         0.00226399      0.00930845      0.00806535      0.0417793       0.000303715     0.000543226     0.000471191     0.00243703      4705.2          1470.79         1954.86         73.0785         
68              0               7.44441         17.0918         17.0864         17.0902         51.0257         801.372         654.476         17374.7         0.00225889      0.00895194      0.00808997      0.0416829       0.000303434     0.000523756     0.000473473     0.00243899      4713.92         1582.17         1936.06         72.9607         
69              0               7.43412         17.0761         17.0625         17.0079         50.789          901.814         676.396         17289.2         0.00225364      0.00949639      0.00822433      0.0415803       0.000303148     0.000556122     0.000482011     0.00244476      4722.8          1403.36         1868.08         72.6167         
70              0               7.42385         17.0518         17.024          17.0396         50.5562         1205            651.413         17317.7         0.00224847      0.0109773       0.00807101      0.0416145       0.000302871     0.000643759     0.000474095     0.00244223      4731.44         1047.28         1930.99         72.7676         
71              0               7.41365         17.0119         16.9934         16.9706         50.3265         1148.6          659.421         17289.7         0.00224336      0.0107173       0.00812048      0.0415809       0.000302598     0.000629987     0.00047786      0.00245017      4740            1093.57         1900.68         72.2963         
72              0               7.40297         16.9691         16.9582         16.9866         50.1            853.784         655.525         17275.7         0.0022383       0.00924004      0.00809645      0.041564        0.000302352     0.000544521     0.000477435     0.00244687      4747.71         1463.8          1904.07         72.4918         
73              0               7.39226         16.9404         16.9196         16.9028         49.8736         898.323         644.765         17187.9         0.00223324      0.00947799      0.00802973      0.0414583       0.000302105     0.00055949      0.000474581     0.00245275      4755.47         1386.52         1927.03         72.1447         
74              0               7.38139         16.9019         16.8798         16.9359         49.6451         982.127         643.292         17216.7         0.00222812      0.00991023      0.00802055      0.041493        0.000301856     0.000586339     0.000475156     0.00245001      4763.32         1262.45         1922.37         72.3061         
75              0               7.37004         16.8585         16.8335         16.8956         49.4161         1045.85         623.256         17164.2         0.00222297      0.0102267       0.00789465      0.0414297       0.000301623     0.000606618     0.000468983     0.0024521       4770.69         1179.45         1973.31         72.1827         
76              0               7.3587          16.8131         16.8044         16.8232         49.194          774.797         641.56          17120.7         0.00221797      0.00880226      0.00800974      0.0413772       0.000301408     0.000523537     0.000476645     0.00245954      4777.5          1583.49         1910.38         71.7469         
77              0               7.34763         16.7898         16.7658         16.7045         48.9753         1013.11         633.685         16964.7         0.00221304      0.0100653       0.00796043      0.0411882       0.000301191     0.000599489     0.000474802     0.0024657       4784.4          1207.67         1925.24         71.3887         
78              0               7.33606         16.7375         16.7222         16.7797         48.7515         756.03          630.514         17034.9         0.00220797      0.008695        0.00794049      0.0412734       0.000300975     0.000519492     0.000474848     0.00245972      4791.24         1608.24         1924.86         71.7361         
79              0               7.32438         16.7115         16.6914         16.7589         48.5323         913.009         644.521         17027           0.002203        0.00955515      0.00802821      0.0412637       0.000300777     0.000571772     0.000480978     0.0024622       4797.57         1327.59         1876.12         71.592          
80              0               7.31257         16.666          16.6484         16.6326         48.3092         823.076         643.241         16885.1         0.00219794      0.00907235      0.00802023      0.0410915       0.00030057      0.000544362     0.000481741     0.00247054      4804.18         1464.65         1870.18         71.1093         
81              0               7.30079         16.6386         16.5993         16.6037         48.1019         2502.7          620.331         16863.3         0.00219322      0.0158199       0.00787611      0.041065        0.000300408     0.000950798     0.000474483     0.00247325      4809.36         480.102         1927.83         70.9538         
82              0               7.28841         16.5611         16.5427         16.5147         47.8815         722.229         600.238         16770.9         0.00218819      0.00849841      0.0077475       0.0409523       0.000300228     0.000513153     0.000468333     0.00247975      4815.13         1648.22         1978.79         70.5819         
83              0               7.27595         16.5194         16.5029         16.4921         47.6719         773.438         615.172         16735.6         0.00218339      0.00879453      0.00784329      0.0409091       0.000300083     0.000532376     0.000475269     0.00248052      4819.78         1531.35         1921.46         70.5381         
84              0               7.26322         16.4821         16.4604         16.4326         47.4547         828.657         609.899         16689.7         0.00217841      0.00910306      0.0078096       0.040853        0.000299923     0.000552301     0.000474447     0.0024861       4824.91         1422.85         1928.12         70.2219         
85              0               7.25072         16.4398         16.4158         16.4393         47.251          889.223         614.938         16702.9         0.00217373      0.00942986      0.0078418       0.0408692       0.000299795     0.000573599     0.000477698     0.00248606      4829.05         1319.15         1901.97         70.2241         
86              0               7.23816         16.3918         16.3757         16.3411         47.0429         784.083         623.468         16611.5         0.00216894      0.00885485      0.007896        0.0407573       0.000299653     0.000540199     0.000482179     0.00249416      4833.62         1487.32         1866.78         69.7689         
87              0               7.22511         16.3435         16.3181         16.3152         46.8343         804.208         605.841         16571.5         0.00216412      0.00896776      0.00778358      0.0407081       0.000299528     0.000548704     0.000476991     0.0024951       4837.66         1441.56         1907.61         69.7165         
88              0               7.21198         16.2962         16.2655         16.2655         46.6335         1214.13         608.272         16526.8         0.00215948      0.0110187       0.00779918      0.0406531       0.00029943      0.000676156     0.000479491     0.00249935      4840.84         949.328         1887.77         69.4792         
89              0               7.1982          16.242          16.2168         16.1699         46.4238         860.904         619.631         16427           0.00215462      0.00927849      0.00787167      0.0405302       0.000299327     0.000571266     0.000485402     0.00250652      4844.15         1329.95         1842.08         69.0827         
90              0               7.18468         16.1863         16.1546         16.1561         46.2232         859.275         606.758         16409.4         0.00214996      0.00926971      0.00778947      0.0405085       0.000299242     0.000572688     0.000482182     0.00250732      4846.91         1323.35         1866.76         69.0386         
91              0               7.17081         16.1188         16.0891         16.1285         46.0234         773.47          587.948         16365.9         0.00214531      0.00879471      0.00766778      0.0404548       0.000299172     0.000545617     0.000476581     0.00250827      4849.18         1457.92         1910.89         68.986          
92              0               7.15642         16.0668         16.0373         16.0326         45.8192         879.744         588.924         16298.3         0.00214054      0.00937947      0.00767414      0.0403711       0.000299108     0.000583779     0.000478518     0.00251806      4851.26         1273.54         1895.46         68.4509         
93              0               7.14204         16.0002         15.9791         16.054          45.619          756.012         595.031         16302           0.00213586      0.0086949       0.00771383      0.0403758       0.000299055     0.000543423     0.000482745     0.00251499      4852.98         1469.72         1862.41         68.6178         
94              0               7.12743         15.9403         15.9088         15.9417         45.4235         878.703         580.206         16192.8         0.00213128      0.00937392      0.00761712      0.0402403       0.000299025     0.000588064     0.000478798     0.00252422      4853.95         1255.05         1893.24         68.1171         
95              0               7.11232         15.8741         15.8385         15.8622         45.226          812.667         575.511         16125           0.00212664      0.00901481      0.00758624      0.040156        0.000299008     0.000567894     0.000478974     0.00253155      4854.5          1345.79         1891.85         67.7232         
96              0               7.09712         15.7978         15.7664         15.8027         45.0299         753.866         573.679         16042.2         0.00212202      0.00868254      0.00757416      0.0400527       0.000298998     0.000549604     0.0004804       0.00253454      4854.82         1436.85         1880.63         67.5636         
97              0               7.08202         15.7235         15.7001         15.6835         44.836          712.646         577.201         15918.6         0.00211745      0.00844184      0.00759737      0.0398981       0.00029899      0.000536894     0.000483907     0.00254395      4855.1          1505.68         1853.47         67.0644         
98              0               7.06643         15.6547         15.6146         15.5979         44.6399         818.46          558.39          15827           0.00211282      0.00904688      0.00747255      0.0397832       0.000298993     0.000577902     0.000478562     0.00255054      4854.98         1299.58         1895.11         66.7182         
99              0               7.05058         15.5745         15.5196         15.489          44.4444         816.201         544.155         15720.3         0.00210818      0.00903438      0.00737668      0.0396489       0.000299008     0.000580076     0.000475315     0.00255981      4854.49         1289.86         1921.09         66.2361         
100             0               7.03433         15.4558         13.1567         13.1582         44.2453         627.352         198.345         297.486         0.00210346      0.00792056      0.0044536       0.00545423      0.000299027     0.000512467     0.000338505     0.000414512     4853.88         1652.64         3787.75         2526.01         
101             0               5.78432         11.5826         10.4984         10.4973         34.5763         421.689         153.43          237.35          0.00185947      0.00649376      0.00391701      0.00487186      0.000321468     0.000560646     0.000373107     0.000464104     4199.87         1380.81         3117.77         2015.03         
102             0               4.86684         9.52808         8.73131         8.73383         28.3522         336.892         126.111         196.671         0.00168381      0.00580424      0.00355121      0.00443476      0.000345976     0.000609172     0.000406722     0.000507768     3625.92         1169.58         2623.71         1683.37         
103             0               4.12715         7.98707         7.35336         7.35491         23.8498         261.225         105.616         164.747         0.00154434      0.00511102      0.00324986      0.0040589       0.00037419      0.000639912     0.000441955     0.000551862     3099.74         1059.91         2222.05         1425.11         
104             0               3.5125          6.75158         6.23672         6.23124         20.2959         199.517         89.3329         138.562         0.00142464      0.00446673      0.00298886      0.0037224       0.00040559      0.000661583     0.000479236     0.000597377     2638.37         991.611         1889.78         1216.22         
105             0               2.99897         5.7461          5.30963         5.30777         17.3793         176.377         75.5112         116.653         0.00131831      0.00419973      0.00274793      0.00341544      0.000439587     0.000730883     0.000517537     0.00064348      2246.06         812.483         1620.42         1048.19         
106             0               2.5614          4.89574         4.52972         4.52707         14.8307         148.24          63.4053         97.0577         0.00121781      0.00385019      0.00251804      0.00311541      0.000475447     0.000786437     0.000555893     0.000688173     1920.02         701.75          1404.52         916.464         
107             0               2.21516         4.22126         3.91802         3.86412         12.7437         168.9           52.6081         79.0719         0.00112888      0.00410974      0.00229364      0.00281197      0.000509616     0.000973582     0.000585409     0.000727714     1671.19         457.894         1266.46         819.575         
108             0               1.87414         3.57383         3.30757         3.30977         10.2765         94.1198         39.9921         53.6561         0.00101373      0.0030679       0.0019998       0.00231638      0.000540906     0.000858433     0.000604614     0.000699861     1483.43         588.976         1187.28         886.108         
109             0               1.60405         3.0539          2.83056         2.83103         8.34292         61.3601         32.1078         43.5233         0.000913396     0.0024771       0.00179186      0.00208622      0.000569433     0.000811125     0.000633043     0.000736914     1338.52         659.682         1083.04         799.238         
110             0               1.3743          2.61887         2.42251         2.42266         6.81643         173.128         26.177          35.6623         0.000825617     0.00416087      0.00161793      0.00188845      0.000600754     0.0015888       0.000667875     0.000779494     1202.59         171.937         973.015         714.307         
111             0               1.18084         2.24543         2.08222         2.07481         5.59624         65.2974         21.4186         29.1214         0.00074808      0.00255534      0.00146351      0.0017065       0.000633517     0.00113801      0.000702859     0.000822484     1081.42         335.131         878.565         641.587         
112             0               1.02166         1.93748         1.80383         1.77734         4.6034          35.5982         17.3056         23.2151         0.000678484     0.00188675      0.00131551      0.00152365      0.000664101     0.000973813     0.000729285     0.000857267     984.107         457.677         816.049         590.579         
113             0               0.863532        1.64077         1.52094         1.52028         3.57425         23.3329         12.9027         15.987          0.000597851     0.00152751      0.0011359       0.0012644       0.000692332     0.000930972     0.000746843     0.000831686     905.487         500.768         778.129         627.467         
114             0               0.739713        1.40592         1.30359         1.30423         2.80917         16.8097         10.0964         12.688          0.000530016     0.00129652      0.00100481      0.00112641      0.000716516     0.00092219      0.000770801     0.000863663     845.392         510.352         730.509         581.864         
115             0               0.634329        1.20641         1.11769         1.11677         2.22261         15.2566         7.99379         10.1016         0.000471446     0.00123517      0.00089408      0.00100507      0.00074322      0.00102384      0.000799933     0.000899981     785.734         414.04          678.27          535.851         
116             0               0.550357        1.04227         0.970668        0.955523        1.79194         11.4167         6.38333         7.94974         0.000423313     0.00106849      0.000798957     0.000891613     0.000769161     0.00102516      0.0008231       0.000933115     733.628         412.98          640.627         498.471         
117             0               0.465431        0.884175        0.819254        0.819684        1.36119         9.64473         4.71536         5.57339         0.000368943     0.000982076     0.000686684     0.000746552     0.000792691     0.00111073      0.000838182     0.00091078      690.721         351.8           617.779         523.218         
118             0               0.398712        0.757671        0.702271        0.702528        1.05256         7.21595         3.64824         4.35994         0.000324431     0.000849468     0.000604007     0.000660298     0.000813698     0.00112116      0.000860076     0.000939888     655.517         345.285         586.727         491.313         
119             0               0.341811        0.649231        0.602012        0.601708        0.818253        4.58711         2.85161         3.44083         0.000286051     0.000677282     0.000534005     0.000586586     0.000836869     0.00104321      0.000887033     0.000974868     619.719         398.814         551.608         456.687         
120             0               0.293253        0.556884        0.516534        0.515628        0.639054        3.8623          2.2335          2.71443         0.000252795     0.000621474     0.0004726       0.000521002     0.000862037     0.00111598      0.000914943     0.00101042      584.061         348.493         518.468         425.114         
121             0               0.254027        0.480852        0.447829        0.441653        0.506252        2.84192         1.75878         2.10979         0.000225        0.000533097     0.000419378     0.000459325     0.000885733     0.00110865      0.000936468     0.00104001      553.228         353.118         494.907         401.267         
122             0               0.215049        0.408754        0.378655        0.378759        0.381499        2.02801         1.29784         1.49536         0.00019532      0.000450334     0.000360256     0.000386699     0.00090826      0.00110172      0.000951409     0.00102096      526.126         357.573         479.486         416.38          
