Monte Carlo	Total particles: 10000000	Num histories: 10000000	Implicit capture: 1	Init with adjoint: 0	Runtime: 1628.92
cell/edge       group           current         surface_flux    volume_flux     collision_flux  curr_var        sur_var         vol_var         coll_var        curr_err        sur_err         vol_err         coll_err        curr_rel        sur_rel         vol_rel         coll_rel        curr_fom        sur_fom         vol_fom         coll_fom        
15              0               7.75815         18.0767         18.0656         18.0363         67.2083         1489.25         816.994         18619.2         0.00259246      0.0122035       0.00903877      0.04315         0.000334159     0.000675096     0.00050033      0.0023924       5497.86         1347            2452.37         107.259         
16              0               7.7559          18.0627         18.062          18.1039         66.8658         1058.16         810.842         18661.1         0.00258584      0.0102867       0.00900467      0.0431986       0.000333403     0.000569497     0.000498542     0.00238615      5522.8          1892.85         2470            107.822         
17              0               7.75336         18.0799         18.0653         18.1549         66.5217         6781.03         829.53          18724.1         0.00257918      0.0260404       0.00910785      0.0432714       0.000332653     0.0014403       0.000504164     0.00238345      5547.74         295.934         2415.22         108.065         
18              0               7.75061         18.0556         18.0484         18.0486         66.1754         1000.1          802.012         18623.4         0.00257246      0.0100005       0.00895551      0.0431549       0.000331904     0.000553873     0.000496195     0.00239104      5572.81         2001.15         2493.42         107.381         
19              0               7.74782         18.0487         18.0354         18.0669         65.8352         1365.33         794.145         18603.7         0.00256584      0.0116847       0.00891148      0.043132        0.000331169     0.000647399     0.000494109     0.00238735      5597.57         1464.72         2514.51         107.713         
20              0               7.74467         18.0372         18.0223         17.9513         65.5009         1163.97         783.407         18479.5         0.00255932      0.0107887       0.00885103      0.0429877       0.000330462     0.000598139     0.000491116     0.00239469      5621.57         1715.91         2545.25         107.054         
21              0               7.7422          18.0151         18.0151         17.9715         65.1811         1149.48         786.225         18518.3         0.00255306      0.0107214       0.00886693      0.0430329       0.000329759     0.000595132     0.000492195     0.00239451      5645.55         1733.29         2534.1          107.07          
22              0               7.7391          18.0104         18.001          18.0745         64.8456         1392.6          775.07          18597.8         0.00254648      0.0118009       0.00880381      0.0431252       0.000329041     0.000655226     0.000489074     0.00238597      5670.22         1429.94         2566.56         107.838         
23              0               7.73599         17.9975         18.0001         17.9893         64.5156         966.561         797.295         18504.1         0.00253999      0.00983139      0.00892914      0.0430164       0.000328334     0.000546265     0.000496061     0.00239122      5694.65         2057.27         2494.76         107.364         
24              0               7.73267         17.992          17.9794         18.0451         64.1902         1006.09         766.128         18573.3         0.00253358      0.0100304       0.00875287      0.0430967       0.000327646     0.000557493     0.000486827     0.00238828      5718.59         1975.25         2590.3          107.629         
25              0               7.72941         17.9637         17.9701         18.0118         63.8709         907.045         767.024         18530.6         0.00252727      0.00952389      0.00875799      0.0430472       0.000326968     0.000530173     0.000487366     0.00238994      5742.35         2184.06         2584.58         107.479         
26              0               7.72589         17.9596         17.9613         17.8868         63.5568         912.88          773.388         18418.1         0.00252105      0.00955448      0.00879425      0.0429163       0.000326311     0.000531997     0.000489623     0.00239933      5765.48         2169.11         2560.8          106.64          
27              0               7.72238         17.9526         17.9464         18.0168         63.2473         1000.07         755.982         18530.8         0.0025149       0.0100003       0.00869472      0.0430474       0.000325664     0.00055704      0.000484482     0.00238929      5788.42         1978.46         2615.43         107.538         
28              0               7.71865         17.9345         17.9416         17.9478         62.9367         919.405         761.033         18463.7         0.00250872      0.00958856      0.00872372      0.0429694       0.00032502      0.000534643     0.000486228     0.00239413      5811.37         2147.69         2596.69         107.104         
29              0               7.71485         17.9312         17.9355         17.9771         62.6344         939.867         756.133         18505.7         0.00250269      0.00969468      0.00869559      0.0430183       0.000324399     0.000540661     0.000484824     0.00239295      5833.67         2100.15         2611.74         107.209         
30              0               7.71071         17.9401         17.924          17.8943         62.3289         1364.53         758.762         18410.9         0.00249658      0.0116813       0.0087107       0.0429079       0.00032378      0.000651128     0.00048598      0.00239785      5855.97         1447.99         2599.34         106.771         
31              0               7.7064          17.9329         17.908          17.8907         62.027          1528.52         752.336         18408.6         0.00249052      0.0123633       0.00867373      0.0429053       0.000323176     0.000689422     0.000484349     0.00239819      5877.9          1291.6          2616.88         106.741         
32              0               7.70197         17.8939         17.8945         17.8514         61.731          1044.3          758.078         18330.9         0.00248457      0.0102191       0.00870677      0.0428146       0.000322589     0.000571095     0.000486561     0.00239839      5899.29         1882.28         2593.14         106.723         
33              0               7.6975          17.8859         17.8775         17.835          61.4406         1023.69         735.424         18326.3         0.00247872      0.0101178       0.00857569      0.0428092       0.000322016     0.000565683     0.000479692     0.00240029      5920.31         1918.46         2667.93         106.554         
34              0               7.69284         17.866          17.8641         17.9097         61.1443         901.213         742.558         18390.1         0.00247274      0.00949322      0.00861718      0.0428837       0.000321433     0.000531356     0.000482373     0.00239444      5941.79         2174.35         2638.35         107.076         
35              0               7.68788         17.8546         17.8571         17.8804         60.8461         899.892         754.118         18385.1         0.0024667       0.00948626      0.008684        0.0428778       0.000320856     0.000531308     0.000486304     0.00239804      5963.21         2174.74         2595.87         106.755         
36              0               7.68281         17.8432         17.8328         17.8422         60.563          1062.74         734.838         18336.7         0.00246096      0.0103089       0.00857227      0.0428213       0.00032032      0.000577752     0.000480703     0.0024          5983.19         1839.15         2656.72         106.58          
37              0               7.6773          17.8343         17.8191         17.8728         60.2687         1140.78         745.567         18382.8         0.00245497      0.0106807       0.00863462      0.0428751       0.00031977      0.000598884     0.000484571     0.0023989       6003.79         1711.64         2614.47         106.678         
38              0               7.67206         17.8009         17.7946         17.8223         59.9906         909.107         724.222         18321.9         0.0024493       0.00953471      0.00851012      0.042804        0.000319249     0.000535631     0.000478242     0.00240171      6023.38         2139.78         2684.13         106.428         
39              0               7.66639         17.7878         17.7773         17.8399         59.7028         962.675         714.609         18341.6         0.00244341      0.0098116       0.00845346      0.0428271       0.000318718     0.00055159      0.00047552      0.00240064      6043.48         2017.75         2714.95         106.524         
40              0               7.6608          17.7584         17.7609         17.7638         59.418          854.839         719.592         18231.4         0.00243758      0.00924575      0.00848288      0.0426983       0.000318189     0.00052064      0.000477614     0.00240367      6063.59         2264.77         2691.19         106.255         
41              0               7.65526         17.7499         17.7434         17.7754         59.1375         1002.88         716.183         18277.8         0.00243182      0.0100144       0.00846276      0.0427526       0.000317666     0.000564193     0.000476953     0.00240515      6083.55         1928.61         2698.67         106.124         
42              0               7.64937         17.7325         17.7217         17.6318         58.8541         926.532         713.806         18111.1         0.00242599      0.00962565      0.00844871      0.0425572       0.000317149     0.000542825     0.000476744     0.00241366      6103.43         2083.43         2701.03         105.377         
43              0               7.64374         17.6999         17.6991         17.7064         58.5848         1028.19         707.4           18213.3         0.00242043      0.0101399       0.00841071      0.042677        0.000316655     0.000572882     0.000475206     0.00241026      6122.48         1870.55         2718.54         105.675         
44              0               7.63744         17.6904         17.685          17.5951         58.3099         913.193         708.329         18084.7         0.00241474      0.00955612      0.00841623      0.0425261       0.000316172     0.000540185     0.000475895     0.00241693      6141.19         2103.85         2710.67         105.092         
45              0               7.63112         17.6825         17.6737         17.6638         58.0403         992.843         706.653         18160.4         0.00240916      0.00996415      0.00840627      0.042615        0.000315701     0.000563502     0.000475638     0.00241256      6159.51         1933.34         2713.6          105.473         
46              0               7.6249          17.6614         17.6586         17.6033         57.7672         945.817         711.876         18078           0.00240348      0.00972531      0.00843728      0.0425183       0.000315214     0.000550655     0.000477799     0.00241536      6178.56         2024.61         2689.11         105.229         
47              0               7.6184          17.6643         17.6375         17.6032         57.4981         1717.91         711.268         18081.7         0.00239788      0.0131069       0.00843367      0.0425226       0.000314748     0.000741999     0.000478168     0.00241562      6196.88         1115.05         2684.97         105.207         
48              0               7.61177         17.6296         17.6174         17.5486         57.2318         1510.62         705.241         18030           0.00239232      0.0122907       0.00839786      0.0424618       0.000314292     0.000697163     0.00047668      0.00241967      6214.9          1263.08         2701.75         104.855         
49              0               7.60524         17.6204         17.6003         17.5951         56.9661         1353.59         714.077         18087.7         0.00238676      0.0116344       0.00845031      0.0425297       0.000313831     0.000660279     0.000480122     0.00241713      6233.17         1408.13         2663.15         105.075         
50              0               7.59778         17.5854         17.5715         17.6904         56.6947         913.468         696.18          18171.8         0.00238106      0.00955755      0.00834374      0.0426285       0.00031339      0.000543492     0.000474845     0.00240969      6250.73         2078.32         2722.68         105.725         
51              0               7.59052         17.5787         17.5528         17.5738         56.4283         4224.23         706.346         18052.2         0.00237546      0.0205529       0.00840444      0.0424878       0.000312952     0.0011692       0.00047881      0.00241768      6268.24         449.081         2677.77         105.027         
52              0               7.5833          17.5377         17.5242         17.4867         56.179          862.06          688.906         17959.1         0.00237021      0.00928472      0.00830004      0.0423782       0.000312557     0.000529416     0.000473634     0.00242345      6284.08         2190.31         2736.62         104.527         
53              0               7.57575         17.5127         17.5061         17.533          55.9241         1017.34         697.468         18020.4         0.00236483      0.0100863       0.00835146      0.0424504       0.000312157     0.000575944     0.000477058     0.00242117      6300.17         1850.71         2697.47         104.724         
54              0               7.56843         17.4967         17.4885         17.4426         55.6651         909.353         712.52          17894           0.00235935      0.009536        0.00844109      0.0423012       0.000311735     0.000545017     0.000482666     0.00242517      6317.25         2066.71         2635.15         104.38          
55              0               7.56092         17.4619         17.4595         17.4304         55.4197         809.909         680.347         17898.6         0.00235414      0.00899949      0.00824832      0.0423067       0.000311356     0.000515379     0.000472425     0.00242718      6332.64         2311.24         2750.64         104.207         
56              0               7.55291         17.4506         17.4349         17.4681         55.1728         1028.96         675.458         17934.4         0.00234889      0.0101438       0.00821862      0.042349        0.000310991     0.000581285     0.000471389     0.00242436      6347.51         1816.86         2762.74         104.449         
57              0               7.54493         17.4235         17.4158         17.3885         54.9161         823.273         682.028         17856.9         0.00234342      0.00907344      0.0082585       0.0422575       0.000310595     0.000520758     0.000474197     0.0024302       6363.7          2263.74         2730.12         103.948         
58              0               7.53675         17.4045         17.3887         17.3418         54.6723         953.392         689.182         17814.3         0.00233821      0.00976418      0.0083017       0.0422069       0.000310241     0.000561015     0.000477419     0.00243383      6378.23         1950.52         2693.39         103.638         
59              0               7.52828         17.3712         17.3611         17.4162         54.4231         872.398         680.976         17862.7         0.00233288      0.00934023      0.00825212      0.0422643       0.000309882     0.000537685     0.000475324     0.00242672      6393.04         2123.46         2717.19         104.246         
60              0               7.51978         17.3473         17.3272         17.2958         54.1772         902.246         676.282         17746.5         0.0023276       0.00949866      0.00822364      0.0421265       0.00030953      0.000547559     0.000474608     0.00243565      6407.57         2047.56         2725.4          103.483         
61              0               7.51086         17.3152         17.2997         17.3556         53.9282         1278.35         676.407         17821.8         0.00232224      0.0113064       0.0082244       0.0422159       0.000309185     0.000652977     0.000475406     0.00243241      6421.9          1439.81         2716.26         103.759         
62              0               7.50197         17.2826         17.2669         17.284          53.6807         939.494         672.672         17754.1         0.00231691      0.00969275      0.00820166      0.0421356       0.00030884      0.000560838     0.000474993     0.00243784      6436.23         1951.75         2720.98         103.298         
63              0               7.49273         17.2538         17.2438         17.268          53.4391         925.103         675.761         17717           0.00231169      0.00961823      0.00822047      0.0420916       0.000308524     0.000557454     0.00047672      0.00243755      6449.41         1975.52         2701.3          103.322         
64              0               7.48395         17.2303         17.2085         17.1849         53.2027         905.633         661.848         17634.6         0.00230657      0.00951648      0.0081354       0.0419935       0.000308202     0.000552309     0.000472754     0.00244363      6462.92         2012.5          2746.82         102.808         
65              0               7.47474         17.1883         17.1755         17.0879         52.9688         836.242         664.295         17560.5         0.0023015       0.00914463      0.00815043      0.0419053       0.000307903     0.000532028     0.000474537     0.00245233      6475.47         2168.86         2726.21         102.08          
66              0               7.4654          17.1589         17.1515         17.141          52.7353         830.005         662.78          17595.4         0.00229642      0.00911046      0.00814113      0.0419469       0.000307608     0.000530947     0.000474661     0.00244716      6487.9          2177.69         2724.78         102.512         
67              0               7.45611         17.1448         17.131          17.047          52.5045         975.996         688.325         17504           0.00229139      0.00987925      0.00829654      0.0418378       0.000307316     0.000576223     0.000484299     0.00245426      6500.22         1848.92         2617.41         101.92          
68              0               7.4464          17.1113         17.0904         17.1325         52.274          1097.92         664.897         17597.8         0.00228635      0.0104782       0.00815412      0.0419497       0.000307041     0.000612355     0.000477119     0.00244855      6511.88         1637.17         2696.79         102.396         
69              0               7.43679         17.0722         17.0583         16.9998         52.0455         938.998         660.787         17444.2         0.00228135      0.00969019      0.00812888      0.0417663       0.000306765     0.000567602     0.000476534     0.00245687      6523.6          1905.51         2703.41         101.704         
70              0               7.42719         17.0558         17.0336         17.0907         51.8158         1301.43         666.674         17522.8         0.00227631      0.011408        0.00816501      0.0418603       0.000306483     0.000668864     0.000479347     0.0024493       6535.61         1372.22         2671.78         102.333         
71              0               7.41715         17.0124         16.9956         16.9993         51.5907         856.821         652.468         17449.3         0.00227136      0.00925646      0.00807755      0.0417724       0.000306231     0.000544101     0.000475273     0.0024573       6546.39         2073.68         2717.78         101.668         
72              0               7.40669         16.9741         16.9667         16.942          51.367          817.882         660.359         17377.6         0.00226643      0.00904368      0.00812625      0.0416864       0.000305998     0.000532793     0.000478952     0.00246054      6556.37         2162.63         2676.18         101.4           
73              0               7.39593         16.955          16.9297         16.9307         51.1369         1034.8          665.92          17385.7         0.00226135      0.0101725       0.00816039      0.0416961       0.000305755     0.00059997      0.000482018     0.00246275      6566.76         1705.45         2642.25         101.218         
74              0               7.38502         16.9046         16.8884         16.856          50.9176         822.263         652.563         17304.3         0.00225649      0.00906787      0.00807814      0.0415984       0.00030555      0.000536416     0.000478325     0.00246787      6575.6          2133.52         2683.2          100.799         
75              0               7.37412         16.8687         16.8468         16.7223         50.696          1236.21         643.147         17145.3         0.00225158      0.0111185       0.00801964      0.0414068       0.000305335     0.000659119     0.000476034     0.00247615      6584.86         1413.09         2709.1          100.126         
76              0               7.36291         16.8226         16.808          16.7182         50.474          783.961         643.95          17131.3         0.00224664      0.00885416      0.00802465      0.04139         0.00030513      0.000526326     0.000477431     0.00247574      6593.72         2216.1          2693.26         100.159         
77              0               7.35164         16.7863         16.7656         16.7174         50.2463         855.117         638.762         17145.9         0.00224157      0.00924725      0.00799226      0.0414076       0.000304907     0.000550881     0.000476705     0.00247692      6603.34         2022.95         2701.47         100.064         
78              0               7.3402          16.7461         16.7234         16.6591         50.0305         1083.38         633.029         17071.2         0.00223675      0.0104085       0.00795631      0.0413173       0.000304726     0.000621549     0.000475759     0.00248016      6611.2          1589.09         2712.22         99.802          
79              0               7.32835         16.7112         16.6907         16.6553         49.811          2102.65         651.814         17086.9         0.00223184      0.0145005       0.0080735       0.0413363       0.000304549     0.00086771      0.000483712     0.00248187      6618.91         815.361         2623.77         99.6646         
80              0               7.31627         16.6654         16.6421         16.6757         49.5975         965.051         623.412         17120.6         0.00222705      0.0098237       0.00789564      0.0413771       0.000304397     0.000589466     0.000474437     0.00248128      6625.51         1766.78         2727.36         99.7122         
81              0               7.30431         16.6329         16.6073         16.6051         49.384          1193.78         633.435         17027.8         0.00222225      0.010926        0.00795886      0.0412647       0.000304238     0.000656892     0.000479239     0.00248506      6632.41         1422.69         2672.97         99.4088         
82              0               7.29208         16.5822         16.5599         16.5235         49.1661         867.988         630.348         16965.3         0.00221734      0.00931659      0.00793945      0.0411889       0.000304075     0.000561842     0.000479439     0.00249275      6639.52         1944.78         2670.75         98.7968         
83              0               7.27957         16.5366         16.5126         16.5258         48.9521         936.533         628.846         16984.5         0.00221251      0.00967746      0.00792998      0.0412123       0.000303935     0.000585214     0.000480238     0.00249381      6645.68         1792.55         2661.87         98.7124         
84              0               7.26672         16.4837         16.4681         16.4824         48.7384         773.958         632.87          16926.1         0.00220768      0.00879749      0.00795531      0.0411414       0.000303807     0.000533707     0.000483075     0.00249608      6651.28         2155.23         2630.69         98.5332         
85              0               7.2539          16.4431         16.4205         16.3848         48.5278         961.397         632.693         16808.9         0.0022029       0.00980509      0.0079542       0.0409987       0.000303685     0.000596302     0.000484408     0.00250224      6656.6          1726.5          2616.24         98.0486         
86              0               7.24106         16.3921         16.376          16.3493         48.3207         830.231         628.154         16761.6         0.0021982       0.0091117       0.00792562      0.0409409       0.000303574     0.000555859     0.000483978     0.00250414      6661.48         1986.87         2620.88         97.8999         
87              0               7.22822         16.3421         16.3219         16.3469         48.114          805.743         632.606         16786.3         0.00219349      0.00897632      0.00795365      0.0409711       0.000303462     0.000549276     0.000487299     0.00250635      6666.39         2034.79         2585.29         97.7273         
88              0               7.2149          16.3003         16.2671         16.2156         47.8976         932.185         619.209         16625.7         0.00218855      0.00965497      0.00786898      0.0407746       0.000303338     0.000592319     0.000483735     0.00251453      6671.86         1749.8          2623.52         97.0928         
89              0               7.20125         16.2376         16.2079         16.2425         47.6954         819.203         604.531         16667.7         0.00218393      0.00905098      0.00777516      0.0408261       0.000303271     0.000557409     0.000479715     0.00251353      6674.8          1975.84         2667.68         97.1695         
90              0               7.18749         16.185          16.1542         16.1655         47.4933         1537.27         618.342         16598.4         0.0021793       0.0123987       0.00786347      0.0407411       0.000303207     0.00076606      0.000486776     0.00252025      6677.62         1046.1          2590.84         96.6523         
91              0               7.17363         16.1303         16.1026         16.1039         47.3008         940.136         616.607         16530.2         0.00217487      0.00969606      0.00785243      0.0406573       0.000303176     0.00060111      0.00048765      0.00252469      6678.97         1698.99         2581.56         96.3129         
92              0               7.15949         16.0734         16.0338         16.0137         47.1021         1406.73         602.916         16418.3         0.0021703       0.0118606       0.00776477      0.0405195       0.000303136     0.000737899     0.000484275     0.0025303       6680.72         1127.47         2617.67         95.8861         
93              0               7.14528         16.0037         15.9752         15.9903         46.9088         767.812         607.888         16402.2         0.00216584      0.00876249      0.00779672      0.0404996       0.000303115     0.00054753      0.000488052     0.00253276      6681.66         2047.78         2577.32         95.6997         
94              0               7.1304          15.9396         15.9067         15.9007         46.7148         908.29          594.153         16313.9         0.00216136      0.00953043      0.00770813      0.0403904       0.000303119     0.00059791      0.000484585     0.00254017      6681.48         1717.23         2614.33         95.1426         
95              0               7.1154          15.8739         15.8413         15.8513         46.5138         807.981         587.054         16262.8         0.00215671      0.00898878      0.00766194      0.0403272       0.000303104     0.000566261     0.000483668     0.00254409      6682.15         1914.55         2624.25         94.8491         
96              0               7.10036         15.8055         15.7772         15.7389         46.3172         777.728         592.119         16158.4         0.00215214      0.00881889      0.00769493      0.0401975       0.000303103     0.000557965     0.000487725     0.00255402      6682.17         1971.9          2580.78         94.1131         
97              0               7.08528         15.7414         15.6967         15.6841         46.1212         839.801         583.219         16090.5         0.00214758      0.00916406      0.00763688      0.040113        0.000303105     0.000582165     0.000486529     0.00255756      6682.1          1811.37         2593.48         93.8532         
98              0               7.06929         15.6467         15.6074         15.6112         45.9259         708.668         565.491         16012.1         0.00214303      0.00841824      0.00751991      0.0400151       0.000303147     0.000538021     0.000481818     0.00256323      6680.27         2120.8          2644.44         93.4381         
99              0               7.05351         15.5655         15.51           15.4412         45.7325         780.273         541.882         15832           0.00213852      0.0088333       0.00736127      0.0397894       0.000303185     0.000567491     0.000474613     0.00257683      6678.6          1906.26         2725.34         92.4542         
100             0               7.03751         15.4471         13.1593         13.1534         45.5426         708.985         203.476         303.39          0.00213407      0.00842012      0.00451083      0.00550809      0.000303242     0.000545094     0.000342787     0.000418757     6676.06         2066.12         5224.56         3500.86         
101             0               5.78419         11.6018         10.4984         10.5            35.8551         531.658         158.995         244.679         0.00189354      0.00729148      0.00398741      0.00494651      0.000327365     0.00062848      0.000379811     0.000471097     5728.41         1554.23         4255.63         2766.17         
102             0               4.86488         9.51674         8.7239          8.72623         29.7267         310.67          131.928         204.577         0.00172414      0.00557378      0.00363219      0.00452302      0.000354406     0.000585681     0.000416349     0.000518325     4887.62         1789.69         3541.48         2285.05         
103             0               4.12389         7.98593         7.34968         7.34494         25.3099         281.33          112.293         173.664         0.00159091      0.00530405      0.00335101      0.0041673       0.000385779     0.000664174     0.00045594      0.000567371     4124.98         1391.67         2953.14         1907.07         
104             0               3.51079         6.75229         6.23023         6.23268         21.9022         235.556         96.6503         149.247         0.00147994      0.00485341      0.00310886      0.00386325      0.000421541     0.000718779     0.000498996     0.000619838     3454.78         1188.25         2465.5          1597.88         
105             0               2.99404         5.74066         5.30006         5.30099         19.0922         216.186         83.7334         128.534         0.00138174      0.00464958      0.00289367      0.00358516      0.000461499     0.000809938     0.00054597      0.00067632      2882.43         935.827         2059.5          1342.13         
106             0               2.55814         4.89058         4.52066         4.5234          16.7187         175.01          72.8751         111.167         0.00129301      0.00418342      0.00269954      0.00333418      0.000505448     0.000855404     0.000597156     0.000737095     2402.96         838.99          1721.57         1129.93         
107             0               2.18734         4.17573         3.86037         3.86232         14.6765         157.222         63.4201         96.2401         0.00121147      0.00396513      0.00251833      0.00310226      0.000553854     0.000949565     0.000652356     0.000803212     2001.29         680.848         1442.55         951.566         
108             0               1.87017         3.56699         3.2982          3.29878         12.8544         145.927         55.157          83.2645         0.00113377      0.00382004      0.00234855      0.00288556      0.000606239     0.00107094      0.00071207      0.000874736     1670.37         535.263         1210.75         802.316         
109             0               1.60039         3.05198         2.82155         2.82161         11.2531         249.395         48.0508         72.0039         0.00106081      0.00499395      0.00219205      0.00268336      0.000662841     0.0016363       0.000776895     0.000951002     1397.27         229.285         1017.13         678.791         
110             0               1.37101         2.60662         2.41748         2.4192          9.8504          88.5711         41.9161         62.5374         0.000992492     0.00297609      0.00204734      0.00250075      0.000723914     0.00114174      0.000846891     0.00103371      1171.46         470.937         855.943         574.518         
111             0               1.17494         2.2326          2.07176         2.07334         8.61629         81.6364         36.4687         54.1245         0.00092824      0.00285721      0.00190968      0.00232647      0.000790032     0.00127977      0.000921766     0.00112209      983.582         374.832         722.534         487.579         
112             0               1.00699         1.91833         1.77252         1.77218         7.51878         80.5844         31.5428         46.5635         0.000867109     0.00283874      0.00177603      0.00215786      0.000861086     0.0014798       0.00100198      0.00121763      827.954         280.346         611.481         414.066         
113             0               0.861707        1.63612         1.51716         1.51695         6.52796         56.8199         27.2654         40.1812         0.000807958     0.00238369      0.00165122      0.00200452      0.000937625     0.00145692      0.00108837      0.00132142      698.299         289.22          518.261         351.577         
114             0               0.738843        1.4003          1.30137         1.30257         5.67294         44.5595         23.6676         34.8009         0.00075319      0.00211091      0.00153843      0.0018655       0.00101942      0.00150747      0.00118216      0.00143217      590.738         270.149         439.283         299.301         
115             0               0.63331         1.20207         1.11625         1.11661         4.92038         43.1956         20.5489         30.0626         0.000701454     0.00207835      0.00143349      0.00173386      0.0011076       0.00172897      0.0012842       0.00155278      500.419         205.363         372.251         254.611         
116             0               0.542547        1.02981         0.955764        0.956151        4.25927         34.8263         17.7006         25.8923         0.000652631     0.00186618      0.00133043      0.00160911      0.0012029       0.00181216      0.00139201      0.0016829       424.267         186.942         316.821         216.761         
117             0               0.46518         0.887021        0.818653        0.818979        3.68461         72.6144         15.2414         22.2061         0.00060701      0.00269471      0.00123456      0.00149017      0.00130489      0.00303793      0.00150804      0.00181955      360.538         66.5188         269.945         185.427         
118             0               0.398334        0.757653        0.700518        0.699766        3.17737         26.5609         13.0798         19.0091         0.000563682     0.00162975      0.00114367      0.00137874      0.0014151       0.00215105      0.00163261      0.00197028      306.567         132.678         230.322         158.14          
119             0               0.341181        0.647938        0.600518        0.600147        2.73446         25.2375         11.2744         16.351          0.000522921     0.00158863      0.00106181      0.00127871      0.00153268      0.00245183      0.00176815      0.00213066      261.336         102.122         196.363         135.229         
120             0               0.292633        0.557619        0.516173        0.515894        2.36165         31.3167         9.77226         14.1526         0.000485968     0.00176965      0.000988547     0.00118965      0.00166067      0.00317359      0.00191515      0.00230599      222.603         60.9535         167.376         115.448         
121             0               0.250956        0.479042        0.441916        0.441836        2.03513         21.4255         8.38639         12.173          0.000451125     0.00146374      0.000915772     0.00110331      0.00179763      0.00305557      0.00207228      0.00249711      189.977         65.7531         142.957         98.4522         
122             0               0.214982        0.408548        0.379025        0.378675        1.75119         19.7682         7.22864         10.4413         0.000418472     0.00140599      0.000850214     0.00102183      0.00194655      0.00344144      0.00224316      0.00269843      162.021         51.8344         122.005         84.3097         
123             0               0.184428        0.351561        0.325365        0.324188        1.50871         12.1575         6.24104         8.92102         0.000388421     0.00110261      0.000790003     0.000944512     0.00210608      0.00313633      0.00242805      0.00291347      138.405         62.4103         104.132         72.3234         
