Monte Carlo	Total particles: 10088672	Num histories: 10000000	Implicit capture: 0	Init with adjoint: 1	Runtime: 990.071
cell/edge       group           current         surface_flux    volume_flux     collision_flux  curr_var        sur_var         vol_var         coll_var        curr_err        sur_err         vol_err         coll_err        curr_rel        sur_rel         vol_rel         coll_rel        curr_fom        sur_fom         vol_fom         coll_fom        
16              0               0.0979961       0.206824        0.208256        0.208282        0.149494        2.44521         1.33879         7.61185         0.000122268     0.000494491     0.000365894     0.000872459     0.00124768      0.00239088      0.00175694      0.00418883      648.824         176.693         327.204         57.5637         
17              0               0.0997294       0.209735        0.211988        0.21245         0.152096        2.02343         1.37321         7.74332         0.000123327     0.000449826     0.000370569     0.000879961     0.00123662      0.00214473      0.00174806      0.00414197      660.482         219.577         330.537         58.8735         
18              0               0.101427        0.213921        0.215402        0.213376        0.154734        2.36066         1.40622         7.7093          0.000124392     0.000485866     0.000374996     0.000878026     0.00122643      0.00227124      0.00174092      0.00411493      671.508         195.798         333.256         59.6498         
19              0               0.102984        0.216931        0.218236        0.217861        0.156923        2.91466         1.41694         7.87046         0.000125269     0.000539876     0.000376423     0.000887156     0.00121639      0.0024887       0.00172484      0.00407212      682.63          163.076         339.496         60.9107         
20              0               0.104557        0.219439        0.221021        0.220656        0.159357        2.30378         1.41979         7.88117         0.000126237     0.000479978     0.000376801     0.000887759     0.00120735      0.00218729      0.00170482      0.00402327      692.9           211.116         347.519         62.3986         
21              0               0.106064        0.221867        0.224002        0.224373        0.161571        2.04694         1.40577         8.02868         0.00012711      0.000452431     0.000374935     0.000896029     0.00119843      0.0020392       0.00167381      0.00399348      703.252         242.892         360.515         63.3329         
22              0               0.107593        0.225178        0.226887        0.228102        0.163704        2.37381         1.44441         8.12665         0.000127947     0.000487217     0.000380053     0.00090148      0.00118917      0.0021637       0.00167508      0.00395208      714.238         215.745         359.966         64.6668         
23              0               0.109           0.227837        0.229606        0.229155        0.165821        2.76561         1.45223         8.0922          0.000128772     0.00052589      0.000381081     0.000899566     0.00118139      0.00230818      0.00165972      0.00392559      723.679         189.58          366.66          65.5427         
24              0               0.110417        0.231252        0.231886        0.232105        0.168081        2.87167         1.45946         8.20494         0.000129646     0.00053588      0.000382029     0.000905811     0.00117416      0.0023173       0.00164749      0.0039026       732.625         188.091         372.126         66.3172         
25              0               0.111714        0.233166        0.234371        0.233419        0.17016         2.28529         1.46448         8.2392          0.000130445     0.000478047     0.000382685     0.0009077       0.00116768      0.00205024      0.00163282      0.00388871      740.778         240.283         378.842         66.7917         
26              0               0.11299         0.236095        0.2365          0.236652        0.171982        12.305          1.47685         8.29787         0.000131142     0.00110928      0.000384299     0.000910926     0.00116065      0.00469845      0.00162494      0.00384923      749.777         45.7534         382.525         68.1688         
27              0               0.114235        0.238253        0.238961        0.238529        0.17393         2.92047         1.48811         8.32994         0.000131883     0.000540414     0.00038576      0.000912685     0.00115448      0.00226823      0.00161432      0.00382631      757.806         196.317         387.571         68.988          
28              0               0.115504        0.239906        0.241242        0.240954        0.175799        2.20566         1.50863         8.39315         0.000132589     0.000469645     0.00038841      0.000916141     0.00114792      0.00195762      0.00161004      0.00380215      766.497         263.559         389.636         69.8676         
29              0               0.116667        0.242348        0.242977        0.243757        0.17731         2.6451          1.47238         8.44518         0.000133158     0.000514305     0.000383716     0.000918977     0.00114135      0.00212218      0.00157923      0.00377005      775.351         224.269         404.991         71.0622         
30              0               0.117786        0.243933        0.245321        0.2432          0.179193        2.4721          1.51641         8.37541         0.000133863     0.000497202     0.000389411     0.000915173     0.00113649      0.00203827      0.00158735      0.00376305      781.99          243.113         400.856         71.327          
31              0               0.118893        0.246458        0.246987        0.246179        0.180735        2.5556          1.52201         8.46327         0.000134438     0.000505529     0.000390129     0.00091996      0.00113074      0.00205118      0.00157955      0.00373696      789.96          240.063         404.823         72.3263         
32              0               0.119919        0.247872        0.248906        0.25013         0.182194        2.16677         1.50586         8.59948         0.000134979     0.000465486     0.000388054     0.000927334     0.00112558      0.00187793      0.00155904      0.0037074       797.22          286.402         415.546         73.4842         
33              0               0.120913        0.249732        0.250805        0.25044         0.183451        3.35603         1.51511         8.58668         0.000135444     0.000579313     0.000389245     0.000926644     0.00112017      0.00231974      0.00155198      0.00370006      804.937         187.696         419.335         73.7763         
34              0               0.121935        0.251701        0.253141        0.253296        0.184953        2.24557         1.55221         8.68859         0.000135997     0.000473874     0.000393981     0.000932126     0.00111532      0.00188268      0.00155637      0.00367999      811.953         284.957         416.973         74.583          
35              0               0.122942        0.254169        0.255004        0.254538        0.186367        2.57135         1.56624         8.71285         0.000136516     0.000507085     0.000395757     0.000933426     0.00111041      0.00199507      0.00155196      0.00366714      819.159         253.757         419.344         75.1068         
36              0               0.123827        0.254924        0.256275        0.256796        0.187409        2.18146         1.56942         8.77826         0.000136897     0.000467061     0.000396159     0.000936923     0.00110556      0.00183216      0.00154584      0.00364851      826.366         300.89          422.675         75.8755         
37              0               0.124792        0.257607        0.258232        0.257269        0.188758        3.18208         1.58312         8.73912         0.000137389     0.000564099     0.000397884     0.000934832     0.00110095      0.00218977      0.0015408       0.00363368      833.295         210.639         425.443         76.4961         
38              0               0.125714        0.259139        0.259609        0.259595        0.190075        2.74603         1.55504         8.8268          0.000137868     0.000524026     0.00039434      0.00093951      0.00109667      0.00202218      0.00151898      0.00361914      839.804         246.997         437.753         77.1121         
39              0               0.126637        0.260441        0.261455        0.261039        0.191408        2.38424         1.59726         8.86772         0.00013835      0.000488287     0.000399658     0.000941686     0.0010925       0.00187484      0.00152859      0.00360746      846.236         287.345         432.265         77.6125         
40              0               0.12751         0.261971        0.262701        0.261287        0.19258         2.54356         1.5717          8.86577         0.000138773     0.000504337     0.000396446     0.000941582     0.00108833      0.00192516      0.00150912      0.00360364      852.737         272.52          443.494         77.7771         
41              0               0.128339        0.264116        0.264826        0.264569        0.193534        3.20184         1.61517         8.96205         0.000139117     0.000565848     0.000401891     0.000946681     0.00108397      0.00214242      0.00151757      0.0035782       859.599         220.052         438.57          78.8868         
42              0               0.129125        0.265748        0.266377        0.266323        0.194575        2.8322          1.61349         8.94561         0.00013949      0.000532184     0.000401682     0.000945812     0.00108027      0.00200259      0.00150795      0.00355137      865.5           251.855         444.183         80.0831         
43              0               0.129967        0.266931        0.267804        0.268644        0.19586         2.90487         1.621           9.06309         0.00013995      0.000538969     0.000402616     0.000952002     0.00107681      0.00201913      0.0015034       0.00354374      871.07          247.745         446.875         80.4286         
44              0               0.130646        0.267802        0.269183        0.270041        0.19656         2.34057         1.62368         9.10863         0.0001402       0.000483795     0.000402949     0.000954392     0.00107313      0.00180654      0.00149693      0.00353425      877.059         309.485         450.742         80.8609         
45              0               0.131473        0.270268        0.2704          0.2691          0.197705        3.30828         1.625           9.04721         0.000140608     0.000575176     0.000403113     0.000951168     0.00106948      0.00212817      0.0014908       0.00353463      883.05          223.009         454.459         80.8436         
46              0               0.132118        0.270448        0.271005        0.27129         0.198393        2.98344         1.6106          9.11531         0.000140852     0.000546209     0.000401323     0.000954741     0.00106611      0.00201965      0.00148087      0.00351926      888.647         247.618         460.574         81.5511         
47              0               0.132778        0.271103        0.272004        0.271903        0.199185        2.3602          1.61086         9.15752         0.000141133     0.000485819     0.000401355     0.000956949     0.00106292      0.00179201      0.00147555      0.00351945      893.987         314.523         463.902         81.5423         
48              0               0.133404        0.272663        0.273075        0.271626        0.199917        3.75506         1.60838         9.10369         0.000141392     0.000612785     0.000401046     0.000954133     0.00105988      0.00224741      0.00146863      0.00351267      899.131         199.972         468.284         81.8577         
49              0               0.134041        0.273742        0.273848        0.274431        0.200845        2.70055         1.60418         9.19492         0.00014172      0.000519668     0.000400523     0.000958902     0.00105729      0.00189838      0.00146257      0.00349414      903.538         280.263         472.172         82.728          
50              0               0.134628        0.274383        0.275215        0.276614        0.201495        2.35314         1.62876         9.28182         0.000141949     0.000485092     0.000403579     0.000963422     0.00105438      0.00176794      0.00146641      0.00348291      908.535         323.147         469.702         83.2623         
51              0               0.135226        0.276159        0.276602        0.277556        0.2022          2.48518         1.6399          9.32686         0.000142197     0.000498516     0.000404957     0.000965757     0.00105155      0.00180518      0.00146404      0.0034795       913.421         309.952         471.224         83.4257         
52              0               0.135793        0.277265        0.277593        0.277195        0.202779        2.69582         1.64824         9.2957          0.0001424       0.000519212     0.000405985     0.000964142     0.00104866      0.00187262      0.00146252      0.00347822      918.473         288.027         472.204         83.4873         
53              0               0.136439        0.27792         0.278207        0.276624        0.203677        3.76685         1.63226         9.30883         0.000142715     0.000613746     0.000404012     0.000964823     0.001046        0.00220836      0.0014522       0.00348785      923.138         207.107         478.942         83.0266         
54              0               0.136948        0.278623        0.27906         0.278973        0.20429         2.82583         1.62576         9.37448         0.00014293      0.000531586     0.000403207     0.000968219     0.00104368      0.0019079       0.00144488      0.00347065      927.253         277.474         483.806         83.8515         
55              0               0.137526        0.279721        0.279865        0.27897         0.205166        3.28161         1.64024         9.37603         0.000143236     0.000572853     0.000404998     0.000968299     0.00104152      0.00204795      0.00144712      0.00347099      931.105         240.822         482.308         83.8355         
56              0               0.138008        0.280263        0.280936        0.281032        0.205794        2.74719         1.65666         9.4374          0.000143455     0.000524136     0.00040702      0.000971463     0.00103947      0.00187016      0.0014488       0.00345677      934.775         288.786         481.19          84.5262         
57              0               0.138466        0.281064        0.282027        0.281105        0.206418        2.43892         1.67004         9.44575         0.000143673     0.000493855     0.000408661     0.000971892     0.0010376       0.00175709      0.00144902      0.0034574       938.149         327.15          481.047         84.4956         
58              0               0.139024        0.283428        0.283258        0.285328        0.207096        3.75743         1.66718         9.6092          0.000143908     0.000612979     0.000408312     0.000980265     0.00103514      0.00216273      0.00144148      0.00343557      942.623         215.938         486.089         85.5729         
59              0               0.139604        0.284004        0.28408         0.28274         0.208082        4.60782         1.67663         9.48291         0.00014425      0.000678809     0.000409467     0.000973803     0.00103328      0.00239014      0.00144138      0.00344417      946.016         176.802         486.159         85.1461         
60              0               0.140088        0.284491        0.28476         0.282977        0.208732        4.76813         1.68853         9.47619         0.000144476     0.000690517     0.000410918     0.000973457     0.00103132      0.0024272       0.00144303      0.00344005      949.607         171.444         485.046         85.35           
61              0               0.14056         0.285159        0.285532        0.28648         0.20929         2.88147         1.68199         9.62226         0.000144669     0.000536793     0.000410121     0.000980931     0.00102923      0.00188243      0.00143634      0.00342408      953.468         285.033         489.574         86.1482         
62              0               0.141021        0.285921        0.286245        0.286103        0.209954        2.74891         1.67606         9.60208         0.000144898     0.0005243       0.000409397     0.000979902     0.00102749      0.00183373      0.00143024      0.00342499      956.699         300.375         493.763         86.1022         
63              0               0.141402        0.286433        0.287143        0.288014        0.210521        2.66977         1.69476         9.68842         0.000145093     0.000516698     0.000411675     0.000984298     0.0010261       0.00180391      0.00143369      0.00341753      959.29          310.389         491.384         86.4784         
64              0               0.141807        0.287712        0.28813         0.287997        0.210891        3.23854         1.72071         9.65569         0.000145221     0.000569081     0.000414814     0.000982634     0.00102408      0.00197796      0.00143968      0.00341195      963.094         258.167         487.309         86.7616         
65              0               0.142201        0.288934        0.28865         0.288932        0.21137         3.40025         1.70073         9.71776         0.000145386     0.000583117     0.000412399     0.000985787     0.00102239      0.00201817      0.00142871      0.00341183      966.266         247.982         494.815         86.7678         
66              0               0.142582        0.289142        0.289189        0.288417        0.21194         3.06699         1.68728         9.67165         0.000145582     0.000553804     0.000410765     0.000983445     0.00102104      0.00191533      0.0014204       0.0034098       968.84          275.325         500.624         86.8712         
67              0               0.142985        0.290061        0.289911        0.291041        0.212575        3.3454          1.70936         9.78449         0.0001458       0.000578394     0.000413445     0.000989166     0.00101969      0.00199404      0.00142611      0.00339872      971.405         254.018         496.625         87.4386         
68              0               0.143307        0.289933        0.29027         0.292486        0.212985        3.51181         1.71228         9.84487         0.00014594      0.000592605     0.000413797     0.000992213     0.00101837      0.00204394      0.00142556      0.00339235      973.916         241.768         497.008         87.7674         
69              0               0.143639        0.29021         0.290326        0.289914        0.213296        3.19832         1.68608         9.7083          0.000146047     0.000565537     0.000410619     0.000985307     0.00101676      0.00194871      0.00141434      0.00339861      977.005         265.973         504.925         87.444          
70              0               0.144013        0.290829        0.290811        0.28994         0.213672        3.47105         1.67419         9.74527         0.000146175     0.000589156     0.000409168     0.000987181     0.00101502      0.00202578      0.00140699      0.00340478      980.365         246.12          510.211         87.1275         
71              0               0.144325        0.290827        0.291487        0.290533        0.214136        2.44358         1.68796         9.72938         0.000146334     0.000494326     0.000410848     0.000986376     0.00101392      0.00169973      0.00140949      0.00339506      982.48          349.604         508.404         87.6273         
72              0               0.144572        0.291878        0.29207         0.294225        0.214309        4.48325         1.68272         9.9153          0.000146393     0.000669571     0.000410209     0.000995756     0.0010126       0.00229401      0.00140449      0.00338434      985.054         191.93          512.031         88.1832         
73              0               0.144972        0.292985        0.292871        0.293629        0.214984        3.57742         1.68725         9.87192         0.000146623     0.000598115     0.000410762     0.000993576     0.00101139      0.00204145      0.00140253      0.00338378      987.4           242.357         513.46          88.2123         
74              0               0.145304        0.293329        0.293765        0.29343         0.21549         2.78343         1.73434         9.8656          0.000146796     0.000527582     0.000416454     0.000993257     0.00101027      0.0017986       0.00141764      0.00338499      989.603         312.223         502.573         88.1492         
75              0               0.145558        0.293104        0.294045        0.294677        0.21585         2.3983          1.71114         9.90545         0.000146918     0.000489725     0.00041366      0.000995261     0.00100935      0.00167082      0.00140679      0.00337747      991.412         361.805         510.359         88.5424         
76              0               0.145839        0.294605        0.294507        0.292752        0.216152        3.45713         1.70875         9.81838         0.000147021     0.000587974     0.000413371     0.000990877     0.00100811      0.0019958       0.0014036       0.0033847       993.85          253.57          512.678         88.1644         
77              0               0.146086        0.295447        0.295138        0.294825        0.216498        3.36214         1.73582         9.88443         0.000147139     0.000579839     0.000416632     0.000994205     0.0010072       0.00196259      0.00141165      0.00337219      995.633         262.226         506.851         88.82           
78              0               0.14633         0.295503        0.295484        0.295124        0.216686        2.86139         1.72487         9.89571         0.000147203     0.000534919     0.000415316     0.000994772     0.00100597      0.0018102       0.00140555      0.00337069      998.083         308.233         511.261         88.8987         
79              0               0.146667        0.296564        0.296127        0.295594        0.217091        10.6581         1.72568         9.90672         0.00014734      0.00103238      0.000415414     0.000995325     0.00100459      0.00348114      0.00140282      0.00336721      1000.82         83.3471         513.25          89.0828         
80              0               0.146973        0.296225        0.296932        0.297959        0.217505        2.86975         1.75436         10.0172         0.00014748      0.000535701     0.00041885      0.00100086      0.00100345      0.00180842      0.00141059      0.00335905      1003.09         308.84          507.61          89.516          
81              0               0.147233        0.297303        0.296918        0.295945        0.217821        2.88973         1.73353         9.93058         0.000147588     0.000537562     0.000416356     0.000996523     0.00100241      0.00180813      0.00140226      0.00336726      1005.19         308.941         513.66          89.0802         
82              0               0.147458        0.297476        0.29723         0.298739        0.218019        3.10477         1.71763         10.0605         0.000147655     0.000557205     0.000414444     0.00100302      0.00100133      0.00187311      0.00139435      0.00335751      1007.34         287.878         519.504         89.5979         
83              0               0.147653        0.297164        0.297816        0.297917        0.218194        2.75188         1.74461         10.0068         0.000147714     0.000524584     0.000417685     0.00100034      0.00100042      0.0017653       0.00140249      0.00335779      1009.19         324.112         513.49          89.5835         
84              0               0.147825        0.297919        0.297972        0.298735        0.218337        5.13681         1.71738         10.0313         0.000147762     0.000716715     0.000414413     0.00100156      0.000999572     0.00240574      0.00139078      0.00335268      1010.89         174.516         522.176         89.8566         
85              0               0.148112        0.298532        0.298439        0.298418        0.21875         3.74406         1.72113         10.0245         0.000147902     0.000611888     0.000414864     0.00100122      0.000998583     0.00204966      0.00139012      0.0033551       1012.9          240.42          522.674         89.7268         
86              0               0.148359        0.299174        0.299214        0.297842        0.219106        2.97348         1.75353         9.996           0.000148022     0.000545296     0.000418752     0.0009998       0.000997732     0.00182268      0.00139951      0.00335682      1014.62         304.029         515.683         89.6351         
87              0               0.148601        0.299833        0.299647        0.29928         0.21938         3.34532         1.75687         10.0258         0.000148115     0.000578387     0.000419151     0.00100129      0.000996728     0.00192903      0.00139882      0.00334565      1016.67         271.428         516.193         90.2343         
88              0               0.148758        0.30041         0.299752        0.301646        0.219542        3.519           1.73846         10.1275         0.000148169     0.000593212     0.000416948     0.00100636      0.000996044     0.00197467      0.00139098      0.00333622      1018.07         259.027         522.025         90.7454         
89              0               0.148819        0.299421        0.300128        0.301141        0.219461        2.73797         1.73911         10.1089         0.000148142     0.000523256     0.000417026     0.00100543      0.000995449     0.00174756      0.00138949      0.00333873      1019.28         330.728         523.144         90.6088         
90              0               0.149046        0.300678        0.300808        0.301609        0.219862        2.93667         1.76312         10.1381         0.000148277     0.00054191      0.000419896     0.00100688      0.000994842     0.0018023       0.0013959       0.00333836      1020.53         310.943         518.356         90.6292         
91              0               0.149295        0.301059        0.300737        0.301639        0.220358        4.50989         1.7424          10.1337         0.000148444     0.000671557     0.000417421     0.00100666      0.000994301     0.00223065      0.00138799      0.0033373       1021.64         202.988         524.274         90.6866         
92              0               0.149455        0.300892        0.301106        0.301882        0.220497        3.02349         1.74784         10.1279         0.000148491     0.000549863     0.000418072     0.00100637      0.00099355      0.00182744      0.00138846      0.00333367      1023.19         302.446         523.925         90.8845         
93              0               0.149614        0.300825        0.301676        0.301209        0.220733        2.5073          1.77782         10.1042         0.000148571     0.000500729     0.000421642     0.00100519      0.000993029     0.00166452      0.00139766      0.0033372       1024.26         364.55          517.044         90.6919         
94              0               0.149803        0.301737        0.301722        0.302501        0.220966        3.08744         1.75606         10.1457         0.000148649     0.000555647     0.000419053     0.00100726      0.0009923       0.00184149      0.00138887      0.00332977      1025.77         297.847         523.609         91.0971         
95              0               0.149939        0.301877        0.302012        0.301684        0.221027        3.87749         1.76724         10.1231         0.00014867      0.000622695     0.000420385     0.00100613      0.000991533     0.00206274      0.00139195      0.00333506      1027.35         237.38          521.298         90.8085         
96              0               0.150085        0.302952        0.302235        0.300669        0.221132        3.69799         1.74763         10.0862         0.000148705     0.000608111     0.000418047     0.0010043       0.000990808     0.00200728      0.00138319      0.00334021      1028.86         250.678         527.925         90.5284         
97              0               0.150278        0.302496        0.302568        0.305368        0.221392        3.14881         1.7571          10.2629         0.000148792     0.000561142     0.000419178     0.00101306      0.000990117     0.00185504      0.0013854       0.00331751      1030.29         293.513         526.237         91.772          
98              0               0.150438        0.302478        0.303057        0.301915        0.221718        2.95013         1.78278         10.1218         0.000148902     0.000543151     0.00042223      0.00100607      0.000989792     0.00179567      0.00139324      0.0033323       1030.97         313.241         520.336         90.9589         
99              0               0.150613        0.302834        0.303453        0.303988        0.221955        2.83284         1.77216         10.2365         0.000148982     0.000532244     0.000420971     0.00101176      0.000989169     0.00175754      0.00138727      0.00332828      1032.27         326.981         524.822         91.1789         
100             0               0.150716        0.30371         0.303578        0.303358        0.222149        4.13262         1.75947         10.1922         0.000149047     0.000642855     0.000419461     0.00100956      0.000988925     0.00211667      0.00138172      0.00332796      1032.78         225.438         529.044         91.1961         
101             0               0.150885        0.30486         0.303982        0.302531        0.222401        9.05462         1.77923         10.1628         0.000149131     0.000951558     0.00042181      0.00100811      0.000988375     0.0031213       0.00138761      0.00333224      1033.93         103.672         524.562         90.9622         
102             0               0.151117        0.303604        0.30371         0.303324        0.222849        2.5858          1.7444          10.179          0.000149281     0.000508507     0.00041766      0.00100891      0.000987856     0.0016749       0.00137519      0.00332618      1035.01         360.044         534.082         91.2941         
103             0               0.15123         0.303556        0.304309        0.302156        0.222985        2.63609         1.7779          10.1767         0.000149327     0.000513429     0.000421652     0.0010088       0.000987417     0.00169138      0.0013856       0.00333865      1035.93         353.062         526.085         90.613          
104             0               0.151402        0.304267        0.304532        0.304721        0.223328        3.12991         1.77754         10.2208         0.000149442     0.000559456     0.000421608     0.00101098      0.000987054     0.0018387       0.00138445      0.00331771      1036.7          298.753         526.965         91.7604         
105             0               0.151526        0.305676        0.304762        0.30524         0.223506        15.0073         1.77646         10.2553         0.000149501     0.00122504      0.000421481     0.00101269      0.000986634     0.00400765      0.00138298      0.00331767      1037.58         62.8861         528.081         91.7628         
106             0               0.151641        0.305692        0.304689        0.305108        0.223707        6.65127         1.75692         10.2407         0.000149568     0.000815553     0.000419156     0.00101196      0.00098633      0.00266789      0.00137569      0.00331674      1038.22         141.905         533.697         91.8142         
107             0               0.151817        0.304923        0.305358        0.306098        0.223967        3.07081         1.76984         10.2704         0.000149655     0.000554149     0.000420694     0.00101343      0.00098576      0.00181734      0.00137771      0.0033108       1039.42         305.818         532.13          92.144          
108             0               0.151931        0.305833        0.305541        0.306291        0.224024        3.45909         1.7566          10.2802         0.000149674     0.00058814      0.000419118     0.00101391      0.000985149     0.00192308      0.00137172      0.00331029      1040.71         273.112         536.785         92.1725         
109             0               0.152034        0.306025        0.305825        0.305769        0.224048        3.67731         1.7709          10.2447         0.000149682     0.000606408     0.00042082      0.00101216      0.000984531     0.00198157      0.00137602      0.00331021      1042.02         257.227         533.441         92.177          
110             0               0.152132        0.305558        0.305609        0.307974        0.224106        2.51537         1.76885         10.3633         0.000149702     0.000501535     0.000420577     0.001018        0.000984026     0.00164137      0.0013762       0.00330548      1043.09         374.903         533.302         92.4409         
111             0               0.152155        0.305391        0.30538         0.305668        0.224088        3.0364          1.75981         10.2707         0.000149696     0.000551036     0.000419501     0.00101344      0.000983833     0.00180436      0.0013737       0.00331551      1043.49         310.233         535.242         91.8825         
112             0               0.152282        0.305381        0.305559        0.305475        0.224326        3.0453          1.76215         10.2369         0.000149775     0.000551842     0.00041978      0.00101178      0.000983538     0.00180706      0.00137381      0.00331214      1044.12         309.306         535.157         92.0696         
113             0               0.152432        0.305534        0.306187        0.305061        0.224667        2.7396          1.77893         10.2254         0.000149889     0.000523412     0.000421773     0.00101121      0.000983317     0.0017131       0.0013775       0.00331477      1044.59         344.165         532.29          91.9234         
114             0               0.152568        0.306751        0.306917        0.30704         0.224853        2.85145         1.81321         10.3217         0.000149951     0.000533989     0.000425818     0.00101596      0.00098285      0.00174079      0.00138741      0.00330888      1045.58         333.304         524.719         92.2512         
115             0               0.152688        0.306713        0.307245        0.306751        0.225054        2.66811         1.80037         10.2893         0.000150018     0.000516537     0.000424307     0.00101436      0.000982514     0.0016841       0.00138101      0.00330679      1046.3          356.12          529.593         92.3676         
116             0               0.152765        0.307049        0.30727         0.306248        0.225156        4.76377         1.79352         10.2776         0.000150052     0.000690201     0.0004235       0.00101378      0.000982242     0.00224785      0.00137827      0.00331034      1046.88         199.893         531.699         92.1697         
117             0               0.152853        0.307512        0.307194        0.306494        0.2252          3.2759          1.78492         10.2861         0.000150067     0.000572355     0.000422483     0.0010142       0.00098177      0.00186124      0.0013753       0.00330905      1047.89         291.56          533.999         92.2418         
118             0               0.152903        0.307495        0.307602        0.308992        0.225425        3.71828         1.78685         10.3945         0.000150142     0.000609777     0.000422712     0.00101953      0.000981942     0.00198305      0.00137422      0.00329954      1047.52         256.843         534.84          92.7742         
119             0               0.153029        0.30811         0.307401        0.307649        0.225709        3.34196         1.77874         10.3032         0.000150236     0.000578097     0.000421751     0.00101505      0.000981747     0.00187627      0.00137199      0.00329938      1047.94         286.909         536.576         92.7833         
120             0               0.153038        0.307541        0.307159        0.307597        0.225692        3.49401         1.77971         10.3261         0.000150231     0.000591102     0.000421867     0.00101617      0.000981655     0.00192203      0.00137345      0.00330358      1048.13         273.41          535.44          92.5471         
121             0               0.153152        0.306633        0.307189        0.308432        0.225941        2.61718         1.76744         10.3487         0.000150313     0.000511584     0.000420409     0.00101729      0.000981468     0.00166839      0.00136857      0.00329825      1048.53         362.859         539.264         92.8469         
122             0               0.153247        0.308066        0.307594        0.306995        0.226132        4.54395         1.78323         10.3139         0.000150377     0.000674088     0.000422283     0.00101557      0.000981272     0.00218813      0.00137286      0.00330811      1048.95         210.954         535.897         92.2943         
