Monte Carlo	Total particles: 10000000	Num histories: 10000000	Implicit capture: 0	Init with adjoint: 0	Runtime: 1067.74
cell/edge       group           current         surface_flux    volume_flux     collision_flux  curr_var        sur_var         vol_var         coll_var        curr_err        sur_err         vol_err         coll_err        curr_rel        sur_rel         vol_rel         coll_rel        curr_fom        sur_fom         vol_fom         coll_fom        
15              0               0.0963328       0.203183        0.205345        0.205233        0.13076         1.89615         1.24127         6.87447         0.00011435      0.000435448     0.000352317     0.000829124     0.00118704      0.00214313      0.00171573      0.00403992      664.669         203.909         318.151         57.3836         
16              0               0.0981645       0.20794         0.209392        0.210024        0.134411        2.93197         1.27195         7.01603         0.000115936     0.000541477     0.000356644     0.000837617     0.00118104      0.00260401      0.00170324      0.0039882       671.437         138.117         322.836         58.8816         
17              0               0.0999329       0.211043        0.212821        0.211941        0.13783         2.06407         1.28059         7.09037         0.000117401     0.000454321     0.000357854     0.000842043     0.0011748       0.00215274      0.00168148      0.00397301      678.586         202.091         331.247         59.3327         
18              0               0.101674        0.214574        0.216059        0.214326        0.141195        2.5358          1.31864         7.16864         0.000118825     0.000503567     0.000363131     0.000846678     0.00116869      0.00234682      0.0016807       0.00395042      685.705         170.048         331.552         60.013          
19              0               0.103299        0.217408        0.218805        0.219522        0.144249        2.77154         1.32474         7.35575         0.000120104     0.000526455     0.00036397      0.000857657     0.00116268      0.0024215       0.00166344      0.00390693      692.813         159.721         338.467         61.3567         
20              0               0.104816        0.219774        0.221344        0.221214        0.146888        2.85456         1.3162          7.38956         0.000121197     0.000534281     0.000362794     0.000859626     0.00115629      0.00243104      0.00163906      0.00388595      700.487         158.47          348.614         62.0211         
21              0               0.106338        0.222507        0.224561        0.224184        0.14976         2.01295         1.36096         7.51136         0.000122377     0.00044866      0.000368912     0.000866681     0.00115083      0.00201639      0.00164282      0.00386594      707.149         230.348         347.02          62.6648         
22              0               0.107778        0.226221        0.227614        0.227376        0.152427        2.15958         1.38555         7.63466         0.000123461     0.000464713     0.000372229     0.000873765     0.00114551      0.00205425      0.00163535      0.00384282      713.73          221.936         350.195         63.4209         
23              0               0.10923         0.229035        0.229954        0.231252        0.155082        2.05491         1.37914         7.7596          0.000124532     0.000453311     0.000371368     0.000880886     0.00114009      0.00197923      0.00161497      0.0038092       720.534         239.079         359.09          64.5453         
24              0               0.110561        0.230714        0.232063        0.23094         0.157508        2.33369         1.39028         7.74247         0.000125502     0.000483083     0.000372865     0.000879913     0.00113514      0.00209386      0.00160674      0.00381014      726.83          213.617         362.78          64.5137         
25              0               0.111885        0.23316         0.234767        0.235341        0.159866        2.11717         1.41619         7.8917          0.000126438     0.000460127     0.000376323     0.000888353     0.00113007      0.00197344      0.00160296      0.00377475      733.364         240.483         364.49          65.729          
26              0               0.113183        0.235271        0.236785        0.236076        0.162175        1.93171         1.41093         7.91287         0.000127348     0.000439512     0.000375623     0.000889543     0.00112515      0.00186811      0.00158635      0.00376804      739.793         268.367         372.166         65.9633         
27              0               0.114431        0.237602        0.239009        0.23904         0.164435        2.26394         1.4313          8.01064         0.000128232     0.000475809     0.000378325     0.000895022     0.00112061      0.00200255      0.00158289      0.00374423      745.806         233.543         373.792         66.8047         
28              0               0.115669        0.240381        0.241278        0.240423        0.166573        2.26288         1.44596         8.06209         0.000129063     0.000475697     0.000380258     0.000897891     0.0011158       0.00197893      0.00157601      0.00373463      752.251         239.151         377.062         67.1487         
29              0               0.11689         0.242174        0.243473        0.243081        0.168874        2.45882         1.44081         8.13352         0.000129952     0.000495865     0.00037958      0.00090186      0.00111174      0.00204756      0.00155902      0.00371012      757.751         223.388         385.327         68.0387         
30              0               0.118117        0.244357        0.245908        0.245121        0.171037        2.07548         1.46864         8.19733         0.000130781     0.000455574     0.000383229     0.000905391     0.00110722      0.00186438      0.00155842      0.00369365      763.955         269.441         385.622         68.647          
31              0               0.119246        0.24658         0.24818         0.247947        0.173053        2.17994         1.49291         8.29853         0.000131549     0.000466898     0.000386382     0.000910963     0.00110318      0.00189349      0.00155686      0.00367402      769.554         261.219         386.398         69.3824         
32              0               0.120287        0.249319        0.250014        0.252378        0.174755        2.46782         1.48725         8.48955         0.000132195     0.000496772     0.000385649     0.000921387     0.001099        0.00199251      0.00154251      0.00365082      775.427         235.902         393.62          70.267          
33              0               0.121332        0.2514          0.252241        0.252357        0.176627        2.33188         1.52325         8.46481         0.000132901     0.000482895     0.000390288     0.000920044     0.00109535      0.00192082      0.00154728      0.0036458       780.595         253.838         391.197         70.4606         
34              0               0.122381        0.252921        0.25385         0.255621        0.17844         2.17604         1.51444         8.56989         0.000133581     0.000466481     0.000389158     0.000925737     0.00109152      0.00184437      0.00153303      0.00362152      786.089         275.319         398.505         71.4086         
35              0               0.123365        0.254908        0.255662        0.255897        0.180053        2.67971         1.51742         8.59405         0.000134184     0.000517659     0.000389541     0.000927041     0.0010877       0.00203077      0.00152365      0.00362271      791.617         227.097         403.422         71.3618         
36              0               0.12435         0.256696        0.257098        0.257523        0.181663        2.36436         1.51117         8.64775         0.000134782     0.000486247     0.000388738     0.000929933     0.0010839       0.00189425      0.00151202      0.00361107      797.182         261.01          409.655         71.8227         
37              0               0.125233        0.257589        0.25857         0.258201        0.183113        2.48755         1.52091         8.66828         0.000135319     0.000498753     0.000389988     0.000931036     0.00108054      0.00193624      0.00150825      0.00360586      802.139         249.813         411.704         72.0304         
38              0               0.126138        0.259549        0.260753        0.260355        0.184491        2.43782         1.58065         8.73881         0.000135827     0.000493743     0.000397574     0.000934816     0.00107682      0.00190231      0.00152472      0.00359054      807.697         258.803         402.861         72.6462         
39              0               0.126975        0.261502        0.262106        0.261162        0.18588         4.21259         1.56498         8.78383         0.000136338     0.000649045     0.000395598     0.000937221     0.00107374      0.00248199      0.00150931      0.00358866      812.335         152.032         411.128         72.7225         
40              0               0.127892        0.262417        0.263463        0.261168        0.187516        2.55994         1.57189         8.77987         0.000136936     0.000505958     0.000396471     0.00093701      0.00107072      0.00192807      0.00150485      0.00358777      816.927         251.935         413.57          72.7586         
41              0               0.128656        0.264043        0.264647        0.263559        0.188689        2.45555         1.57066         8.84981         0.000137364     0.000495535     0.000396315     0.000940734     0.00106769      0.00187672      0.00149752      0.00356935      821.572         265.91          417.624         73.5114         
42              0               0.129395        0.265033        0.265789        0.266832        0.189914        3.24507         1.56391         8.96624         0.000137809     0.000569656     0.000395463     0.000946902     0.00106502      0.00214938      0.00148788      0.00354868      825.687         202.725         423.055         74.3701         
43              0               0.130175        0.266756        0.267437        0.266643        0.191187        3.13706         1.58022         8.94753         0.00013827      0.000560094     0.00039752      0.000945914     0.00106219      0.00209965      0.00148641      0.00354749      830.101         212.441         423.893         74.4201         
44              0               0.130913        0.267817        0.268745        0.269325        0.192305        2.22377         1.5842          9.03861         0.000138674     0.000471569     0.00039802      0.000950716     0.00105929      0.00176078      0.00148103      0.00353         834.654         302.079         426.975         75.1596         
45              0               0.131701        0.269061        0.27026         0.269619        0.193605        2.33272         1.60406         9.06312         0.000139142     0.000482983     0.000400507     0.000952004     0.0010565       0.00179507      0.00148193      0.00353092      839.065         290.651         426.458         75.1201         
46              0               0.132323        0.270266        0.27124         0.271353        0.194559        2.40571         1.60753         9.11636         0.000139484     0.00049048      0.000400941     0.000954796     0.00105412      0.0018148       0.00147817      0.00351865      842.855         284.363         428.629         75.6451         
47              0               0.133           0.271335        0.272378        0.270864        0.195704        2.36602         1.60782         9.09655         0.000139894     0.000486417     0.000400976     0.000953758     0.00105183      0.00179268      0.00147213      0.00352117      846.524         291.425         432.154         75.5368         
48              0               0.133645        0.273229        0.273322        0.273216        0.196857        4.41068         1.62291         9.17195         0.000140306     0.00066413      0.000402854     0.000957703     0.00104984      0.00243067      0.00147392      0.0035053       849.737         158.519         431.109         76.2225         
49              0               0.134196        0.273739        0.274642        0.274197        0.197674        2.59191         1.63032         9.19563         0.000140597     0.000509108     0.000403773     0.000958938     0.0010477       0.00185983      0.00147018      0.00349726      853.218         270.762         433.303         76.5732         
50              0               0.134846        0.275724        0.275604        0.274494        0.198534        2.62711         1.62578         9.18637         0.000140902     0.000512553     0.00040321      0.000958456     0.00104491      0.00185893      0.001463        0.00349172      857.782         271.022         437.564         76.8165         
51              0               0.135488        0.276112        0.276655        0.276429        0.199703        2.52875         1.62139         9.2628          0.000141316     0.000502867     0.000402665     0.000962434     0.00104302      0.00182124      0.00145548      0.00348167      860.891         282.356         442.1           77.2606         
52              0               0.136104        0.276929        0.277647        0.279219        0.200784        2.83292         1.63278         9.36745         0.000141698     0.000532252     0.000404076     0.000967856     0.0010411       0.00192198      0.00145536      0.0034663       864.064         253.534         442.173         77.9474         
53              0               0.136694        0.278387        0.279064        0.281064        0.201701        9.45369         1.64432         9.46442         0.000142022     0.000972301     0.000405502     0.000972853     0.00103897      0.00349263      0.00145308      0.00346132      867.611         76.7765         443.561         78.1716         
54              0               0.137297        0.279946        0.279797        0.281217        0.20265         3.74076         1.64487         9.43185         0.000142355     0.000611617     0.000405569     0.000971177     0.00103684      0.00218477      0.00144951      0.00345348      871.176         196.21          445.748         78.527          
55              0               0.137888        0.27999         0.280991        0.280797        0.203579        2.27962         1.65211         9.42524         0.000142681     0.000477454     0.000406461     0.000970837     0.00103476      0.00170525      0.00144653      0.00345743      874.682         322.074         447.59          78.3475         
56              0               0.138416        0.281361        0.282293        0.281538        0.204444        2.37815         1.67184         9.42996         0.000142984     0.000487663     0.000408882     0.00097108      0.001033        0.00173323      0.00144843      0.0034492       877.671         311.76          446.414         78.7222         
57              0               0.138907        0.283223        0.283163        0.284658        0.205186        3.91675         1.67152         9.56913         0.000143243     0.000625839     0.000408842     0.000978219     0.00103122      0.0022097       0.00144384      0.00343647      880.711         191.807         449.257         79.3062         
58              0               0.139386        0.283394        0.283876        0.283581        0.205935        3.08925         1.68195         9.51799         0.000143504     0.00055581      0.000410116     0.000975602     0.00102955      0.00196126      0.0014447       0.00344029      883.572         243.479         448.722         79.1301         
59              0               0.139817        0.284466        0.28441         0.283305        0.206477        3.82089         1.67315         9.51023         0.000143693     0.000618133     0.000409041     0.000975204     0.00102772      0.00217296      0.00143821      0.00344224      886.715         198.348         452.78          79.0406         
60              0               0.140319        0.285061        0.285431        0.284331        0.207321        3.57379         1.67818         9.54799         0.000143986     0.000597812     0.000409656     0.000977138     0.00102614      0.00209713      0.00143522      0.00343662      889.448         212.951         454.67          79.2993         
61              0               0.140727        0.28585         0.286255        0.286362        0.207962        2.5915          1.6956          9.60974         0.000144209     0.000509067     0.000411776     0.000980293     0.00102474      0.00178089      0.0014385       0.00342326      891.87          295.297         452.601         79.9194         
62              0               0.141089        0.286265        0.286694        0.287229        0.208428        2.73822         1.67626         9.63885         0.00014437      0.00052328      0.000409422     0.000981776     0.00102326      0.00182796      0.00142808      0.0034181       894.465         280.286         459.227         80.1612         
63              0               0.141525        0.286815        0.287555        0.288132        0.209065        2.55287         1.67627         9.67802         0.000144591     0.00050526      0.000409423     0.000983769     0.00102167      0.00176162      0.00142381      0.0034143       897.253         301.793         461.986         80.3395         
64              0               0.141916        0.287953        0.288205        0.287781        0.209661        2.95884         1.68886         9.67183         0.000144797     0.000543952     0.000410957     0.000983455     0.0010203       0.00188903      0.00142592      0.00341737      899.664         262.455         460.618         80.1952         
65              0               0.142313        0.287861        0.288504        0.289341        0.210224        2.5655          1.68239         9.72511         0.000144991     0.000506508     0.00041017      0.00098616      0.00101882      0.00175956      0.00142171      0.0034083       902.276         302.501         463.349         80.6229         
66              0               0.142742        0.28863         0.289214        0.291468        0.210939        4.47552         1.67401         9.77959         0.000145238     0.000668993     0.000409147     0.000988918     0.00101749      0.00231782      0.00141469      0.00339289      904.641         174.33          467.964         81.3568         
67              0               0.143184        0.289843        0.290111        0.290178        0.211788        2.8534          1.70465         9.71986         0.000145529     0.000534172     0.000412874     0.000985893     0.00101638      0.00184297      0.00142316      0.00339755      906.618         275.737         462.408         81.1338         
68              0               0.143513        0.291564        0.290629        0.291108        0.212219        14.2167         1.67673         9.76108         0.000145677     0.00119234      0.000409478     0.000987982     0.00101508      0.00408945      0.00140894      0.00339387      908.936         56.0018         471.792         81.3099         
69              0               0.143902        0.291506        0.291668        0.290919        0.212813        2.85006         1.70229         9.76776         0.000145881     0.00053386      0.000412589     0.00098832      0.00101375      0.00183138      0.00141458      0.00339723      911.314         279.238         468.033         81.1488         
70              0               0.144205        0.292339        0.292147        0.291759        0.213221        3.51176         1.70665         9.78905         0.000146021     0.000592601     0.000413117     0.000989396     0.00101259      0.0020271       0.00141407      0.00339114      913.406         227.92          468.371         81.4406         
71              0               0.144467        0.291908        0.292525        0.292344        0.213467        2.46914         1.69207         9.79383         0.000146105     0.000496904     0.000411348     0.000989638     0.00101134      0.00170226      0.0014062       0.00338518      915.676         323.207         473.629         81.7275         
72              0               0.144863        0.292658        0.293414        0.293589        0.214123        2.48735         1.71702         9.8436          0.000146329     0.000498733     0.000414369     0.000992149     0.00101012      0.00170415      0.00141223      0.00337938      917.875         322.49          469.591         82.0085         
73              0               0.145192        0.29358         0.29368         0.293037        0.214496        2.6559          1.70234         9.8171          0.000146457     0.000515354     0.000412594     0.000990813     0.00100871      0.00175541      0.00140491      0.00338119      920.446         303.931         474.499         81.9209         
74              0               0.14547         0.294233        0.29416         0.293193        0.214827        3.28616         1.72142         9.85067         0.00014657      0.00057325      0.0004149       0.000992505     0.00100756      0.00194829      0.00141045      0.00338516      922.556         246.733         470.777         81.7287         
75              0               0.145728        0.294523        0.29483         0.294504        0.215188        2.75582         1.71985         9.90075         0.000146693     0.000524959     0.00041471      0.000995025     0.00100662      0.0017824       0.00140661      0.00337865      924.274         294.795         473.355         82.0441         
76              0               0.14602         0.295338        0.295498        0.294777        0.215614        3.40085         1.73904         9.9104          0.000146838     0.000583168     0.000417018     0.00099551      0.0010056       0.00197457      0.00141124      0.00337716      926.15          240.207         470.254         82.1162         
77              0               0.146292        0.294934        0.295626        0.296475        0.216046        2.49942         1.71367         9.93261         0.000146985     0.000499942     0.000413965     0.000996625     0.00100473      0.0016951       0.0014003       0.00336158      927.748         325.945         477.63          82.8792         
78              0               0.146594        0.29565         0.296383        0.297768        0.216461        2.35442         1.73418         10.0043         0.000147126     0.000485224     0.000416434     0.00100021      0.00100363      0.00164121      0.00140505      0.00335904      929.79          347.7           474.403         83.0047         
79              0               0.146814        0.296214        0.296317        0.296373        0.216583        2.86756         1.70494         9.94311         0.000147168     0.000535496     0.000412909     0.000997152     0.00100241      0.0018078       0.00139347      0.00336452      932.061         286.571         482.323         82.7347         
80              0               0.147074        0.296379        0.29651         0.297045        0.216978        2.81376         1.73355         9.94109         0.000147302     0.000530449     0.00041636      0.00099705      0.00100155      0.00178977      0.0014042       0.00335656      933.66          292.374         474.979         83.1272         
81              0               0.147174        0.296364        0.296506        0.297042        0.216974        2.8896          1.71533         9.96693         0.0001473       0.00053755      0.000414165     0.000998345     0.00100086      0.00181381      0.00139682      0.00336096      934.945         284.674         480.011         82.9101         
82              0               0.147422        0.296464        0.297074        0.297657        0.217284        2.46368         1.71417         9.95801         0.000147406     0.000496354     0.000414025     0.000997898     0.000999889     0.00167425      0.00139368      0.00335251      936.762         334.112         482.18          83.3283         
83              0               0.147654        0.297587        0.297831        0.297252        0.217642        2.69387         1.7419          9.9893          0.000147527     0.000519025     0.00041736      0.000999465     0.00099914      0.00174411      0.00140133      0.00336235      938.167         307.882         476.925         82.8414         
84              0               0.14793         0.297807        0.298121        0.296343        0.218038        2.56263         1.7362          9.93485         0.000147661     0.000506224     0.000416678     0.000996737     0.00099818      0.00169984      0.00139768      0.00336346      939.973         324.128         479.422         82.7867         
85              0               0.148165        0.298056        0.298689        0.300069        0.218429        2.88222         1.7308          10.0959         0.000147793     0.000536863     0.000416029     0.00100478      0.000997491     0.00180122      0.00139285      0.00334851      941.272         288.669         482.751         83.5277         
86              0               0.148329        0.298773        0.29919         0.298017        0.218576        3.72232         1.73969         9.9992          0.000147843     0.000610108     0.000417096     0.00099996      0.000996724     0.00204205      0.00139408      0.00335538      942.72          224.596         481.898         83.1859         
87              0               0.148552        0.299186        0.299475        0.29991         0.218974        3.41233         1.74416         10.0354         0.000147978     0.000584152     0.000417632     0.00100177      0.000996133     0.00195247      0.00139455      0.00334023      943.839         245.677         481.577         83.942          
88              0               0.148709        0.299006        0.299339        0.299301        0.219246        2.56125         1.72109         10.0465         0.00014807      0.000506088     0.00041486      0.00100232      0.000995701     0.00169257      0.00138592      0.00334888      944.659         326.919         487.593         83.5093         
89              0               0.148959        0.299246        0.299476        0.299346        0.219592        2.48892         1.7084          10.0365         0.000148186     0.00049889      0.000413328     0.00100182      0.00099481      0.00166716      0.00138017      0.0033467       946.351         336.96          491.663         83.6178         
90              0               0.149136        0.2999          0.300251        0.301233        0.219844        2.76558         1.73395         10.0973         0.000148272     0.000525888     0.000416407     0.00100486      0.000994205     0.00175355      0.00138686      0.00333581      947.503         304.577         486.931         84.1648         
91              0               0.149293        0.301091        0.300803        0.299412        0.220097        4.01879         1.75856         10.066          0.000148357     0.000633939     0.000419352     0.00100329      0.000993731     0.00210547      0.00139411      0.00335088      948.408         211.268         481.881         83.4097         
92              0               0.149423        0.301361        0.301003        0.300252        0.220315        3.29501         1.74853         10.0815         0.00014843      0.000574022     0.000418154     0.00100407      0.000993352     0.00190476      0.0013892       0.00334407      949.131         258.137         485.29          83.7492         
93              0               0.149609        0.300792        0.301083        0.300786        0.220462        2.64458         1.7529          10.0522         0.00014848      0.000514255     0.000418676     0.0010026       0.000992453     0.00170967      0.00139057      0.00333328      950.853         320.412         484.34          84.2924         
94              0               0.149765        0.301201        0.300993        0.302367        0.2207          2.73995         1.71708         10.1669         0.00014856      0.000523445     0.000414377     0.00100831      0.000991954     0.00173786      0.0013767       0.00333472      951.809         310.102         494.146         84.2199         
95              0               0.149924        0.301063        0.301566        0.302727        0.220799        2.86029         1.75983         10.1717         0.000148593     0.000534817     0.000419503     0.00100855      0.000991124     0.00177643      0.00139108      0.00333154      953.404         296.783         483.98          84.3805         
96              0               0.150092        0.301981        0.302016        0.301191        0.221128        2.91103         1.75757         10.0961         0.000148704     0.000539539     0.000419234     0.00100479      0.00099075      0.00178666      0.00138812      0.00333607      954.125         293.391         486.049         84.1516         
97              0               0.15026         0.301917        0.302216        0.300447        0.22134         2.67535         1.74877         10.0978         0.000148775     0.000517238     0.000418183     0.00100488      0.000990117     0.00171318      0.00138372      0.00334461      955.344         319.1           489.143         83.7222         
98              0               0.150379        0.301657        0.302209        0.302664        0.221473        2.40501         1.74405         10.1326         0.00014882      0.000490409     0.000417619     0.00100661      0.000989633     0.00162571      0.00138189      0.00332582      956.28          354.36          490.442         84.671          
99              0               0.150593        0.301808        0.302296        0.302319        0.221881        3.01376         1.72721         10.1419         0.000148957     0.000548977     0.000415597     0.00100707      0.000989132     0.00181896      0.0013748       0.00333115      957.248         283.066         495.509         84.4006         
100             0               0.150692        0.302627        0.303509        0.303174        0.221936        2.84165         1.78352         10.1909         0.000148975     0.000533071     0.000422317     0.0010095       0.000988608     0.00176148      0.00139145      0.00332978      958.262         301.842         483.725         84.47           
101             0               0.150874        0.303713        0.303374        0.303468        0.222253        2.58705         1.76847         10.1785         0.000149082     0.000508631     0.000420532     0.00100889      0.000988122     0.00167471      0.00138618      0.00332452      959.205         333.93          487.407         84.7371         
102             0               0.150954        0.302972        0.303636        0.304221        0.222246        3.05273         1.7599          10.237          0.000149079     0.000552515     0.000419512     0.00101178      0.000987579     0.00182365      0.00138163      0.00332581      960.26          281.611         490.625         84.6716         
103             0               0.151126        0.30373         0.304285        0.304341        0.2225          4.16556         1.79028         10.2179         0.000149164     0.000645412     0.000423117     0.00101083      0.000987021     0.00212495      0.00139053      0.00332139      961.348         207.412         484.365         84.8972         
104             0               0.151275        0.303883        0.304279        0.305007        0.222813        3.06149         1.76666         10.2342         0.000149269     0.000553307     0.000420317     0.00101164      0.00098674      0.00182079      0.00138135      0.00331678      961.894         282.496         490.82          85.1331         
105             0               0.15142         0.304305        0.304373        0.303942        0.223012        2.84817         1.76723         10.2184         0.000149336     0.000533682     0.000420384     0.00101086      0.000986235     0.00175377      0.00138115      0.00332583      962.88          304.498         490.966         84.6705         
106             0               0.151523        0.304438        0.304555        0.304179        0.223181        3.90924         1.77199         10.2228         0.000149392     0.000625239     0.00042095      0.00101108      0.00098594      0.00205375      0.00138218      0.00332396      963.456         222.044         490.233         84.7657         
107             0               0.151671        0.305394        0.304574        0.305139        0.223344        5.41171         1.73957         10.2228         0.000149447     0.000735643     0.000417082     0.00101108      0.000985335     0.00240884      0.0013694       0.0033135       964.639         161.406         499.431         85.302          
108             0               0.151772        0.30523         0.304799        0.302364        0.223438        3.96565         1.76296         10.1333         0.000149478     0.000629734     0.000419876     0.00100664      0.000984885     0.00206315      0.00137755      0.00332924      965.52          220.024         493.536         84.4972         
109             0               0.151854        0.304136        0.305081        0.305184        0.223606        2.2773          1.76739         10.2398         0.000149535     0.000477211     0.000420404     0.00101192      0.000984726     0.00156907      0.00137801      0.00331576      965.833         380.406         493.208         85.1857         
110             0               0.151982        0.305           0.305315        0.305157        0.223715        2.75042         1.75869         10.2375         0.000149571     0.000524444     0.000419367     0.00101181      0.000984133     0.00171949      0.00137356      0.00331569      966.997         316.763         496.41          85.1892         
111             0               0.152148        0.305015        0.305529        0.305781        0.224266        2.48812         1.76413         10.2501         0.000149755     0.000498811     0.000420016     0.00101243      0.000984274     0.00163536      0.00137472      0.00331096      966.721         350.19          495.572         85.4329         
112             0               0.152238        0.30597         0.306626        0.307371        0.224415        3.4787          1.81213         10.3139         0.000149805     0.000589805     0.000425691     0.00101558      0.000984019     0.00192766      0.00138831      0.00330407      967.222         252.042         485.918         85.7895         
113             0               0.152379        0.307166        0.30648         0.308148        0.224686        3.15384         1.78926         10.3373         0.000149895     0.00056159      0.000422997     0.00101673      0.000983699     0.00182829      0.00138018      0.00329947      967.851         280.183         491.658         86.0289         
114             0               0.152445        0.306477        0.306385        0.30489         0.224712        2.71064         1.77593         10.2108         0.000149904     0.000520638     0.000421418     0.00101048      0.000983334     0.00169878      0.00137545      0.00331426      968.569         324.531         495.041         85.2629         
115             0               0.152393        0.305683        0.306004        0.304656        0.22436         2.65939         1.75856         10.2368         0.000149787     0.000515692     0.000419352     0.00101177      0.000982894     0.00168702      0.00137042      0.00332103      969.436         329.075         498.687         84.9153         
116             0               0.152475        0.306109        0.306833        0.307953        0.224289        3.46649         1.79798         10.3769         0.000149763     0.000588769     0.000424026     0.00101867      0.000982215     0.0019234       0.00138194      0.00330788      970.777         253.16          490.403         85.5919         
117             0               0.152637        0.306721        0.30691         0.305094        0.224706        2.69389         1.7831          10.2222         0.000149902     0.000519027     0.000422268     0.00101105      0.00098208      0.00169218      0.00137587      0.00331389      971.044         327.069         494.742         85.2819         
118             0               0.152687        0.306878        0.306362        0.306561        0.224755        2.9764          1.76492         10.2644         0.000149918     0.000545564     0.00042011      0.00101313      0.000981865     0.00177779      0.00137129      0.00330483      971.47          296.328         498.055         85.7499         
119             0               0.152736        0.306092        0.306299        0.305889        0.22479         2.61379         1.76117         10.2522         0.00014993      0.000511253     0.000419663     0.00101253      0.000981628     0.00167026      0.00137011      0.00331013      971.939         335.711         498.909         85.4758         
120             0               0.152735        0.30635         0.306499        0.305169        0.224781        4.85192         1.76975         10.2037         0.000149927     0.000696557     0.000420684     0.00101013      0.000981612     0.00227373      0.00137255      0.00331008      971.971         181.157         497.14          85.4785         
121             0               0.152868        0.306174        0.306465        0.303027        0.224995        2.6797          1.75901         10.1875         0.000149998     0.000517658     0.000419405     0.00100933      0.00098123      0.00169073      0.00136853      0.00333083      972.728         327.629         500.065         84.4164         
122             0               0.152911        0.306379        0.306747        0.307734        0.22497         2.6472          1.77076         10.3221         0.00014999      0.000514509     0.000420804     0.00101598      0.000980896     0.00167932      0.00137183      0.00330148      973.391         332.096         497.66          85.9244         
