Monte Carlo	Total particles: 10000000	Num histories: 10000000	Implicit capture: 1	Init with adjoint: 0	Runtime: 1001.84
cell/edge       group           current         surface_flux    volume_flux     collision_flux  curr_var        sur_var         vol_var         coll_var        curr_err        sur_err         vol_err         coll_err        curr_rel        sur_rel         vol_rel         coll_rel        curr_fom        sur_fom         vol_fom         coll_fom        
154             0               0.153671        0.307792        0.308349        0.307935        0.222482        3.39929         1.75125         10.1928         0.000149158     0.000583035     0.000418479     0.00100959      0.000970633     0.00189425      0.00135716      0.0032786       1059.47         278.181         541.924         92.8589         
155             0               0.153652        0.308319        0.308463        0.308315        0.22239         3.55439         1.76693         10.1766         0.000149128     0.000596187     0.000420348     0.00100879      0.000970555     0.00193367      0.00136272      0.00327196      1059.64         266.954         537.51          93.2364         
156             0               0.15366         0.308244        0.308262        0.309252        0.222472        3.27192         1.75159         10.2344         0.000149155     0.000572007     0.00041852      0.00101165      0.000970682     0.0018557       0.00135768      0.00327129      1059.37         289.858         541.511         93.2743         
157             0               0.153649        0.308158        0.307967        0.308723        0.222398        3.42818         1.73937         10.1995         0.00014913      0.000585507     0.000417057     0.00100993      0.000970591     0.00190002      0.00135423      0.00327131      1059.56         276.492         544.274         93.2732         
158             0               0.153651        0.307707        0.308226        0.309237        0.222438        2.43328         1.75248         10.1938         0.000149143     0.000493283     0.000418627     0.00100964      0.000970662     0.00160309      0.00135818      0.00326495      1059.41         388.403         541.109         93.6368         
159             0               0.153693        0.308216        0.308476        0.309421        0.222504        2.98783         1.72734         10.2113         0.000149166     0.00054661      0.000415613     0.00101051      0.000970543     0.00177346      0.00134731      0.00326581      1059.67         317.362         549.874         93.5875         
160             0               0.153717        0.308302        0.308711        0.310186        0.222665        2.75434         1.76271         10.2591         0.00014922      0.000524818     0.000419846     0.00101287      0.000970744     0.00170229      0.00136         0.00326536      1059.23         344.457         539.665         93.6132         
161             0               0.153731        0.308815        0.308778        0.308821        0.222699        3.09163         1.75472         10.1991         0.000149231     0.000556025     0.000418894     0.00100991      0.000970728     0.00180051      0.00135662      0.0032702       1059.27         307.899         542.354         93.3364         
162             0               0.15372         0.308622        0.308826        0.308299        0.222698        2.59309         1.76823         10.1875         0.000149231     0.000509224     0.000420504     0.00100933      0.000970799     0.00164999      0.00136162      0.00327387      1059.11         366.637         538.381         93.1273         
163             0               0.153708        0.308577        0.308858        0.307444        0.222872        2.57303         1.76727         10.1344         0.000149289     0.000507251     0.000420389     0.0010067       0.000971254     0.00164384      0.00136111      0.0032744       1058.12         369.387         538.784         93.0971         
164             0               0.15366         0.310343        0.30849         0.308413        0.22275         23.833          1.76367         10.1842         0.000149248     0.0015438       0.000419961     0.00100917      0.000971285     0.00497447      0.00136134      0.00327214      1058.05         40.3372         538.597         93.2257         
165             0               0.153581        0.308938        0.308164        0.307319        0.222477        3.33496         1.75657         10.1453         0.000149156     0.000577492     0.000419115     0.00100724      0.000971192     0.00186928      0.00136004      0.0032775       1058.25         285.662         539.633         92.9209         
166             0               0.153526        0.307707        0.308409        0.307745        0.222428        2.6221          1.76673         10.1638         0.00014914      0.000512065     0.000420324     0.00100816      0.000971432     0.00166413      0.00136288      0.00327595      1057.73         360.433         537.385         93.0093         
167             0               0.153512        0.309007        0.308358        0.307466        0.222459        3.70651         1.75875         10.1415         0.000149151     0.000608811     0.000419375     0.00100705      0.000971586     0.00197022      0.00136002      0.00327532      1057.39         257.141         539.643         93.0449         
168             0               0.153473        0.308028        0.308085        0.308575        0.222301        2.56144         1.73963         10.1856         0.000149098     0.000506106     0.000417089     0.00100924      0.000971492     0.00164305      0.00135381      0.00327064      1057.6          369.741         544.607         93.3113         
169             0               0.153458        0.308132        0.308453        0.308513        0.222292        2.66197         1.78044         10.184          0.000149095     0.000515943     0.000421952     0.00100916      0.000971565     0.00167442      0.00136796      0.00327103      1057.44         356.017         533.398         93.2889         
170             0               0.153413        0.308022        0.308185        0.308811        0.222325        2.94147         1.74774         10.1752         0.000149106     0.000542353     0.00041806      0.00100872      0.000971922     0.00176076      0.00135652      0.00326647      1056.66         321.957         542.433         93.5495         
171             0               0.153429        0.308203        0.307981        0.309377        0.22249         3.37609         1.75383         10.212          0.000149161     0.000581042     0.000418788     0.00101054      0.000972183     0.00188525      0.00135979      0.00326638      1056.1          280.841         539.833         93.5548         
172             0               0.153303        0.30785         0.308185        0.307204        0.222136        2.59092         1.76368         10.1497         0.000149042     0.000509011     0.000419962     0.00100746      0.000972204     0.00165344      0.00136269      0.00327944      1056.05         365.11          537.53          92.8115         
173             0               0.153284        0.309248        0.308211        0.306474        0.222103        13.9559         1.77487         10.1308         0.000149031     0.00118135      0.000421292     0.00100652      0.000972252     0.00382008      0.00136689      0.00328419      1055.95         68.3999         534.233         92.5428         
174             0               0.153219        0.306984        0.307497        0.306412        0.222015        2.47573         1.74073         10.1443         0.000149002     0.000497567     0.000417221     0.00100719      0.000972478     0.00162083      0.00135683      0.00328705      1055.46         379.951         542.187         92.3822         
175             0               0.153211        0.307714        0.307177        0.304931        0.221957        3.17123         1.73166         10.0715         0.000148982     0.000563136     0.000416133     0.00100357      0.000972396     0.00183007      0.0013547       0.00329114      1055.63         298.035         543.893         92.1526         
176             0               0.153177        0.307174        0.307091        0.306824        0.221746        2.98146         1.7218          10.1466         0.000148911     0.000546028     0.000414946     0.0010073       0.000972153     0.00177758      0.00135121      0.003283        1056.16         315.892         546.705         92.6101         
177             0               0.153127        0.30754         0.306897        0.305628        0.221688        3.5994          1.7505          10.0953         0.000148892     0.00059995      0.000418389     0.00100475      0.000972343     0.0019508       0.00136329      0.00328749      1055.75         262.286         537.061         92.357          
178             0               0.153025        0.307226        0.307122        0.305949        0.221516        3.06361         1.7428          10.0891         0.000148834     0.000553499     0.000417469     0.00100445      0.000972613     0.0018016       0.00135929      0.00328305      1055.16         307.526         540.223         92.6071         
179             0               0.153012        0.30782         0.30726         0.305809        0.22162         3.38528         1.76921         10.0839         0.000148869     0.000581832     0.000420619     0.00100419      0.000972926     0.00189017      0.00136894      0.0032837       1054.48         279.383         532.64          92.5704         
180             0               0.152903        0.306566        0.306877        0.305637        0.221577        2.69936         1.76241         10.1021         0.000148854     0.000519554     0.000419811     0.00100509      0.000973523     0.00169475      0.00136801      0.00328851      1053.19         347.526         533.36          92.3002         
181             0               0.15282         0.306232        0.306891        0.308215        0.221446        2.5198          1.76507         10.1776         0.000148811     0.000501977     0.000420127     0.00100884      0.000973762     0.0016392       0.00136898      0.00327316      1052.68         371.479         532.607         93.1676         
182             0               0.152838        0.307163        0.30725         0.307341        0.221631        3.08881         1.77112         10.1694         0.000148873     0.000555771     0.000420847     0.00100843      0.000974058     0.00180937      0.00136972      0.00328115      1052.04         304.892         532.03          92.7144         
183             0               0.152771        0.306985        0.306666        0.304669        0.221599        2.54743         1.7551          10.08           0.000148862     0.000504721     0.000418939     0.00100399      0.000974415     0.00164412      0.00136611      0.00329536      1051.27         369.26          534.849         91.9165         
184             0               0.15262         0.306682        0.306361        0.306125        0.221381        2.71479         1.74431         10.1282         0.000148789     0.000521037     0.00041765      0.00100639      0.000974896     0.00169895      0.00136326      0.00328751      1050.23         345.811         537.085         92.356          
185             0               0.152482        0.305506        0.306271        0.306124        0.221186        2.34994         1.76241         10.1221         0.000148723     0.000484761     0.00041981      0.00100609      0.000975347     0.00158675      0.00137072      0.00328653      1049.26         396.446         531.258         92.411          
186             0               0.152384        0.306362        0.305987        0.305662        0.220972        2.91689         1.74314         10.0775         0.000148651     0.000540082     0.000417509     0.00100387      0.000975502     0.00176289      0.00136447      0.00328425      1048.92         321.182         536.136         92.5398         
187             0               0.152325        0.3065          0.306103        0.305744        0.220931        3.40894         1.73497         10.0808         0.000148637     0.000583861     0.000416529     0.00100403      0.000975794     0.00190493      0.00136075      0.00328389      1048.29         275.069         539.07          92.5598         
188             0               0.152315        0.305843        0.305767        0.30525         0.220982        3.59258         1.74436         10.0776         0.000148655     0.000599381     0.000417656     0.00100387      0.000975966     0.00195977      0.00136593      0.00328869      1047.93         259.891         534.989         92.2897         
189             0               0.152349        0.305916        0.306057        0.307103        0.221206        2.82657         1.74229         10.1359         0.00014873      0.000531655     0.000417408     0.00100677      0.000976244     0.00173791      0.00136383      0.00327829      1047.33         330.48          536.639         92.8765         
190             0               0.152332        0.306135        0.306046        0.305021        0.221255        2.75713         1.73462         10.0843         0.000148746     0.000525084     0.000416488     0.00100421      0.000976463     0.0017152       0.00136087      0.00329225      1046.86         339.289         538.976         92.0901         
191             0               0.152252        0.305438        0.305593        0.306028        0.221185        3.17889         1.73085         10.1114         0.000148723     0.000563816     0.000416034     0.00100555      0.000976824     0.00184593      0.0013614       0.00328582      1046.09         292.935         538.554         92.4509         
192             0               0.15207         0.3055          0.30609         0.306388        0.22076         2.8495          1.75633         10.1468         0.00014858      0.000533807     0.000419086     0.00100731      0.000977051     0.00174732      0.00136916      0.00328771      1045.6          326.929         532.466         92.3449         
193             0               0.151996        0.305672        0.305742        0.305313        0.220837        2.65112         1.75089         10.1061         0.000148606     0.00051489      0.000418436     0.00100529      0.000977693     0.00168445      0.00136859      0.00329266      1044.23         351.789         532.908         92.0674         
194             0               0.151885        0.304614        0.305477        0.304695        0.220516        2.73134         1.74079         10.0828         0.000148498     0.000522622     0.000417228     0.00100413      0.000977699     0.00171568      0.00136582      0.00329552      1044.21         339.098         535.069         91.9075         
195             0               0.151823        0.305859        0.30528         0.306648        0.22038         3.99822         1.73168         10.1276         0.000148452     0.000632314     0.000416135     0.00100636      0.000977795     0.00206734      0.00136313      0.00328181      1044.01         233.548         537.19          92.6771         
196             0               0.151675        0.304899        0.304821        0.303892        0.220209        2.55215         1.73337         10.0299         0.000148394     0.000505188     0.000416338     0.00100149      0.00097837      0.0016569       0.00136584      0.00329555      1042.78         363.584         535.055         91.906          
197             0               0.15152         0.305229        0.304471        0.302625        0.219963        4.18305         1.74366         9.99508         0.000148311     0.000646765     0.000417572     0.000999754     0.000978825     0.00211895      0.00137147      0.00330361      1041.81         222.31          530.676         91.4581         
198             0               0.15134         0.305331        0.304199        0.304387        0.219755        6.81779         1.73804         10.0586         0.000148241     0.000825699     0.000416898     0.00100293      0.000979524     0.00270428      0.00137048      0.0032949       1040.33         136.489         531.44          91.9423         
199             0               0.151188        0.303698        0.303879        0.302161        0.219517        2.74701         1.73567         9.9913          0.000148161     0.000524119     0.000416613     0.000999565     0.000979976     0.00172579      0.00137099      0.00330805      1039.37         335.139         531.048         91.2126         
200             0               0.150981        0.303317        0.303376        0.304461        0.219287        3.01944         1.73396         10.0761         0.000148084     0.000549494     0.000416408     0.0010038       0.000980811     0.00181162      0.00137258      0.00329696      1037.6          304.135         529.816         91.8276         
201             0               0.15082         0.303112        0.303397        0.304179        0.218955        3.02186         1.74405         10.0695         0.000147971     0.000549714     0.000417618     0.00100347      0.000981112     0.00181357      0.00137647      0.00329894      1036.96         303.482         526.823         91.7174         
202             0               0.150722        0.303404        0.303062        0.303392        0.219005        3.26729         1.72485         10.0291         0.000147988     0.000571602     0.000415313     0.00100146      0.000981863     0.00188396      0.00137039      0.00330086      1035.38         281.226         531.51          91.6107         
203             0               0.150494        0.30328         0.302668        0.302917        0.218527        2.90195         1.7325          9.99785         0.000147827     0.000538698     0.000416233     0.000999893     0.000982277     0.00177624      0.00137521      0.00330088      1034.5          316.372         527.788         91.6096         
204             0               0.15034         0.302053        0.302534        0.300816        0.218338        2.28562         1.74205         9.95267         0.000147763     0.000478082     0.000417378     0.000997631     0.000982855     0.00158277      0.00137961      0.00331641      1033.29         398.439         524.432         90.7534         
205             0               0.150186        0.302186        0.302039        0.302238        0.218145        2.77064         1.74292         9.97414         0.000147697     0.000526369     0.000417483     0.000998706     0.000983429     0.00174187      0.00138222      0.00330437      1032.08         328.98          522.454         91.4163         
206             0               0.15004         0.30126         0.301561        0.302512        0.217977        2.98852         1.72369         10.0005         0.00014764      0.000546674     0.000415173     0.00100002      0.000984008     0.00181462      0.00137674      0.00330574      1030.87         303.129         526.615         91.3404         
207             0               0.149829        0.301153        0.300779        0.300952        0.217711        2.63803         1.69699         9.93945         0.00014755      0.000513617     0.000411945     0.000996968     0.000984794     0.0017055       0.00136959      0.00331271      1029.22         343.159         532.129         90.9564         
208             0               0.149624        0.300043        0.300985        0.301153        0.217422        2.35572         1.72163         9.98945         0.000147452     0.000485357     0.000414925     0.000999472     0.000985484     0.00161762      0.00137856      0.00331882      1027.78         381.457         525.229         90.6216         
209             0               0.149476        0.300347        0.300685        0.300094        0.21716         2.40353         1.71493         9.93301         0.000147363     0.000490258     0.000414118     0.000996645     0.000985868     0.00163231      0.00137725      0.00332111      1026.98         374.625         526.231         90.4968         
210             0               0.149263        0.300991        0.300617        0.300657        0.216904        3.61615         1.73195         9.9659          0.000147277     0.000601344     0.000416167     0.000998294     0.000986694     0.00199788      0.00138438      0.00332037      1025.26         250.069         520.825         90.5372         
211             0               0.149039        0.300338        0.300203        0.29989         0.216528        2.84604         1.72761         9.91953         0.000147149     0.000533483     0.000415645     0.000995968     0.000987315     0.00177628      0.00138455      0.00332112      1023.97         316.358         520.696         90.4965         
212             0               0.148929        0.3001          0.300031        0.299566        0.216462        2.83299         1.73178         9.91125         0.000147126     0.000532258     0.000416146     0.000995552     0.000987898     0.0017736       0.00138701      0.00332332      1022.76         317.312         518.847         90.3767         
213             0               0.148712        0.299631        0.299121        0.301255        0.216147        4.30931         1.68048         9.95535         0.000147019     0.000656453     0.000409937     0.000997765     0.000988619     0.00219087      0.00137047      0.00331202      1021.27         207.953         531.446         90.9941         
214             0               0.148515        0.298677        0.299101        0.298657        0.215871        2.35867         1.71213         9.85997         0.000146925     0.000485662     0.00041378      0.000992974     0.000989293     0.00162605      0.00138341      0.0033248       1019.88         377.515         521.552         90.2962         
215             0               0.148267        0.299084        0.298605        0.298012        0.215485        3.60083         1.69557         9.87453         0.000146794     0.000600069     0.000411772     0.000993707     0.000990064     0.00200635      0.00137899      0.00333446      1018.3          247.962         524.904         89.7739         
216             0               0.148071        0.298102        0.298641        0.297645        0.215102        2.37276         1.72318         9.85561         0.000146664     0.00048711      0.000415112     0.000992754     0.000990495     0.00163404      0.00139         0.00333536      1017.41         373.831         516.618         89.7251         
217             0               0.147907        0.297628        0.297886        0.297502        0.214978        2.30304         1.69381         9.82735         0.000146621     0.0004799       0.00041156      0.00099133      0.000991308     0.00161241      0.0013816       0.00333218      1015.74         383.926         522.918         89.8966         
218             0               0.147617        0.297016        0.297397        0.296541        0.214446        2.64094         1.70549         9.79762         0.00014644      0.000513901     0.000412976     0.000989829     0.000992028     0.00173021      0.00138864      0.00333792      1014.27         333.428         517.633         89.5878         
219             0               0.147392        0.296954        0.29711         0.297414        0.214099        2.49307         1.69692         9.84527         0.000146321     0.000499307     0.000411937     0.000992233     0.000992734     0.00168143      0.00138648      0.0033362       1012.82         353.055         519.245         89.6802         
220             0               0.147092        0.297073        0.297045        0.296556        0.213726        2.4954          1.71653         9.79996         0.000146194     0.00049954      0.00041431      0.000989947     0.000993894     0.00168154      0.00139477      0.00333814      1010.46         353.008         513.09          89.5757         
221             0               0.14682         0.297126        0.296167        0.2958          0.213301        2.94094         1.71162         9.77405         0.000146048     0.000542304     0.000413717     0.000988638     0.000994746     0.00182517      0.00139691      0.00334225      1008.73         299.636         511.524         89.3558         
222             0               0.146543        0.29658         0.295652        0.295756        0.213014        3.37233         1.68619         9.75981         0.00014595      0.000580718     0.000410633     0.000987918     0.000995951     0.00195804      0.00138891      0.00334032      1006.29         260.348         517.433         89.4592         
223             0               0.146265        0.296971        0.295129        0.294573        0.212658        27.837          1.69201         9.76268         0.000145828     0.00166844      0.00041134      0.000988063     0.000997014     0.0056182       0.00139377      0.00335422      1004.15         31.6232         513.831         88.7191         
224             0               0.145961        0.294391        0.294475        0.293329        0.212249        2.38214         1.68916         9.72514         0.000145688     0.000488072     0.000410993     0.000986161     0.000998131     0.0016579       0.00139568      0.00336197      1001.9          363.146         512.422         88.3106         
225             0               0.145694        0.294198        0.293687        0.294029        0.211996        2.72192         1.67377         9.71819         0.000145601     0.000521721     0.000409117     0.000985809     0.000999362     0.00177337      0.00139304      0.00335276      999.434         317.397         514.369         88.7965         
226             0               0.145444        0.293806        0.293252        0.291289        0.211724        2.55744         1.66862         9.63998         0.000145507     0.000505712     0.000408487     0.000981834     0.00100044      0.00172124      0.00139296      0.00337065      997.284         336.911         514.427         87.8564         
227             0               0.145083        0.293068        0.292589        0.293125        0.211078        2.84043         1.69412         9.71264         0.000145285     0.000532957     0.000411597     0.000985527     0.0010014       0.00181854      0.00140674      0.00336213      995.378         301.824         504.396         88.3019         
228             0               0.144687        0.292223        0.291928        0.290115        0.210413        2.69028         1.67223         9.59549         0.000145056     0.000518679     0.000408929     0.000979566     0.00100255      0.00177494      0.00140079      0.00337647      993.081         316.833         508.694         87.5536         
229             0               0.144384        0.292367        0.291229        0.29253         0.209996        4.1978          1.65859         9.65595         0.000144912     0.000647904     0.000407258     0.000982647     0.00100366      0.00221606      0.00139841      0.00335914      990.898         203.253         510.421         88.4595         
230             0               0.144064        0.291036        0.291136        0.289938        0.209616        2.84822         1.67766         9.58861         0.000144781     0.000533687     0.000409593     0.000979214     0.00100498      0.00183375      0.00140688      0.00337732      988.294         296.838         504.299         87.5095         
231             0               0.143772        0.290676        0.290511        0.290272        0.209094        2.3671          1.65456         9.58747         0.000144601     0.000486528     0.000406762     0.000979156     0.00100576      0.00167378      0.00140016      0.00337324      986.756         356.29          509.146         87.7215         
232             0               0.143443        0.291225        0.290705        0.288859        0.208717        3.53336         1.69528         9.58476         0.00014447      0.000594421     0.000411738     0.000979018     0.00100716      0.00204111      0.00141634      0.00338926      984.021         239.59          497.581         86.8941         
233             0               0.143089        0.289801        0.289806        0.289851        0.208115        2.32746         1.67216         9.57606         0.000144262     0.000482437     0.00040892      0.000978573     0.00100819      0.00166472      0.00141101      0.00337612      982             360.178         501.346         87.5716         
234             0               0.142736        0.289423        0.289347        0.290659        0.207705        2.65653         1.67479         9.62802         0.00014412      0.000515416     0.000409242     0.000981225     0.0010097       0.00178084      0.00141436      0.00337587      979.08          314.74          498.973         87.5849         
235             0               0.142346        0.289054        0.288502        0.2891          0.207114        3.40643         1.66376         9.55656         0.000143915     0.000583646     0.000407892     0.000977577     0.00101102      0.00201916      0.00141383      0.00338144      976.515         244.827         499.353         87.2962         
236             0               0.141946        0.288086        0.287576        0.287611        0.206432        2.67911         1.65725         9.53033         0.000143677     0.000517602     0.000407093     0.000976234     0.00101219      0.00179669      0.0014156       0.00339428      974.256         309.209         498.102         86.6371         
237             0               0.141484        0.287044        0.286765        0.286483        0.205734        3.20678         1.6617          9.50073         0.000143434     0.000566284     0.00040764      0.000974717     0.00101378      0.00197281      0.00142151      0.00340235      971.207         256.465         493.969         86.2266         
238             0               0.141041        0.286334        0.285591        0.285599        0.204999        4.45592         1.64159         9.45354         0.000143178     0.000667527     0.000405165     0.000972293     0.00101515      0.00233129      0.00141869      0.0034044       968.588         183.657         495.933         86.1229         
239             0               0.140591        0.285551        0.284905        0.284152        0.204331        3.12087         1.63478         9.39009         0.000142944     0.000558648     0.000404324     0.000969025     0.00101674      0.00195639      0.00141916      0.00341023      965.568         260.79          495.61          85.8287         
240             0               0.140168        0.284891        0.284492        0.285538        0.20374         2.66172         1.65565         9.42672         0.000142738     0.000515918     0.000406896     0.000970913     0.00101833      0.00181093      0.00143025      0.00340029      962.547         304.366         487.948         86.3313         
241             0               0.139695        0.284036        0.283372        0.285347        0.203092        2.49352         1.63455         9.44538         0.00014251      0.000499352     0.000404296     0.000971873     0.00102016      0.00175806      0.00142673      0.00340593      959.103         322.949         490.359         86.0453         
242             0               0.139239        0.283079        0.282634        0.282818        0.202483        3.17876         1.64532         9.33839         0.000142297     0.000563805     0.000405626     0.000966353     0.00102196      0.00199169      0.00143516      0.00341688      955.73          251.627         484.615         85.4951         
243             0               0.138733        0.28238         0.281779        0.281027        0.201795        2.90492         1.64408         9.31008         0.000142055     0.000538973     0.000405473     0.000964887     0.00102394      0.00190868      0.00143898      0.00343343      952.025         273.988         482.051         84.6728         
244             0               0.138222        0.281371        0.280832        0.280139        0.200982        2.98753         1.63081         9.27467         0.000141768     0.000546583     0.000403833     0.000963051     0.00102565      0.00194257      0.00143799      0.00343776      948.858         264.512         482.714         84.4595         
245             0               0.13765         0.279811        0.27977         0.278271        0.200264        2.39399         1.62713         9.2004          0.000141515     0.000489284     0.000403377     0.000959187     0.00102808      0.00174863      0.00144182      0.00344696      944.387         326.442         480.153         84.0093         
246             0               0.137172        0.279473        0.278987        0.27976         0.199497        2.29686         1.61561         9.28148         0.000141243     0.000479256     0.000401947     0.000963404     0.00102968      0.00171485      0.00144074      0.00344368      941.437         339.426         480.872         84.1695         
247             0               0.136589        0.278106        0.2778          0.277129        0.198596        2.34723         1.61074         9.16184         0.000140924     0.000484482     0.00040134      0.000957175     0.00103174      0.00174208      0.00144471      0.0034539       937.696         328.901         478.234         83.6721         
248             0               0.136042        0.277488        0.276721        0.277787        0.197887        3.08492         1.61111         9.20565         0.000140672     0.00055542      0.000401386     0.000959461     0.00103404      0.0020016       0.00145051      0.00345394      933.532         249.141         474.415         83.6701         
249             0               0.135466        0.276354        0.275582        0.276041        0.19694         3.89349         1.59126         9.14506         0.000140335     0.000623978     0.000398907     0.000956298     0.00103594      0.00225789      0.0014475       0.00346433      930.099         195.791         476.387         83.169          
250             0               0.134879        0.275605        0.274916        0.275519        0.196038        2.56921         1.60362         9.13526         0.000140014     0.000506874     0.000400452     0.000955786     0.00103807      0.00183913      0.00145663      0.00346903      926.29          295.103         470.434         82.9436         
251             0               0.134246        0.273871        0.273983        0.274061        0.195042        2.82015         1.60498         9.0972          0.000139657     0.000531051     0.000400622     0.000953793     0.00104031      0.00193905      0.00146221      0.00348022      922.308         265.473         466.851         82.4112         
252             0               0.133607        0.273572        0.272389        0.273162        0.194034        3.66203         1.57005         9.03472         0.000139296     0.000605147     0.000396238     0.000950512     0.00104258      0.00221202      0.00145468      0.00347966      918.287         203.995         471.701         82.4376         
253             0               0.132845        0.27074         0.270833        0.270844        0.192817        2.05932         1.56165         8.95287         0.000138859     0.000453798     0.000395177     0.000946196     0.00104527      0.00167614      0.00145912      0.00349351      913.575         355.287         468.834         81.7856         
254             0               0.132166        0.270544        0.269928        0.269365        0.191814        2.62885         1.56703         8.95726         0.000138497     0.000512723     0.000395858     0.000946428     0.0010479       0.00189516      0.00146653      0.00351355      908.995         277.913         464.106         80.8552         
255             0               0.131403        0.269261        0.268926        0.269646        0.190511        2.87692         1.58904         8.93265         0.000138026     0.000536369     0.000398628     0.000945127     0.0010504       0.00199201      0.0014823       0.00350507      904.666         251.546         454.286         81.2468         
256             0               0.130743        0.268634        0.267954        0.267262        0.189446        2.95638         1.58284         8.84879         0.000137639     0.000543726     0.000397849     0.00094068      0.00105275      0.00202404      0.00148477      0.00351969      900.636         243.649         452.776         80.5733         
257             0               0.1299          0.267523        0.266019        0.265842        0.188077        5.00097         1.57088         8.78931         0.000137141     0.000707175     0.000396343     0.000937513     0.00105574      0.00264341      0.0014899       0.00352658      895.536         142.846         449.659         80.2588         
258             0               0.129118        0.265164        0.264552        0.264548        0.186755        3.32907         1.56042         8.76747         0.000136658     0.000576981     0.000395022     0.000936348     0.0010584       0.00217594      0.00149318      0.00353942      891.05          210.817         447.691         79.6773         
259             0               0.128333        0.264079        0.263259        0.264709        0.18551         2.58051         1.56839         8.7734          0.000136202     0.000507987     0.00039603      0.000936664     0.00106132      0.00192362      0.00150434      0.00353847      886.151         269.75          441.073         79.7204         
260             0               0.127508        0.262397        0.261355        0.261672        0.184132        2.42056         1.5347          8.66909         0.000135695     0.000491992     0.000391753     0.000931079     0.00106421      0.00187499      0.00149893      0.00355819      881.349         283.924         444.259         78.8391         
261             0               0.126712        0.259934        0.259779        0.260984        0.182997        2.2262          1.51622         8.64158         0.000135276     0.000471827     0.000389386     0.000929601     0.00106759      0.00181518      0.00149891      0.0035619       875.778         302.943         444.272         78.6748         
262             0               0.125865        0.25961         0.258579        0.259433        0.181563        6.84281         1.53066         8.58166         0.000134745     0.000827213     0.000391236     0.000926373     0.00107056      0.00318636      0.00151302      0.00357076      870.927         98.3127         436.022         78.2849         
263             0               0.124941        0.2574          0.256947        0.25707         0.179966        2.18774         1.51932         8.52982         0.000134151     0.000467733     0.000389785     0.00092357      0.00107372      0.00181714      0.00151699      0.00359268      865.799         302.289         433.747         77.3327         
264             0               0.124054        0.255783        0.255216        0.253692        0.17865         2.21952         1.51365         8.41118         0.00013366      0.000471118     0.000389057     0.000917125     0.00107744      0.00184186      0.00152442      0.00361512      859.838         294.229         429.526         76.3757         
265             0               0.123063        0.253953        0.252992        0.251436        0.177068        2.46826         1.48958         8.32245         0.000133067     0.000496816     0.00038595      0.000912275     0.00108129      0.00195633      0.00152554      0.00362825      853.722         260.804         428.895         75.8237         
266             0               0.12206         0.251647        0.251123        0.252172        0.175244        2.19824         1.45792         8.3661          0.00013238      0.000468854     0.000381828     0.000914664     0.00108455      0.00186314      0.00152048      0.00362714      848.603         287.547         431.757         75.87           
267             0               0.121103        0.25027         0.249183        0.248535        0.173665        2.24084         1.44758         8.24236         0.000131782     0.000473375     0.000380471     0.000907875     0.00108818      0.00189146      0.00152688      0.00365291      842.946         279.002         428.147         74.8036         
268             0               0.12011         0.247976        0.247488        0.248372        0.171866        2.4454          1.46506         8.21719         0.000131098     0.00049451      0.000382761     0.000906487     0.00109148      0.00199418      0.00154658      0.00364972      837.856         250.998         417.304         74.9343         
269             0               0.119034        0.246391        0.245631        0.245314        0.170128        2.19663         1.43309         8.11897         0.000130433     0.000468682     0.000378562     0.000901053     0.00109576      0.00190219      0.00154118      0.00367305      831.321         275.862         420.235         73.9853         
270             0               0.117962        0.244861        0.243725        0.244882        0.168304        2.59574         1.43031         8.0972          0.000129732     0.000509484     0.000378195     0.000899844     0.00109978      0.00208071      0.00155173      0.00367461      825.26          230.557         414.543         73.9228         
271             0               0.116767        0.242809        0.241803        0.241035        0.16627         2.83118         1.44323         7.98174         0.000128946     0.000532088     0.000379899     0.000893406     0.0011043       0.00219138      0.00157111      0.00370653      818.51          207.856         404.378         72.6547         
272             0               0.115564        0.241171        0.239278        0.239146        0.164299        7.65319         1.41682         7.90253         0.000128179     0.000874825     0.000376407     0.000888962     0.00110916      0.0036274       0.00157309      0.00371724      811.35          75.8592         403.359         72.2368         
273             0               0.114298        0.239349        0.236886        0.237297        0.162142        13.3757         1.38536         7.87832         0.000127335     0.00115653      0.000372204     0.000887599     0.00111406      0.004832        0.00157123      0.00374046      804.23          42.7509         404.314         71.3426         
274             0               0.113025        0.235802        0.234765        0.233026        0.15982         2.36347         1.39625         7.71768         0.00012642      0.000486155     0.000373664     0.000878504     0.00111851      0.00206171      0.00159165      0.00376997      797.849         234.826         394.007         70.2301         
275             0               0.111813        0.23305         0.232511        0.232481        0.157649        1.83723         1.39458         7.70021         0.000125558     0.000428629     0.000373441     0.000877508     0.00112293      0.00183922      0.00160612      0.00377454      791.578         295.076         386.94          70.0603         
276             0               0.110504        0.231654        0.229784        0.230147        0.155459        2.50607         1.36271         7.64467         0.000124683     0.000500606     0.000369149     0.000874338     0.00112831      0.002161        0.0016065       0.00379903      784.05          213.741         386.756         69.1598         
277             0               0.109097        0.228909        0.227306        0.227555        0.152912        8.25375         1.35494         7.51318         0.000123658     0.000908502     0.000368095     0.000866786     0.00113346      0.00396883      0.00161938      0.00380913      776.941         63.3686         380.629         68.7938         
278             0               0.107642        0.225374        0.224411        0.2234          0.150373        1.85022         1.34346         7.386           0.000122627     0.000430141     0.000366532     0.000859418     0.00113921      0.00190857      0.00163331      0.00384699      769.119         274.022         374.166         67.4462         
